#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Grodno-93,54,40.0,100.8,37.0,70.0,0.529,10.5,26.6,0.395,16.3,21.9,0.743,11.5,28.6,40.1,28.4,13.0,3.1,17.4,18.8,2018,Belarusian-BPL,0
2,Borisfen Mogilev,53,40.1,93.5,34.0,67.7,0.502,8.4,24.1,0.35,17.1,23.2,0.735,8.8,24.2,33.0,22.7,12.8,2.2,14.8,18.6,2018,Belarusian-BPL,0
3,Tsmoki-Minsk,52,40.1,93.0,34.7,71.3,0.487,8.6,24.6,0.348,15.0,20.2,0.745,13.5,26.5,39.9,22.8,13.2,2.7,15.0,22.5,2018,Belarusian-BPL,1
4,Rubon,52,40.0,82.6,30.3,67.7,0.448,5.2,17.6,0.296,16.7,26.6,0.628,12.4,27.6,40.0,18.3,9.9,3.9,18.6,19.3,2018,Belarusian-BPL,0
5,Tsmoki-Minsk (2),52,40.2,77.5,29.7,67.6,0.439,6.0,20.0,0.3,12.2,18.8,0.648,9.9,26.6,36.5,18.9,9.9,2.1,15.6,18.3,2018,Belarusian-BPL,1
6,Impuls-BGUIR,50,40.0,76.6,29.8,69.8,0.427,5.0,18.7,0.266,11.9,19.3,0.619,13.9,26.9,40.8,17.0,10.3,2.8,20.4,18.2,2018,Belarusian-BPL,0
7,Brest Region,44,40.1,75.3,27.8,70.9,0.392,5.2,19.2,0.271,14.5,22.8,0.634,12.6,24.6,37.2,19.6,9.4,2.2,20.5,20.2,2018,Belarusian-BPL,0
8,Grondo-GrGU,51,40.2,69.9,26.5,69.6,0.381,6.8,24.5,0.279,10.1,14.6,0.688,10.6,23.2,33.7,14.8,8.9,2.5,16.5,18.4,2018,Belarusian-BPL,0
9,RCOP-SDUSHOR,44,40.1,66.9,25.8,65.2,0.396,3.2,12.9,0.25,12.0,19.9,0.605,10.8,25.9,36.7,14.9,9.9,3.3,23.4,21.2,2018,Belarusian-BPL,0
10,GOCOR-Soj Gomel,50,40.0,65.8,23.4,62.7,0.373,6.4,21.7,0.294,12.7,20.4,0.622,9.3,24.0,33.3,13.4,9.3,1.2,18.8,17.6,2018,Belarusian-BPL,0
