#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Tsmoki-Minsk,6,40.0,105.0,38.8,69.0,0.563,12.2,26.5,0.459,15.2,22.3,0.679,10.7,31.0,41.7,24.8,11.8,2.2,14.5,17.2,2017,Belarusian-BPL,1
2,Grodno-93,41,40.4,89.5,33.6,68.6,0.49,9.4,25.5,0.368,12.9,17.9,0.72,12.3,27.3,39.6,23.0,11.6,2.9,15.7,18.9,2017,Belarusian-BPL,0
3,Borisfen Mogilev,42,40.3,86.5,31.5,69.2,0.456,9.1,27.2,0.334,14.3,20.0,0.716,12.6,27.0,39.7,20.8,11.0,1.6,15.7,17.4,2017,Belarusian-BPL,0
4,Rubon,42,40.0,82.0,30.7,69.2,0.444,6.7,21.7,0.307,13.9,21.2,0.657,12.6,26.0,38.6,18.6,9.5,2.9,16.3,17.7,2017,Belarusian-BPL,0
5,Tsmoki-Minsk (2),42,40.0,79.3,30.1,68.3,0.441,6.5,21.5,0.302,12.6,18.6,0.678,12.0,26.2,38.2,19.2,9.9,2.9,17.8,20.5,2017,Belarusian-BPL,1
6,BSEU-GrandPrint,41,40.1,75.4,28.6,66.0,0.434,6.6,20.6,0.32,11.6,17.2,0.672,8.9,24.4,33.3,16.6,9.5,1.4,19.0,19.4,2017,Belarusian-BPL,0
7,Impuls-BGUIR,41,40.4,75.2,28.1,67.9,0.415,5.5,20.3,0.27,13.4,20.2,0.665,12.1,26.1,38.2,16.5,10.9,3.2,19.6,17.3,2017,Belarusian-BPL,0
8,Grondo-GrGU,39,40.2,68.2,25.4,66.1,0.385,6.5,23.2,0.278,10.8,15.9,0.682,11.7,23.4,35.2,13.0,10.2,2.6,18.3,18.5,2017,Belarusian-BPL,0
9,Brest Region,35,40.0,66.2,24.1,67.0,0.359,5.3,21.3,0.247,12.8,19.1,0.672,12.0,22.7,34.7,13.4,6.9,1.9,19.5,18.0,2017,Belarusian-BPL,0
10,GOCOR-Soj Gomel,35,40.1,59.5,21.7,63.5,0.342,5.9,21.3,0.276,10.2,16.0,0.637,10.8,22.9,33.7,11.7,8.8,1.2,21.9,17.4,2017,Belarusian-BPL,0
