#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Borisfen Mogilev,40,40.1,96.4,36.8,71.8,0.512,7.9,24.3,0.323,15.0,23.7,0.633,12.7,26.2,39.0,25.8,14.7,4.0,15.9,20.3,2021,Belarusian-BPL,0
2,Grodno-93,38,40.4,94.7,36.3,71.5,0.507,8.7,24.8,0.349,13.5,19.0,0.71,11.0,29.6,40.6,26.2,11.4,3.8,16.2,18.3,2021,Belarusian-BPL,0
3,Tsmoki-Minsk,39,40.2,86.7,30.9,66.5,0.465,8.4,25.0,0.335,16.5,23.4,0.706,11.7,26.5,38.1,22.3,13.6,2.1,16.1,20.9,2021,Belarusian-BPL,1
4,Rubon,37,40.2,84.9,32.5,72.4,0.449,7.8,25.9,0.299,12.2,18.6,0.654,12.4,26.8,39.2,22.8,11.7,2.6,19.0,18.4,2021,Belarusian-BPL,0
5,Impuls-BGUIR,39,40.3,75.9,27.7,68.6,0.404,7.0,25.1,0.279,13.6,20.6,0.661,13.1,27.1,40.2,20.5,11.1,3.0,18.2,20.5,2021,Belarusian-BPL,0
6,Brest Region,34,40.6,75.8,28.5,74.0,0.385,5.1,21.2,0.243,13.7,20.6,0.662,14.0,27.7,41.7,17.3,11.2,2.0,22.8,19.2,2021,Belarusian-BPL,0
7,GOCOR-Soj Gomel,34,40.3,74.1,27.7,69.5,0.398,7.5,24.9,0.301,11.2,18.2,0.617,11.7,25.1,36.8,19.0,10.8,2.0,20.0,18.3,2021,Belarusian-BPL,0
8,Tsmoki Minsk III,35,40.0,71.0,26.8,66.6,0.402,6.4,22.3,0.286,11.1,18.4,0.6,13.2,24.0,37.2,17.8,13.0,2.5,21.5,18.2,2021,Belarusian-BPL,0
9,Grondo-GrGU,37,40.2,70.2,27.2,64.9,0.419,6.6,22.2,0.298,9.2,14.1,0.649,9.2,24.4,33.6,17.2,11.9,2.5,25.0,18.5,2021,Belarusian-BPL,0
10,RGUOR Minsk,35,40.7,63.9,24.5,64.9,0.378,4.9,19.7,0.247,10.0,15.1,0.662,9.7,26.6,36.3,15.7,8.9,1.9,22.1,18.3,2021,Belarusian-BPL,0
11,RCOP-SDUSHOR,34,40.0,53.7,18.3,60.5,0.302,6.0,24.3,0.245,11.2,17.9,0.628,9.7,21.6,31.3,11.4,7.7,1.3,28.2,16.8,2021,Belarusian-BPL,0
