#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Penarol,57,40.1,85.1,30.1,63.4,0.475,9.9,26.1,0.379,15.0,23.0,0.653,8.4,26.0,34.4,13.6,7.1,2.4,12.5,22.0,2014,Argentinian-Liga-A,1
2,Regatas Corrientes,57,40.4,84.4,30.8,62.3,0.494,8.5,24.0,0.353,14.4,20.4,0.707,7.8,25.2,33.1,16.4,7.4,2.4,12.2,21.4,2014,Argentinian-Liga-A,0
3,Asociacion Deportiva Atenas,48,40.2,80.4,28.4,63.9,0.444,6.6,21.3,0.311,17.1,23.1,0.738,9.4,21.8,31.2,12.2,7.5,1.4,11.5,19.7,2014,Argentinian-Liga-A,0
4,Ciclista Olimpico,47,40.6,79.6,28.2,63.1,0.447,7.6,23.1,0.33,15.6,21.5,0.725,9.2,24.6,33.8,11.3,7.3,1.4,13.2,19.4,2014,Argentinian-Liga-A,0
5,Quimsa,52,40.1,79.1,27.7,61.7,0.45,5.9,18.2,0.326,17.7,23.3,0.759,9.0,24.9,34.0,11.5,7.2,3.0,13.8,20.4,2014,Argentinian-Liga-A,0
6,Quilmes,51,40.5,78.4,26.5,58.7,0.452,6.5,19.3,0.334,18.9,25.2,0.748,6.4,24.6,31.0,11.3,7.1,1.9,14.9,22.5,2014,Argentinian-Liga-A,0
7,Gimnasia Indalo,53,40.8,77.9,28.2,61.2,0.461,7.5,20.2,0.369,13.9,19.8,0.702,8.6,25.6,34.2,11.6,6.2,1.9,13.4,19.9,2014,Argentinian-Liga-A,0
8,La Union de Formosa,44,40.9,77.7,27.7,61.1,0.453,6.7,19.2,0.349,15.6,21.0,0.743,6.9,23.1,30.0,9.8,5.9,1.5,11.8,21.0,2014,Argentinian-Liga-A,0
9,Libertad,48,40.2,77.6,27.6,62.7,0.44,8.8,25.9,0.338,13.6,18.6,0.733,7.8,24.8,32.5,13.5,6.4,2.6,11.2,20.2,2014,Argentinian-Liga-A,0
10,Boca Juniors,52,40.6,76.5,27.6,59.8,0.462,7.8,21.6,0.362,13.5,20.3,0.662,8.1,25.4,33.4,12.4,6.4,3.3,13.3,20.3,2014,Argentinian-Liga-A,0
11,Atletico Argentino de Junin,54,40.2,76.5,27.6,61.5,0.449,7.5,21.2,0.355,13.8,17.9,0.771,7.9,24.8,32.6,10.7,5.4,1.0,10.5,17.6,2014,Argentinian-Liga-A,0
12,Weber Bahia Estudiantes,44,40.2,76.1,26.7,63.0,0.423,9.2,27.8,0.331,13.6,20.0,0.68,8.9,23.8,32.7,11.7,7.0,3.3,12.5,20.5,2014,Argentinian-Liga-A,0
13,Centro Juventud Sionista,47,40.3,75.9,26.6,57.9,0.459,7.0,21.0,0.334,15.8,20.9,0.754,6.6,23.2,29.8,13.3,7.2,1.4,12.3,22.1,2014,Argentinian-Liga-A,0
14,Lanus,44,40.3,74.4,27.7,59.8,0.463,5.2,15.7,0.33,13.9,18.6,0.748,7.0,23.6,30.5,10.5,5.0,1.8,12.2,21.0,2014,Argentinian-Liga-A,0
15,Obras Sanitarias,48,40.3,73.8,26.2,61.1,0.429,6.1,19.5,0.314,15.3,20.4,0.747,7.3,23.8,31.1,11.1,7.5,1.8,12.3,22.1,2014,Argentinian-Liga-A,0
16,Estudiantes Concordia,44,40.8,73.8,27.4,60.4,0.454,6.2,18.1,0.343,12.7,18.6,0.68,8.4,25.3,33.7,9.9,5.6,2.3,13.0,19.4,2014,Argentinian-Liga-A,0
