#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Quimsa,69,40.2,82.9,29.7,65.6,0.453,9.8,27.5,0.356,13.7,18.2,0.753,8.4,27.1,35.5,14.7,7.5,3.3,11.6,19.7,2015,Argentinian-Liga-A,1
2,La Union de Formosa,61,40.2,82.1,29.4,63.0,0.466,8.8,25.2,0.349,14.5,20.4,0.711,6.6,25.3,31.9,12.8,6.7,1.4,13.4,20.7,2015,Argentinian-Liga-A,0
3,Regatas Corrientes,55,40.0,81.3,29.1,59.7,0.488,9.1,24.3,0.376,14.0,19.2,0.73,7.2,25.1,32.2,15.6,6.7,3.2,13.9,20.0,2015,Argentinian-Liga-A,0
4,Obras Sanitarias,59,40.3,81.1,29.3,63.4,0.462,8.3,22.8,0.366,14.2,19.5,0.73,8.2,27.2,35.4,13.0,5.8,2.4,12.7,17.9,2015,Argentinian-Liga-A,0
5,Libertad,54,40.0,80.8,29.2,63.7,0.458,6.3,19.2,0.329,16.1,20.9,0.772,8.3,24.8,33.1,11.1,6.2,1.9,13.1,20.2,2015,Argentinian-Liga-A,0
6,Lanus,55,39.9,80.5,28.4,63.5,0.448,6.9,20.4,0.34,16.7,21.4,0.783,7.6,23.3,30.9,9.2,6.5,1.4,11.8,21.8,2015,Argentinian-Liga-A,0
7,Ciclista Olimpico,56,40.2,80.4,28.5,64.6,0.441,7.8,24.8,0.316,15.6,21.0,0.742,8.8,25.8,34.5,12.6,7.8,1.6,12.7,20.9,2015,Argentinian-Liga-A,0
8,Atletico Argentino de Junin,57,40.2,80.2,29.1,63.6,0.457,6.7,20.5,0.328,15.3,20.2,0.761,7.9,24.1,32.1,12.7,7.3,1.8,12.5,20.1,2015,Argentinian-Liga-A,0
9,Penarol,62,40.3,80.2,28.9,63.6,0.454,8.7,25.4,0.341,13.8,22.0,0.627,7.3,27.9,35.2,12.2,6.3,2.7,12.6,21.8,2015,Argentinian-Liga-A,0
10,San Martin Corrientes,65,40.2,80.1,29.1,63.6,0.457,7.2,22.0,0.327,14.8,21.6,0.686,8.5,24.4,32.9,12.2,9.1,1.9,14.6,21.4,2015,Argentinian-Liga-A,0
11,Asociacion Deportiva Atenas,59,39.9,79.5,28.1,62.0,0.452,7.3,21.9,0.331,16.1,21.2,0.763,8.2,25.6,33.8,12.8,7.1,2.5,13.2,20.3,2015,Argentinian-Liga-A,0
12,Quilmes,65,40.4,78.8,28.1,62.2,0.451,7.3,22.2,0.33,15.3,21.2,0.723,6.6,25.2,31.7,11.3,6.6,3.6,12.9,21.6,2015,Argentinian-Liga-A,0
13,Gimnasia Indalo,69,40.0,78.2,27.8,61.5,0.452,8.9,23.3,0.381,13.7,18.1,0.757,7.4,27.8,35.2,12.4,5.7,2.4,13.1,20.5,2015,Argentinian-Liga-A,0
14,Weber Bahia Estudiantes,57,40.4,77.4,28.1,66.3,0.423,7.8,25.2,0.31,13.5,19.0,0.71,9.3,25.5,34.8,12.7,7.3,1.5,12.9,22.2,2015,Argentinian-Liga-A,0
15,Boca Juniors,57,39.9,76.8,27.7,61.6,0.449,9.6,25.8,0.373,11.8,16.3,0.724,7.7,24.1,31.8,11.9,6.2,1.9,12.5,19.4,2015,Argentinian-Liga-A,0
16,Ciclista Junin,56,40.2,75.6,26.6,64.0,0.416,8.3,23.5,0.351,14.0,18.5,0.76,7.2,23.5,30.7,13.0,7.0,2.5,12.1,17.8,2015,Argentinian-Liga-A,0
17,Estudiantes Concordia,56,40.1,75.2,27.8,60.9,0.456,5.5,17.1,0.321,14.2,21.2,0.668,8.8,25.2,34.0,9.8,5.6,1.7,12.6,18.6,2015,Argentinian-Liga-A,0
18,Centro Juventud Sionista,58,40.5,74.1,26.1,61.1,0.427,5.1,17.6,0.291,16.7,22.9,0.73,8.7,23.8,32.6,9.8,7.4,1.6,12.6,20.1,2015,Argentinian-Liga-A,0
