#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Regatas Corrientes,44,40.3,86.7,31.2,68.2,0.457,11.3,29.6,0.381,13.1,18.3,0.717,8.5,28.2,36.7,16.5,5.7,2.2,11.2,18.7,2022,Argentinian-Liga-A,0
2,Quimsa,50,40.4,86.2,30.2,63.4,0.476,9.2,25.7,0.359,16.7,22.2,0.753,7.6,27.4,35.0,17.0,7.1,3.4,10.6,20.7,2022,Argentinian-Liga-A,0
3,Instituto Atletico Central Cordoba,52,40.4,84.5,29.3,63.2,0.463,10.0,26.4,0.378,16.1,20.0,0.803,6.9,26.0,32.9,15.8,5.7,1.3,10.6,20.1,2022,Argentinian-Liga-A,1
4,Obera Tenis Club,42,40.2,83.7,31.0,67.5,0.46,9.2,26.0,0.353,12.5,17.2,0.727,7.9,27.2,35.1,17.3,6.7,3.0,11.1,19.0,2022,Argentinian-Liga-A,0
5,Riachuelo de la Rioja,41,40.4,82.0,30.1,67.6,0.445,7.5,23.9,0.315,14.4,21.9,0.656,8.6,27.2,35.8,14.9,6.5,1.8,11.1,20.9,2022,Argentinian-Liga-A,0
6,Penarol,42,40.0,81.9,28.3,63.6,0.445,8.4,25.0,0.336,16.9,21.9,0.77,8.1,25.1,33.3,16.2,6.9,2.1,10.9,19.8,2022,Argentinian-Liga-A,0
7,Asociacion Deportiva Atenas,37,40.1,81.7,30.2,66.2,0.456,8.5,25.3,0.338,12.8,18.1,0.705,8.8,25.9,34.6,13.7,6.1,3.0,11.8,20.2,2022,Argentinian-Liga-A,0
8,Comunicaciones Mercedes,37,40.3,81.7,30.5,65.1,0.468,7.7,22.0,0.351,13.0,17.9,0.727,8.5,26.9,35.4,18.6,5.8,1.8,13.1,18.4,2022,Argentinian-Liga-A,0
9,Boca Juniors,48,40.4,81.2,29.4,63.2,0.465,8.3,23.6,0.352,14.0,18.9,0.742,8.3,27.2,35.5,18.1,7.3,3.3,12.9,19.4,2022,Argentinian-Liga-A,0
10,San Martin Corrientes,49,40.5,80.7,29.0,61.9,0.468,10.7,30.1,0.357,12.1,16.5,0.734,6.3,26.0,32.3,17.7,6.7,1.9,11.3,19.9,2022,Argentinian-Liga-A,0
11,Gimnasia Indalo,42,40.2,80.3,29.7,65.5,0.453,7.3,22.4,0.327,13.7,19.1,0.716,9.1,26.3,35.4,15.4,7.0,2.6,11.1,21.2,2022,Argentinian-Liga-A,0
12,Ferrocarril Oeste Capital Federal,40,40.0,80.0,29.5,65.1,0.452,8.7,26.1,0.334,12.4,16.9,0.735,7.3,26.6,33.9,17.3,6.9,2.3,12.9,20.9,2022,Argentinian-Liga-A,0
13,Union de Sante Fe,43,40.6,80.0,28.3,66.7,0.425,8.4,25.4,0.332,14.9,19.8,0.751,7.3,26.5,33.7,16.1,7.0,2.0,11.7,22.6,2022,Argentinian-Liga-A,0
14,Atletico Argentino de Junin,38,40.3,79.3,28.8,64.0,0.45,8.3,23.6,0.35,13.4,18.5,0.723,7.8,25.9,33.7,11.2,6.3,1.9,11.7,20.6,2022,Argentinian-Liga-A,0
15,Ciclista Olimpico,40,40.4,78.8,27.9,64.4,0.433,9.9,28.7,0.345,13.2,19.1,0.689,7.5,26.3,33.8,15.0,6.0,1.8,11.6,20.9,2022,Argentinian-Liga-A,0
16,Club Athletico Platense,38,40.3,78.1,27.3,63.2,0.432,8.6,24.9,0.345,14.9,19.7,0.758,6.8,26.2,33.0,13.4,7.4,1.9,12.2,19.1,2022,Argentinian-Liga-A,0
17,La Union de Formosa,38,40.1,78.1,27.8,60.9,0.456,7.2,20.9,0.344,15.3,20.1,0.762,7.6,25.2,32.8,13.7,6.0,2.5,13.1,19.0,2022,Argentinian-Liga-A,0
18,Obras Sanitarias,38,40.5,77.5,28.8,65.0,0.443,7.4,24.2,0.308,12.5,18.0,0.697,7.3,25.8,33.1,13.3,7.8,2.6,13.6,20.8,2022,Argentinian-Liga-A,0
19,San Lorenzo de Almagro,38,40.3,77.0,27.3,62.6,0.436,8.4,25.4,0.33,14.0,18.9,0.741,7.2,25.7,32.9,15.5,5.9,1.7,12.9,17.8,2022,Argentinian-Liga-A,0
20,Hispano Americano De Rio Gallegos,43,40.6,76.9,27.5,62.9,0.438,6.7,22.1,0.305,15.2,22.3,0.679,7.2,26.2,33.4,14.8,5.5,3.3,12.6,20.1,2022,Argentinian-Liga-A,0
