#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,San Lorenzo de Almagro,48,40.2,83.3,30.1,65.5,0.46,8.6,25.2,0.34,14.5,19.8,0.733,8.1,28.9,37.1,16.0,7.0,2.8,12.6,20.0,2021,Argentinian-Liga-A,1
2,Quimsa,46,40.2,82.5,29.4,64.5,0.456,10.0,28.4,0.354,13.6,19.0,0.718,8.3,27.3,35.6,15.8,7.7,3.7,12.7,20.0,2021,Argentinian-Liga-A,0
3,Instituto Atletico Central Cordoba,43,40.3,81.1,30.3,66.2,0.457,7.6,22.6,0.337,12.9,18.4,0.703,8.7,27.1,35.8,16.3,6.1,1.1,11.4,18.4,2021,Argentinian-Liga-A,0
4,Regatas Corrientes,41,40.4,80.6,28.1,62.9,0.447,8.7,27.1,0.321,15.7,20.4,0.769,8.0,26.9,34.9,15.4,7.7,2.3,13.4,20.3,2021,Argentinian-Liga-A,0
5,Atletico Argentino de Junin,38,40.8,80.5,27.6,65.9,0.419,9.4,29.3,0.32,15.9,20.9,0.761,6.3,24.6,30.9,13.6,7.1,1.6,10.5,19.9,2021,Argentinian-Liga-A,0
6,Boca Juniors,41,40.1,80.0,28.9,63.5,0.455,8.5,24.6,0.345,13.8,19.9,0.693,8.9,27.2,36.0,16.9,7.1,3.7,13.8,19.8,2021,Argentinian-Liga-A,0
7,Ciclista Olimpico,41,40.1,79.4,28.2,64.7,0.435,9.8,29.3,0.334,13.3,18.8,0.708,7.5,26.6,34.0,14.9,5.6,1.8,10.9,20.0,2021,Argentinian-Liga-A,0
8,Comunicaciones Mercedes,42,40.4,79.1,29.4,66.9,0.439,6.6,22.5,0.292,13.8,19.3,0.713,10.2,26.3,36.5,15.8,7.5,2.9,13.0,20.2,2021,Argentinian-Liga-A,0
9,Hispano Americano De Rio Gallegos,40,40.0,78.1,27.5,63.1,0.435,9.8,30.3,0.325,13.4,18.8,0.71,6.8,25.7,32.5,14.7,6.4,1.7,11.8,16.9,2021,Argentinian-Liga-A,0
10,Gimnasia Indalo,42,40.4,77.5,28.1,62.7,0.448,8.5,25.4,0.336,12.8,17.5,0.728,7.7,26.8,34.5,15.3,7.0,2.7,12.5,18.9,2021,Argentinian-Liga-A,0
11,La Union de Formosa,38,40.0,77.4,29.1,62.7,0.463,7.2,21.8,0.329,12.1,17.0,0.711,7.0,27.2,34.1,17.7,5.6,1.8,14.8,20.5,2021,Argentinian-Liga-A,0
12,Club Athletico Platense,41,40.4,76.6,27.1,65.0,0.418,8.2,26.8,0.307,14.1,19.3,0.73,8.4,27.5,35.9,16.2,8.0,1.8,13.2,19.5,2021,Argentinian-Liga-A,0
13,Penarol,38,40.8,76.5,27.3,63.0,0.433,8.5,25.9,0.328,13.4,18.8,0.713,6.7,27.3,34.0,14.1,6.3,1.8,13.4,19.0,2021,Argentinian-Liga-A,0
14,Libertad,38,40.0,76.0,28.7,62.7,0.457,6.4,20.5,0.313,12.3,17.5,0.702,6.1,26.5,32.6,16.2,6.3,1.9,12.2,21.0,2021,Argentinian-Liga-A,0
15,Obras Sanitarias,40,40.0,75.6,27.6,63.6,0.434,7.8,25.3,0.307,12.7,18.7,0.678,6.6,30.6,37.1,14.7,6.3,2.2,13.1,19.2,2021,Argentinian-Liga-A,0
16,Obera Tenis Club,38,40.3,74.3,26.9,65.3,0.413,8.8,28.5,0.308,11.6,17.0,0.685,8.5,24.3,32.7,13.5,7.3,1.8,11.3,21.2,2021,Argentinian-Liga-A,0
17,Asociacion Deportiva Atenas,40,40.8,74.3,26.9,65.7,0.409,6.4,22.8,0.281,14.2,19.7,0.717,8.5,26.3,34.8,11.4,7.1,2.1,13.7,21.5,2021,Argentinian-Liga-A,0
18,San Martin Corrientes,47,40.7,74.2,27.3,60.7,0.449,8.6,25.1,0.341,11.1,16.1,0.687,6.5,27.1,33.6,15.5,6.8,2.1,13.1,18.5,2021,Argentinian-Liga-A,0
19,Weber Bahia Estudiantes,40,40.4,74.1,26.3,64.8,0.406,8.5,29.4,0.29,13.0,18.5,0.703,6.6,27.1,33.7,13.0,5.4,2.4,14.5,17.9,2021,Argentinian-Liga-A,0
20,Ferrocarril Oeste Capital Federal,38,40.8,72.5,26.5,64.6,0.41,7.6,25.8,0.294,11.9,18.1,0.662,6.5,27.4,33.8,14.4,6.6,2.4,13.5,21.2,2021,Argentinian-Liga-A,0
