#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Sencur Gorenjska Gradbena Druzba Kranj,27,40.4,80.6,29.4,61.6,0.478,7.4,22.0,0.337,14.4,19.9,0.724,10.3,22.0,32.2,18.2,8.0,1.7,13.9,23.0,2016,Slovenian-SKL,0
2,Union Olimpija,16,40.3,80.4,27.7,58.9,0.47,8.1,21.6,0.376,16.9,24.0,0.703,7.6,22.4,29.9,16.4,6.8,1.4,12.2,23.6,2016,Slovenian-SKL,0
3,LTHCast Skofja,28,40.3,79.8,29.4,61.6,0.477,8.3,22.9,0.364,12.7,17.4,0.731,8.4,22.6,31.0,12.3,5.5,2.2,15.6,22.4,2016,Slovenian-SKL,0
4,Hopsi Polzela,25,40.6,79.8,29.5,61.4,0.481,7.6,21.0,0.361,13.2,19.1,0.688,8.0,23.0,31.0,16.9,6.4,1.9,15.9,22.9,2016,Slovenian-SKL,0
5,Zlatorog,35,40.3,78.7,27.4,60.0,0.456,8.9,25.2,0.352,15.1,20.0,0.752,10.1,22.5,32.5,16.1,6.5,2.5,14.3,22.7,2016,Slovenian-SKL,0
6,Krka Novo Mesto,15,40.0,77.9,26.9,58.7,0.459,8.0,23.2,0.345,16.1,20.6,0.78,9.8,22.5,32.3,17.3,5.9,2.6,14.3,25.7,2016,Slovenian-SKL,0
7,Rogaska Crystal,29,40.1,77.9,27.4,61.7,0.444,8.9,27.0,0.33,14.2,19.0,0.749,10.5,21.0,31.6,16.1,8.2,2.6,13.2,20.7,2016,Slovenian-SKL,0
8,KK Splosna Plovba Portoroz,26,40.3,74.8,27.2,61.8,0.44,7.0,22.1,0.318,13.5,18.2,0.738,9.0,21.5,30.5,14.2,7.7,1.9,12.7,22.8,2016,Slovenian-SKL,0
9,Helios Domzale,36,40.0,74.8,26.3,58.6,0.449,6.3,21.3,0.298,15.9,20.4,0.776,8.0,23.4,31.4,16.1,6.7,2.0,13.8,20.8,2016,Slovenian-SKL,1
10,KK Tajfun Sentjur,13,40.0,73.5,26.8,60.6,0.443,6.8,21.7,0.316,12.9,18.2,0.709,9.8,22.2,32.0,15.2,7.8,1.8,14.8,23.5,2016,Slovenian-SKL,0
11,Sixt Primorska,26,40.1,72.8,25.2,58.6,0.43,6.5,21.3,0.305,15.9,23.0,0.691,8.2,20.9,29.1,12.9,7.1,1.9,13.7,23.8,2016,Slovenian-SKL,0
12,Elektra Sostanj,26,40.0,65.6,23.8,59.5,0.399,6.3,22.2,0.285,11.7,16.5,0.711,7.7,18.2,25.8,10.0,6.3,1.3,20.7,22.8,2016,Slovenian-SKL,0
