#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Krka Novo Mesto,30,40.0,86.5,31.5,65.3,0.483,10.5,27.1,0.387,12.9,17.1,0.756,9.4,22.1,31.5,18.3,7.4,2.9,12.5,22.8,2022,Slovenian-SKL,0
2,Hopsi Polzela,26,40.2,83.9,29.4,61.8,0.476,9.9,27.5,0.359,15.2,19.6,0.775,8.9,23.5,32.4,18.0,6.3,1.5,16.7,20.9,2022,Slovenian-SKL,0
3,KK Tajfun Sentjur,28,40.1,82.8,30.0,65.4,0.458,9.1,25.8,0.355,13.7,18.5,0.74,9.9,21.6,31.5,19.3,8.0,2.1,14.4,22.0,2022,Slovenian-SKL,0
4,Sencur Gorenjska Gradbena Druzba Kranj,30,40.0,82.5,30.8,64.3,0.479,8.0,23.1,0.347,12.9,16.2,0.8,9.0,22.5,31.4,19.0,7.7,3.4,14.4,22.2,2022,Slovenian-SKL,0
5,Rogaska Crystal,30,40.3,82.1,29.2,65.7,0.444,9.3,29.6,0.313,14.4,18.2,0.79,8.8,21.3,30.1,15.2,8.2,2.1,11.2,18.7,2022,Slovenian-SKL,0
6,Ilirija,31,40.0,81.6,29.2,64.5,0.453,9.4,27.5,0.34,13.8,19.1,0.722,9.4,23.7,33.1,18.9,7.5,1.9,14.2,20.0,2022,Slovenian-SKL,0
7,KK Cedevita Olimpija Ljubljana,17,39.9,80.6,30.1,66.6,0.452,9.0,28.1,0.321,11.4,16.1,0.707,10.2,26.6,36.8,18.5,6.8,3.4,14.5,18.8,2022,Slovenian-SKL,1
8,Helios Domzale,37,39.9,80.5,29.1,61.1,0.477,8.4,24.1,0.349,13.8,19.9,0.694,7.8,23.7,31.5,18.9,7.9,2.8,14.1,18.2,2022,Slovenian-SKL,0
9,Terme Olimia Podcetrtek,34,40.0,79.9,29.4,63.8,0.461,9.5,27.2,0.348,11.5,16.3,0.709,9.0,22.0,30.9,19.4,7.3,2.0,15.1,20.3,2022,Slovenian-SKL,0
10,Zlatorog,26,40.0,73.1,27.4,64.8,0.423,7.8,25.0,0.313,10.4,14.9,0.698,12.2,22.1,34.3,15.5,6.7,1.9,16.8,21.1,2022,Slovenian-SKL,0
11,ECE Triglav,25,40.0,72.2,25.8,61.2,0.421,7.8,22.3,0.352,12.8,17.4,0.736,7.9,22.2,30.1,16.2,6.8,2.0,15.6,19.5,2022,Slovenian-SKL,0
