#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hopsi Polzela,28,40.4,82.5,29.0,59.6,0.487,9.5,25.5,0.373,15.0,20.0,0.749,7.3,22.0,29.3,19.5,7.2,1.6,13.5,24.1,2018,Slovenian-SKL,0
2,Union Olimpija,40,40.4,81.7,29.7,62.0,0.478,7.7,22.7,0.341,14.7,20.8,0.705,9.0,24.5,33.5,17.2,7.8,2.5,13.1,21.8,2018,Slovenian-SKL,1
3,Krka Novo Mesto,40,40.5,81.4,28.3,60.6,0.467,8.5,23.8,0.358,16.3,22.4,0.727,8.9,24.1,33.0,17.7,6.9,2.3,13.9,24.8,2018,Slovenian-SKL,0
4,LTHCast Skofja,10,40.0,79.6,27.2,62.4,0.436,8.0,24.0,0.333,17.2,21.9,0.785,9.1,22.5,31.6,12.4,4.8,2.2,15.0,20.0,2018,Slovenian-SKL,0
5,Mesarija Prunk Sezana,10,40.0,79.4,29.4,64.5,0.456,7.8,22.7,0.344,12.8,18.9,0.677,8.9,23.4,32.3,15.6,6.8,2.5,12.7,19.7,2018,Slovenian-SKL,0
6,Terme Olimia Podcetrtek,10,40.5,78.4,28.4,63.6,0.447,8.3,25.5,0.325,13.3,17.8,0.747,8.5,25.2,33.7,16.6,6.7,0.6,14.2,21.9,2018,Slovenian-SKL,0
7,Helios Domzale,32,40.6,78.3,26.5,57.6,0.459,7.7,22.2,0.348,17.6,23.4,0.753,6.6,22.8,29.4,17.9,6.0,1.7,13.1,21.8,2018,Slovenian-SKL,0
8,Sixt Primorska,35,40.2,77.6,27.7,61.1,0.453,9.7,27.9,0.347,12.6,16.5,0.764,8.6,23.2,31.8,18.1,6.8,1.9,13.3,21.4,2018,Slovenian-SKL,0
9,Zlatorog,28,40.2,77.1,27.7,61.9,0.447,8.3,22.6,0.367,13.5,19.3,0.7,10.0,21.3,31.3,15.8,7.6,1.6,13.3,23.1,2018,Slovenian-SKL,0
10,Ilirija,32,40.5,76.6,27.4,64.3,0.427,9.3,27.6,0.336,12.4,17.7,0.702,8.6,22.2,30.8,17.4,7.3,1.8,13.7,21.8,2018,Slovenian-SKL,0
11,Sencur Gorenjska Gradbena Druzba Kranj,32,40.3,75.6,27.4,61.8,0.444,6.9,22.4,0.309,13.8,19.8,0.701,9.6,22.2,31.7,17.3,7.3,1.8,12.5,19.9,2018,Slovenian-SKL,0
12,Rogaska Crystal,34,40.6,75.0,26.2,60.2,0.436,8.5,25.1,0.34,14.0,18.7,0.75,8.0,20.6,28.6,16.0,6.3,1.9,11.8,21.3,2018,Slovenian-SKL,0
13,KK Tajfun Sentjur,31,40.8,74.7,25.8,59.4,0.435,6.7,20.3,0.333,16.3,20.5,0.795,8.1,21.7,29.8,16.2,6.2,1.4,14.5,22.6,2018,Slovenian-SKL,0
14,Celje,10,40.1,70.8,26.5,62.0,0.427,4.9,15.7,0.312,12.9,17.9,0.721,9.7,22.6,32.3,14.1,5.2,1.0,17.5,24.7,2018,Slovenian-SKL,0
