#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Krka Novo Mesto,36,40.7,82.9,29.2,62.5,0.466,11.4,29.0,0.393,13.1,17.4,0.754,9.3,21.6,30.9,17.8,8.9,2.1,12.4,23.3,2021,Slovenian-SKL,0
2,Rogaska Crystal,30,40.7,82.3,29.5,59.7,0.494,7.4,21.6,0.341,15.9,20.7,0.767,7.3,23.9,31.2,16.9,6.1,1.9,13.8,18.7,2021,Slovenian-SKL,0
3,KK Cedevita Olimpija Ljubljana,17,40.0,81.0,28.4,62.6,0.454,9.2,27.4,0.335,15.0,21.1,0.712,10.6,26.6,37.2,17.5,7.0,2.4,12.1,20.4,2021,Slovenian-SKL,1
4,Sencur Gorenjska Gradbena Druzba Kranj,29,40.3,79.8,29.4,65.3,0.451,7.0,23.0,0.306,13.9,19.0,0.733,9.3,23.2,32.6,17.8,8.4,2.7,11.5,20.2,2021,Slovenian-SKL,0
5,Hopsi Polzela,27,40.2,78.7,28.6,61.9,0.462,8.0,22.9,0.35,13.4,19.6,0.684,8.7,23.1,31.8,17.5,6.8,2.0,14.5,18.8,2021,Slovenian-SKL,0
6,KK Tajfun Sentjur,28,40.3,77.8,28.6,62.9,0.456,8.4,24.2,0.346,12.1,17.1,0.711,9.9,22.7,32.6,17.1,6.4,2.6,14.7,22.1,2021,Slovenian-SKL,0
7,Terme Olimia Podcetrtek,28,40.0,76.1,27.6,61.6,0.449,8.0,25.4,0.314,13.2,17.5,0.755,8.2,22.8,31.0,18.3,5.2,1.6,14.3,22.4,2021,Slovenian-SKL,0
8,Sixt Primorska,8,40.6,75.4,25.8,60.1,0.428,5.8,20.4,0.282,18.1,24.5,0.74,8.9,22.3,31.1,14.3,9.6,0.9,15.5,23.8,2021,Slovenian-SKL,0
9,Zlatorog,25,40.0,75.0,27.2,62.8,0.433,7.6,24.8,0.308,13.0,18.3,0.711,10.4,23.0,33.4,17.2,5.5,2.0,14.7,22.0,2021,Slovenian-SKL,0
10,Helios Domzale,31,40.2,73.4,25.1,57.2,0.439,9.5,26.9,0.355,13.5,17.8,0.761,6.3,23.0,29.4,18.3,7.8,1.8,13.5,17.7,2021,Slovenian-SKL,0
11,ECE Triglav,25,40.0,70.1,26.2,63.2,0.415,6.3,20.7,0.306,11.3,14.6,0.775,9.6,19.0,28.6,10.9,6.2,2.6,12.8,21.2,2021,Slovenian-SKL,0
