#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Rogaska Crystal,40,40.3,78.1,26.9,57.2,0.471,8.3,23.9,0.346,16.0,21.1,0.757,8.9,20.0,28.8,15.8,6.8,1.3,13.8,24.0,2015,Slovenian-SKL,0
2,Hopsi Polzela,29,40.1,78.0,27.9,60.5,0.46,7.7,21.9,0.351,14.6,19.7,0.739,9.1,21.7,30.8,14.7,7.1,1.7,14.7,23.4,2015,Slovenian-SKL,0
3,Union Olimpija,12,39.3,77.9,26.3,62.6,0.419,8.5,27.4,0.31,16.9,22.5,0.752,12.8,23.1,35.9,17.1,5.8,1.5,11.5,24.6,2015,Slovenian-SKL,0
4,Helios Domzale,34,40.2,76.1,26.4,59.1,0.446,7.1,22.1,0.32,16.4,21.4,0.763,8.4,24.9,33.3,14.5,5.2,2.4,14.9,23.2,2015,Slovenian-SKL,0
5,KK Tajfun Sentjur,38,40.4,75.2,25.6,58.7,0.437,7.6,22.8,0.333,16.4,22.0,0.745,11.0,23.5,34.5,14.2,7.2,2.5,14.5,21.4,2015,Slovenian-SKL,1
6,Sencur Gorenjska Gradbena Druzba Kranj,29,40.2,75.1,26.9,58.0,0.463,7.2,21.9,0.33,14.1,18.7,0.753,8.6,24.0,32.5,15.1,5.5,1.9,16.0,24.4,2015,Slovenian-SKL,0
7,Krka Novo Mesto,34,40.1,74.5,26.8,63.1,0.425,7.2,22.1,0.326,13.7,19.1,0.715,10.3,22.2,32.5,14.8,8.7,2.6,12.3,23.7,2015,Slovenian-SKL,0
8,KK Splosna Plovba Portoroz,31,40.1,73.6,26.1,59.7,0.437,7.9,25.2,0.313,13.6,18.8,0.724,8.4,21.4,29.8,12.5,8.1,2.0,12.4,21.5,2015,Slovenian-SKL,0
9,Zlatorog,32,40.0,73.2,25.4,55.5,0.459,8.2,22.8,0.358,14.1,18.2,0.777,8.0,20.8,28.8,13.6,6.4,2.3,14.2,21.6,2015,Slovenian-SKL,0
10,GA Grosuplje,33,39.6,70.4,25.1,56.5,0.445,6.7,20.2,0.331,13.5,18.0,0.748,8.5,21.6,30.0,12.9,7.4,1.9,14.9,21.0,2015,Slovenian-SKL,0
11,KK Maribor Nova,24,40.1,70.3,24.5,57.5,0.426,6.7,21.0,0.319,14.6,22.5,0.649,9.3,22.5,31.8,12.3,5.2,2.0,16.6,21.9,2015,Slovenian-SKL,0
12,Elektra Sostanj,28,39.8,67.7,24.9,59.9,0.415,6.3,20.5,0.305,11.7,16.6,0.704,8.4,20.9,29.4,11.5,6.1,1.6,16.9,23.8,2015,Slovenian-SKL,0
