#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Union Olimpija,38,40.4,82.2,29.3,59.6,0.491,8.5,24.3,0.35,15.2,21.2,0.715,7.7,22.2,29.9,17.1,9.2,1.7,14.8,20.9,2017,Slovenian-SKL,1
2,Krka Novo Mesto,34,40.2,81.4,28.8,63.1,0.456,8.4,24.9,0.338,15.4,20.9,0.737,10.6,24.9,35.5,17.7,6.9,1.9,14.7,24.0,2017,Slovenian-SKL,0
3,Sixt Primorska,32,40.5,79.9,29.1,62.8,0.463,8.8,24.5,0.36,12.9,17.4,0.74,9.4,21.6,31.0,16.9,9.2,2.7,15.2,21.8,2017,Slovenian-SKL,0
4,Rogaska Crystal,39,40.6,77.0,28.7,60.7,0.473,7.6,23.7,0.322,11.9,17.5,0.681,8.8,21.5,30.3,18.7,7.6,2.8,15.5,19.7,2017,Slovenian-SKL,0
5,Zlatorog,35,40.6,76.6,27.7,60.5,0.458,7.3,21.7,0.338,13.9,19.0,0.729,10.5,22.4,32.9,14.7,7.2,3.1,14.8,21.3,2017,Slovenian-SKL,0
6,Hopsi Polzela,32,40.1,76.6,27.0,59.3,0.455,8.1,24.7,0.327,14.5,19.7,0.734,8.8,21.4,30.1,18.0,7.9,1.8,14.9,21.7,2017,Slovenian-SKL,0
7,Sencur Gorenjska Gradbena Druzba Kranj,32,40.3,75.6,28.0,61.4,0.456,7.6,23.2,0.326,12.0,15.4,0.777,9.1,21.5,30.6,18.3,6.9,1.8,14.8,20.9,2017,Slovenian-SKL,0
8,Terme Olimia Podcetrtek,32,40.0,73.8,26.1,59.3,0.441,7.7,24.6,0.312,13.9,18.3,0.759,10.5,19.8,30.3,14.3,6.9,1.3,16.0,22.0,2017,Slovenian-SKL,0
9,KK Tajfun Sentjur,32,40.2,73.0,26.1,57.5,0.454,7.9,23.5,0.338,12.8,19.5,0.659,9.3,21.1,30.4,17.1,6.7,3.9,14.7,20.5,2017,Slovenian-SKL,0
10,Helios Domzale,32,40.2,71.6,25.5,58.6,0.434,7.1,22.9,0.311,13.6,19.0,0.715,8.8,23.4,32.1,18.3,6.6,1.8,15.6,19.9,2017,Slovenian-SKL,0
11,LTHCast Skofja,32,40.5,67.6,25.0,59.7,0.419,7.1,23.4,0.302,10.4,14.2,0.736,7.4,18.3,25.7,14.7,6.6,0.8,16.7,19.8,2017,Slovenian-SKL,0
12,KK Splosna Plovba Portoroz,32,40.2,63.7,23.3,59.2,0.393,7.0,23.6,0.298,10.1,15.9,0.637,7.5,18.1,25.7,13.3,6.8,1.4,16.8,21.3,2017,Slovenian-SKL,0
