#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Sixt Primorska,35,40.0,83.6,29.6,59.8,0.495,8.6,21.8,0.394,15.8,20.6,0.766,8.1,24.1,32.1,21.6,7.4,1.9,12.5,21.0,2019,Slovenian-SKL,1
2,Krka Novo Mesto,32,40.0,79.3,27.4,60.3,0.455,9.0,24.5,0.367,15.5,20.4,0.76,9.6,23.7,33.2,19.0,5.8,2.2,14.5,25.6,2019,Slovenian-SKL,0
3,Sencur Gorenjska Gradbena Druzba Kranj,30,40.2,79.3,28.3,61.8,0.458,7.0,21.2,0.331,15.6,21.5,0.727,9.2,22.4,31.6,17.8,7.0,1.8,12.4,20.9,2019,Slovenian-SKL,0
4,Hopsi Polzela,30,40.2,78.4,29.4,64.0,0.459,7.7,23.3,0.331,11.9,17.0,0.702,8.6,24.9,33.5,19.8,6.2,3.6,14.1,20.8,2019,Slovenian-SKL,0
5,Rogaska Crystal,30,40.0,78.0,26.5,60.2,0.439,9.1,27.0,0.335,16.0,21.1,0.761,8.7,19.1,27.8,17.5,6.5,1.3,12.8,21.6,2019,Slovenian-SKL,0
6,Zlatorog,29,40.7,77.9,27.6,62.0,0.444,7.1,21.9,0.323,15.7,21.4,0.734,8.5,21.8,30.2,15.3,8.1,2.2,13.0,22.0,2019,Slovenian-SKL,0
7,Ilirija,27,40.1,76.5,26.7,64.1,0.417,7.9,26.6,0.295,15.1,22.0,0.687,7.7,22.2,29.9,16.3,7.8,1.2,14.3,25.2,2019,Slovenian-SKL,0
8,KK Tajfun Sentjur,27,40.5,75.9,25.9,58.4,0.443,8.0,22.7,0.352,16.1,21.0,0.769,8.2,24.6,32.8,17.4,6.0,2.3,15.1,22.6,2019,Slovenian-SKL,0
9,Union Olimpija,36,40.1,75.6,27.5,59.9,0.46,8.6,24.9,0.345,12.0,16.6,0.724,9.7,22.4,32.1,16.9,6.5,2.3,14.7,23.3,2019,Slovenian-SKL,0
10,Helios Domzale,32,40.2,72.4,25.1,56.3,0.446,7.6,23.9,0.318,14.6,19.6,0.744,5.2,21.7,26.9,17.1,6.6,1.9,13.5,20.5,2019,Slovenian-SKL,0
