#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Vytis Zanavykas Sakiai,44,40.1,92.0,32.5,65.5,0.497,10.4,26.8,0.387,16.5,20.6,0.801,10.5,25.6,36.1,18.9,9.1,2.9,13.5,20.0,2018,Lithuanian-NKL,0
2,Marijampole Suduva-Arvi,44,40.1,86.2,32.4,63.8,0.508,8.4,23.9,0.35,13.0,19.7,0.661,10.3,22.9,33.2,22.5,8.7,2.9,13.4,20.6,2018,Lithuanian-NKL,0
3,Silute,44,40.0,83.0,30.1,66.1,0.455,9.4,25.2,0.375,13.4,19.5,0.689,9.7,21.3,30.9,18.1,10.7,2.2,12.1,21.6,2018,Lithuanian-NKL,0
4,Perlas Vilnius,43,40.0,80.3,30.2,67.6,0.446,8.3,25.5,0.325,11.7,16.6,0.703,12.3,21.2,33.5,17.0,9.0,2.9,14.6,22.1,2018,Lithuanian-NKL,0
5,Neptuans Akvaservis Klaipeda,45,40.0,79.3,28.2,62.7,0.449,9.1,26.7,0.341,13.9,20.1,0.689,9.7,26.1,35.8,18.3,6.0,2.1,13.0,17.3,2018,Lithuanian-NKL,1
6,Ezerunas Moletai,44,40.2,79.0,28.7,63.6,0.451,8.9,25.5,0.349,12.6,17.1,0.74,9.7,23.8,33.5,17.7,6.7,3.7,14.5,18.7,2018,Lithuanian-NKL,0
7,Zalgris II,49,40.1,78.5,28.2,61.6,0.458,5.4,17.2,0.317,16.6,21.5,0.772,11.0,23.9,34.9,16.2,7.3,3.3,14.8,20.9,2018,Lithuanian-NKL,0
8,Jonava Jonavos,46,40.2,78.5,28.4,65.3,0.435,6.7,21.4,0.314,15.0,20.5,0.732,12.1,23.3,35.5,15.8,9.8,2.3,15.4,21.6,2018,Lithuanian-NKL,0
9,Taurages,47,40.0,76.9,26.7,59.8,0.446,6.5,19.5,0.332,17.0,25.0,0.68,9.7,23.4,33.1,15.8,8.4,1.0,15.5,21.3,2018,Lithuanian-NKL,0
10,Mazeikiai,47,40.0,76.1,27.9,60.1,0.464,6.9,22.2,0.31,13.5,18.5,0.728,8.4,24.6,32.9,17.2,7.1,1.7,16.7,19.7,2018,Lithuanian-NKL,0
11,KTU Kaunas,42,40.1,75.1,27.6,61.1,0.451,9.1,26.4,0.345,10.8,15.3,0.706,8.0,20.5,28.4,18.1,7.8,2.3,15.6,22.6,2018,Lithuanian-NKL,0
12,Palangos Kursiai,39,40.0,74.1,26.8,60.9,0.441,7.9,23.6,0.336,12.4,17.3,0.72,6.8,21.5,28.3,14.5,7.4,1.6,15.2,17.9,2018,Lithuanian-NKL,0
13,Telsiai,43,40.3,73.4,27.7,63.2,0.438,5.5,18.3,0.302,12.5,17.6,0.71,8.1,22.0,30.2,15.5,10.0,1.7,12.3,17.9,2018,Lithuanian-NKL,0
14,Delikatesas Joniskis,39,40.0,70.5,26.5,62.7,0.423,7.1,24.6,0.287,10.5,16.4,0.637,8.6,22.1,30.7,15.4,6.6,2.0,13.7,19.7,2018,Lithuanian-NKL,0
