#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Marijampole Suduva-Arvi,43,40.1,89.5,32.7,67.5,0.484,9.8,28.3,0.347,14.3,19.4,0.738,11.6,26.1,37.7,22.3,9.3,2.0,14.5,19.3,2022,Lithuanian-NKL,0
2,Vilkaviskio Perlas,42,40.5,88.2,32.7,67.0,0.488,9.7,27.6,0.353,13.1,17.4,0.751,8.1,22.4,30.4,20.6,7.6,2.2,14.8,20.3,2022,Lithuanian-NKL,0
3,Vytis Zanavykas Sakiai,44,40.1,82.6,30.7,64.7,0.475,11.3,31.4,0.361,9.9,14.0,0.707,8.4,24.0,32.4,21.1,7.5,1.9,13.5,18.8,2022,Lithuanian-NKL,0
4,Telsiai,43,40.3,82.0,30.9,66.4,0.465,8.5,26.0,0.326,11.8,17.2,0.683,9.7,23.0,32.7,20.5,10.1,2.2,12.5,21.1,2022,Lithuanian-NKL,0
5,Silute,43,39.3,81.4,30.3,66.8,0.454,7.8,23.3,0.337,13.0,19.1,0.679,10.4,24.4,34.9,18.3,8.3,1.9,13.9,21.4,2022,Lithuanian-NKL,0
6,Palangos Kursiai,41,40.1,77.7,28.9,63.8,0.453,7.2,22.6,0.317,12.8,19.2,0.666,10.6,24.0,34.6,17.4,7.8,2.4,14.1,20.2,2022,Lithuanian-NKL,0
7,LKKA LSU Atletas,48,40.4,77.7,27.5,62.2,0.443,9.9,30.0,0.331,12.6,18.1,0.699,8.8,23.0,31.8,19.4,8.3,1.4,14.8,21.4,2022,Lithuanian-NKL,0
8,Delikatesas Joniskis,38,40.0,77.5,29.1,66.5,0.438,6.2,19.9,0.31,13.1,19.8,0.659,10.4,25.0,35.4,16.2,7.4,2.7,18.3,18.3,2022,Lithuanian-NKL,0
9,Gargzdu Gargzdai,43,40.1,76.4,26.4,61.5,0.429,9.2,27.3,0.336,14.4,18.9,0.761,9.0,24.4,33.3,17.0,7.6,1.6,13.7,20.2,2022,Lithuanian-NKL,1
10,Perlas Vilnius,41,40.4,76.1,28.5,67.7,0.42,7.7,23.8,0.322,11.5,17.1,0.675,11.5,22.9,34.4,16.1,6.8,2.9,15.7,21.5,2022,Lithuanian-NKL,0
11,Mazeikiai,45,40.7,75.7,29.0,63.2,0.458,6.9,21.5,0.32,10.9,15.1,0.722,8.4,24.4,32.8,17.8,7.1,1.9,16.0,18.0,2022,Lithuanian-NKL,0
12,Kretingos Kretinga,38,40.1,72.1,27.0,62.9,0.429,7.3,23.5,0.313,10.8,16.0,0.677,9.1,21.7,30.8,16.9,6.4,1.2,15.7,18.9,2022,Lithuanian-NKL,0
13,Zalgris II,44,40.0,71.7,27.4,63.1,0.434,5.9,21.4,0.276,11.0,16.2,0.676,11.7,23.2,34.9,15.5,8.1,3.6,17.2,22.6,2022,Lithuanian-NKL,0
14,Neptuans Akvaservis Klaipeda,41,40.4,71.5,25.1,64.3,0.391,8.1,29.6,0.275,13.1,19.3,0.678,11.7,23.5,35.1,17.0,7.3,3.6,15.1,19.4,2022,Lithuanian-NKL,0
