#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Jonava Jonavos,34,40.0,92.0,34.3,65.6,0.523,8.9,24.4,0.363,14.6,20.2,0.725,8.6,24.6,33.3,24.6,10.0,2.7,14.8,18.6,2021,Lithuanian-NKL,1
2,Vytis Zanavykas Sakiai,35,40.8,85.3,30.8,61.8,0.499,11.6,30.5,0.381,12.0,15.5,0.776,6.5,26.4,32.9,21.5,7.5,2.3,15.2,18.9,2021,Lithuanian-NKL,0
3,Telsiai,34,40.3,81.8,29.8,62.9,0.473,7.7,21.8,0.353,14.5,19.8,0.731,9.4,26.0,35.4,20.1,9.1,2.0,15.9,21.4,2021,Lithuanian-NKL,0
4,Marijampole Suduva-Arvi,33,40.1,81.8,29.7,60.8,0.488,10.0,27.1,0.37,12.4,17.4,0.711,8.7,22.3,31.0,19.6,8.9,1.3,15.3,18.4,2021,Lithuanian-NKL,0
5,Vilkaviskio Perlas,30,40.3,81.0,28.0,62.1,0.451,9.1,24.5,0.37,16.0,22.1,0.724,9.2,24.4,33.6,18.8,7.1,2.4,17.0,21.2,2021,Lithuanian-NKL,0
6,Gargzdu Gargzdai,33,40.7,80.9,29.5,67.8,0.435,9.7,27.5,0.354,12.2,17.8,0.682,11.3,25.8,37.1,18.5,7.9,2.3,14.8,20.0,2021,Lithuanian-NKL,0
7,Zalgris II,34,40.3,80.9,28.4,65.3,0.436,8.8,26.9,0.326,15.2,21.4,0.711,11.4,22.0,33.4,16.8,7.8,2.4,15.8,23.6,2021,Lithuanian-NKL,0
8,Perlas Vilnius,30,40.2,80.8,30.6,69.4,0.442,9.6,25.3,0.378,10.0,15.4,0.646,11.6,23.4,35.0,16.0,6.7,2.4,15.8,22.1,2021,Lithuanian-NKL,0
9,Palangos Kursiai,31,40.3,80.0,30.5,63.9,0.478,8.4,23.5,0.358,10.5,17.0,0.62,10.4,22.3,32.6,20.6,9.1,1.8,15.7,21.8,2021,Lithuanian-NKL,0
10,Silute,34,40.0,79.9,29.0,66.1,0.439,7.4,24.1,0.307,14.5,19.6,0.74,10.9,23.1,34.0,18.2,7.8,1.8,15.0,21.6,2021,Lithuanian-NKL,0
11,Mazeikiai,27,40.5,78.1,28.9,62.7,0.461,8.1,22.8,0.354,12.3,17.2,0.714,7.4,21.6,29.0,18.1,6.0,1.1,17.5,19.7,2021,Lithuanian-NKL,0
12,Ezerunas Moletai,30,40.2,75.8,26.8,61.4,0.437,7.9,24.2,0.327,14.2,20.6,0.689,10.7,23.1,33.8,16.9,6.4,1.9,19.1,23.8,2021,Lithuanian-NKL,0
13,Neptuans Akvaservis Klaipeda,35,40.4,72.6,25.3,61.9,0.408,8.5,28.6,0.297,13.6,18.6,0.732,10.2,24.4,34.6,15.3,7.2,2.9,15.8,17.6,2021,Lithuanian-NKL,0
14,Siales Lusis,28,40.3,69.5,25.9,64.3,0.403,7.0,24.6,0.286,10.6,15.5,0.687,9.4,21.5,30.9,15.8,9.3,1.4,16.8,20.2,2021,Lithuanian-NKL,0
15,Delikatesas Joniskis,28,40.3,68.8,25.3,60.9,0.415,7.1,23.2,0.307,11.2,16.2,0.693,6.3,23.3,29.5,14.6,6.4,2.0,15.6,17.0,2021,Lithuanian-NKL,0
