#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Anadolu Efes,40,40.3,86.6,32.4,66.0,0.491,10.0,26.6,0.374,11.9,15.1,0.791,9.6,24.8,34.5,22.0,6.7,2.6,10.9,17.5,2019,Turkish-BSL,1
2,Fenerbahce Beko,41,40.3,84.9,31.1,59.4,0.523,10.5,26.0,0.403,12.3,15.6,0.79,7.5,21.7,29.2,20.0,7.0,1.7,11.8,18.6,2019,Turkish-BSL,0
3,Bahcesehir Koleji,28,40.5,82.4,29.7,61.6,0.482,10.9,28.7,0.381,12.1,15.9,0.764,6.8,23.0,29.8,19.9,6.3,1.5,12.2,18.8,2019,Turkish-BSL,0
4,Darussafaka Basketbol Istanbul,28,40.1,81.0,29.9,63.6,0.469,8.8,24.0,0.368,12.5,17.1,0.73,11.2,24.5,35.7,19.0,6.4,3.3,13.3,19.8,2019,Turkish-BSL,0
5,Tofas SC,33,40.1,81.0,30.0,61.2,0.49,8.6,22.5,0.383,12.4,16.8,0.74,7.5,21.3,28.8,21.4,7.5,3.2,11.8,17.4,2019,Turkish-BSL,0
6,Galatasaray,34,40.1,80.1,29.8,63.7,0.467,8.4,23.1,0.362,12.3,18.0,0.682,9.9,22.9,32.8,18.8,7.0,2.6,11.9,19.4,2019,Turkish-BSL,0
7,Teksut Bandirma,30,40.1,79.7,30.0,66.1,0.453,7.2,20.8,0.348,12.5,17.6,0.71,10.2,23.6,33.8,18.1,6.1,1.6,11.6,19.7,2019,Turkish-BSL,0
8,Pinar Karsiyaka,28,40.3,79.4,29.5,62.9,0.469,7.9,23.9,0.329,12.5,18.3,0.683,10.1,21.0,31.1,17.6,5.8,1.5,11.6,18.3,2019,Turkish-BSL,0
9,Turk Telekom,31,40.1,78.8,28.2,60.8,0.464,9.8,26.7,0.367,12.5,17.5,0.718,8.2,21.9,30.1,19.0,5.8,1.6,11.4,20.4,2019,Turkish-BSL,0
10,Afyonkarahisar Belediye,28,40.3,78.7,30.3,64.8,0.468,8.8,26.7,0.328,9.3,12.9,0.72,9.7,21.4,31.0,18.5,5.9,2.5,12.6,17.5,2019,Turkish-BSL,0
11,Demir Insaat Buyukcekmece,28,40.3,78.4,27.9,64.3,0.433,8.6,24.8,0.349,14.0,18.5,0.76,8.7,22.6,31.3,16.6,6.3,1.3,12.6,15.6,2019,Turkish-BSL,0
12,Besiktas Icrypex,30,40.1,78.1,29.2,63.0,0.463,8.1,24.0,0.339,11.5,16.0,0.719,8.4,23.0,31.4,19.0,6.4,1.4,11.1,20.3,2019,Turkish-BSL,0
13,Istanbul Buyuksehir Belediyesi,28,39.9,77.4,28.8,63.5,0.453,7.9,24.5,0.321,12.1,16.9,0.716,8.2,23.3,31.4,18.0,5.5,2.3,12.1,16.4,2019,Turkish-BSL,0
14,Royal Hali Gaziantep,31,40.1,73.7,27.0,58.2,0.465,8.3,24.6,0.338,11.4,15.8,0.718,7.7,22.4,30.1,19.4,6.6,1.7,11.7,19.5,2019,Turkish-BSL,0
15,Sakarya Buyuksehir Basketbol,28,39.9,66.5,24.8,63.1,0.393,7.3,24.0,0.302,9.6,14.1,0.684,9.0,22.1,31.1,14.4,5.4,1.5,14.5,15.9,2019,Turkish-BSL,0
