#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fenerbahce Beko,41,40.0,82.7,31.2,59.2,0.528,7.6,20.2,0.375,12.7,17.1,0.738,8.1,23.8,31.9,19.2,6.1,3.0,12.0,22.1,2014,Turkish-BSL,1
2,Tofas SC,32,39.5,80.6,28.6,61.0,0.468,10.0,25.8,0.387,13.4,18.6,0.723,9.5,21.0,30.4,17.9,5.8,2.7,12.2,23.1,2014,Turkish-BSL,0
3,Trabzonspor,30,40.0,80.5,28.8,61.9,0.464,8.7,23.4,0.371,14.3,20.0,0.712,10.5,21.3,31.8,18.2,6.7,2.3,13.1,24.4,2014,Turkish-BSL,0
4,Teksut Bandirma,36,40.0,80.4,29.8,59.7,0.498,7.7,19.8,0.387,13.3,18.1,0.735,8.8,23.8,32.6,16.0,6.3,2.2,11.1,20.0,2014,Turkish-BSL,0
5,Pinar Karsiyaka,36,40.7,79.0,27.8,60.2,0.462,8.9,24.6,0.361,14.5,20.5,0.708,10.4,21.3,31.7,13.6,6.1,1.7,11.4,20.6,2014,Turkish-BSL,0
6,Eskishehir Basket,30,40.5,78.3,26.7,61.1,0.437,8.8,27.5,0.319,16.2,21.4,0.755,9.0,20.2,29.2,15.3,5.4,1.3,13.2,17.3,2014,Turkish-BSL,0
7,Besiktas Icrypex,33,40.0,77.6,27.4,60.8,0.45,9.0,25.4,0.355,13.8,19.6,0.702,11.8,22.2,34.0,16.5,6.5,1.9,11.7,20.6,2014,Turkish-BSL,0
8,Galatasaray,43,40.0,77.2,27.6,58.3,0.473,7.9,21.6,0.365,14.1,19.6,0.721,8.8,22.6,31.3,15.7,5.5,2.4,10.7,19.1,2014,Turkish-BSL,0
9,Usak Sportlif,32,40.2,76.5,26.7,62.9,0.424,8.0,24.7,0.322,15.3,21.1,0.724,10.8,20.1,31.0,13.0,6.6,2.7,12.3,23.0,2014,Turkish-BSL,0
10,Anadolu Efes,33,40.1,76.5,28.7,61.2,0.469,6.8,19.1,0.356,12.2,17.6,0.693,9.8,22.9,32.7,16.8,7.7,2.7,11.7,19.8,2014,Turkish-BSL,0
11,Aykon TED Kolejliler Ankara,30,40.2,76.5,27.3,59.7,0.458,9.3,23.9,0.388,12.5,18.4,0.676,8.5,22.2,30.7,19.2,6.3,2.2,12.7,21.3,2014,Turkish-BSL,0
12,Torku Konyaspor,30,40.3,75.9,26.7,59.0,0.452,7.1,20.0,0.354,15.4,20.6,0.75,8.0,21.6,29.5,16.3,6.0,3.9,14.6,21.7,2014,Turkish-BSL,0
13,Royal Hali Gaziantep,30,40.5,75.6,27.6,59.6,0.463,8.3,23.9,0.347,12.2,15.6,0.778,8.3,20.2,28.6,18.9,5.9,1.5,11.6,24.1,2014,Turkish-BSL,0
14,Mersin BSB,30,40.3,75.1,27.7,63.6,0.435,6.3,20.6,0.306,13.4,21.5,0.626,12.1,22.1,34.2,14.0,6.9,2.3,13.8,20.9,2014,Turkish-BSL,0
15,Turk Telekom,30,40.1,74.9,27.1,58.2,0.466,8.4,23.2,0.362,12.2,17.5,0.7,6.8,22.9,29.7,18.6,5.9,1.9,12.7,20.4,2014,Turkish-BSL,0
16,Aliaga Petkim,30,39.5,70.2,25.4,61.3,0.414,6.8,22.2,0.308,12.6,19.6,0.643,9.8,19.3,29.1,13.9,5.5,1.4,14.2,17.9,2014,Turkish-BSL,0
