#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Anadolu Efes,42,40.2,88.1,31.7,63.6,0.499,11.4,28.7,0.398,13.2,16.4,0.806,8.5,24.0,32.4,21.8,5.8,2.6,11.1,16.5,2022,Turkish-BSL,0
2,Galatasaray,37,40.4,86.6,30.1,63.6,0.472,11.1,29.5,0.377,15.4,19.3,0.801,7.9,23.1,31.0,20.3,7.0,2.7,11.2,19.1,2022,Turkish-BSL,0
3,Tofas SC,30,40.3,86.5,31.7,64.9,0.489,9.3,23.9,0.39,13.6,17.3,0.786,9.2,21.6,30.8,21.8,8.6,2.0,11.8,19.9,2022,Turkish-BSL,0
4,Bahcesehir Koleji,32,40.5,86.3,31.9,63.4,0.502,10.3,26.0,0.396,12.3,16.8,0.73,7.9,22.9,30.8,22.5,6.0,1.5,11.9,21.9,2022,Turkish-BSL,0
5,Fenerbahce Beko,41,40.1,85.3,30.3,59.5,0.508,10.1,25.6,0.395,14.7,18.6,0.79,8.2,22.2,30.5,22.5,7.0,2.0,13.4,18.6,2022,Turkish-BSL,1
6,Bursaspor,33,40.1,84.4,30.1,61.3,0.491,10.5,27.0,0.387,13.7,17.2,0.799,8.2,21.9,30.1,19.1,6.2,2.7,11.9,21.4,2022,Turkish-BSL,0
7,Royal Hali Gaziantep,33,40.2,80.6,28.6,64.1,0.447,9.0,26.5,0.34,14.4,20.5,0.702,11.6,23.3,34.9,16.9,8.0,2.5,12.7,19.4,2022,Turkish-BSL,0
8,Demir Insaat Buyukcekmece,30,40.2,79.9,28.9,62.7,0.461,9.3,25.9,0.361,12.7,17.6,0.722,8.3,22.1,30.4,18.3,5.6,1.1,12.8,19.4,2022,Turkish-BSL,0
9,Pinar Karsiyaka,33,40.2,79.3,28.6,62.2,0.461,8.8,24.9,0.352,13.2,17.6,0.751,8.6,21.5,30.1,17.8,5.6,2.6,10.2,19.4,2022,Turkish-BSL,0
10,Darussafaka Basketbol Istanbul,37,40.4,78.1,28.6,62.9,0.454,8.4,23.7,0.354,12.5,17.6,0.712,9.9,21.7,31.5,19.1,8.2,2.1,13.6,20.8,2022,Turkish-BSL,0
11,Socar Petkimspor,29,40.3,77.6,27.6,61.9,0.445,9.1,26.7,0.34,13.3,17.7,0.751,9.1,20.5,29.6,17.9,6.3,2.0,12.8,19.7,2022,Turkish-BSL,0
12,Merkezefendi Belediyesi Denizli Basket,30,40.7,76.9,28.1,61.0,0.461,9.3,26.1,0.357,11.3,15.3,0.74,7.5,22.0,29.5,17.4,5.1,2.3,12.9,20.3,2022,Turkish-BSL,0
13,Besiktas Icrypex,30,40.2,76.9,27.3,60.6,0.45,7.2,22.6,0.317,15.2,20.5,0.741,9.7,23.5,33.2,18.9,7.5,3.2,13.1,20.1,2022,Turkish-BSL,0
14,Turk Telekom,30,40.2,75.4,27.5,60.3,0.456,9.1,24.1,0.376,11.4,15.0,0.758,7.8,22.7,30.5,17.8,7.4,2.4,13.7,20.6,2022,Turkish-BSL,0
15,Yalova Group Belediye Spor,30,40.0,74.8,27.2,59.7,0.455,7.4,23.2,0.318,13.1,18.6,0.706,8.2,22.8,31.0,18.6,6.6,2.3,13.4,20.5,2022,Turkish-BSL,0
16,Afyonkarahisar Belediye,30,40.0,70.2,24.8,61.9,0.401,7.7,24.9,0.309,12.7,16.3,0.783,7.4,20.8,28.2,14.5,4.7,2.0,13.8,14.1,2022,Turkish-BSL,0
