#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Fenerbahce Beko,32,40.2,82.3,30.9,60.7,0.509,6.7,18.1,0.367,13.9,18.5,0.75,8.6,21.6,30.2,17.0,6.4,2.1,10.1,20.5,2013,Turkish-BSL,0
2,Anadolu Efes,37,40.0,82.2,31.6,63.6,0.497,5.9,16.9,0.347,13.1,18.6,0.703,9.2,24.2,33.5,17.9,8.2,2.6,11.1,19.3,2013,Turkish-BSL,0
3,Aykon TED Kolejliler Ankara,34,40.4,82.2,29.9,60.1,0.499,7.1,18.7,0.38,15.3,20.9,0.731,8.0,25.6,33.6,18.4,4.6,2.1,14.2,20.2,2013,Turkish-BSL,0
4,Galatasaray,40,39.9,80.2,30.3,63.1,0.481,8.4,22.5,0.374,11.1,15.3,0.724,10.5,24.8,35.3,16.0,6.2,2.3,9.7,18.2,2013,Turkish-BSL,1
5,Teksut Bandirma,41,40.4,79.0,29.2,60.5,0.483,6.7,18.9,0.355,13.8,18.8,0.734,9.4,23.6,33.0,14.8,5.4,3.2,11.4,17.8,2013,Turkish-BSL,0
6,Mersin BSB,30,40.5,79.0,29.7,65.7,0.452,6.6,21.9,0.3,13.0,18.7,0.697,9.1,21.1,30.2,14.8,7.3,1.6,12.4,20.3,2013,Turkish-BSL,0
7,Pinar Karsiyaka,35,40.1,76.9,29.1,63.0,0.461,9.2,26.1,0.352,9.6,14.3,0.669,10.5,22.0,32.5,16.1,5.9,2.3,10.2,19.1,2013,Turkish-BSL,0
8,Royal Hali Gaziantep,30,40.2,76.6,27.3,60.2,0.454,9.8,27.7,0.353,12.2,18.2,0.668,8.2,23.4,31.6,15.8,4.8,1.9,12.8,17.5,2013,Turkish-BSL,0
9,Besiktas Icrypex,32,40.3,76.3,27.8,60.6,0.46,9.1,24.3,0.374,11.6,17.9,0.649,9.3,23.2,32.5,15.9,6.2,2.7,11.8,19.6,2013,Turkish-BSL,0
10,Antalya BSB,31,40.3,75.3,27.6,64.7,0.427,6.7,21.3,0.313,13.4,17.5,0.765,9.1,21.9,31.0,14.3,6.6,2.0,12.6,19.3,2013,Turkish-BSL,0
11,Erdemirspor,30,40.7,74.2,27.1,60.0,0.452,7.1,20.6,0.346,12.8,19.6,0.651,9.0,24.2,33.2,13.0,5.1,2.3,13.2,20.0,2013,Turkish-BSL,0
12,Tofas SC,32,40.6,73.4,27.8,61.4,0.452,6.7,19.9,0.335,11.2,16.3,0.689,9.5,22.8,32.3,14.2,5.3,2.7,12.4,21.9,2013,Turkish-BSL,0
13,Turk Telekom,30,40.8,72.3,27.2,62.3,0.437,9.3,27.2,0.342,8.5,12.6,0.675,6.3,22.2,28.5,15.8,4.7,1.6,12.0,20.8,2013,Turkish-BSL,0
14,Aliaga Petkim,30,40.5,72.2,27.2,61.7,0.44,6.9,19.4,0.355,11.0,15.6,0.706,10.4,23.5,33.9,12.4,4.9,1.9,13.6,19.5,2013,Turkish-BSL,0
15,Eskishehir Basket,30,40.7,71.0,26.0,58.0,0.449,8.1,24.7,0.329,10.8,16.1,0.671,7.7,20.8,28.5,12.3,5.6,2.6,12.2,20.0,2013,Turkish-BSL,0
16,Hacettepe Universitesi,30,40.0,69.5,25.5,63.3,0.404,6.9,23.6,0.291,11.5,17.9,0.643,8.1,23.4,31.5,14.2,6.9,2.1,13.1,20.3,2013,Turkish-BSL,0
