#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Tadamon Zouk,28,40.2,86.9,32.3,76.3,0.423,7.3,23.8,0.307,15.0,19.9,0.754,15.0,24.5,39.5,18.4,7.6,3.4,12.9,16.9,2017,Lebanese-Division-A,0
2,Homenetmen Beirut,37,40.1,85.9,31.6,73.2,0.432,9.6,29.5,0.327,13.0,17.9,0.729,13.9,27.8,41.7,18.3,9.0,4.3,13.0,13.2,2017,Lebanese-Division-A,0
3,Sporting Al Riyadi Beirut,37,40.0,85.1,32.7,68.5,0.477,8.1,24.2,0.336,11.6,15.9,0.731,9.6,28.2,37.8,21.7,8.6,4.3,14.0,13.9,2017,Lebanese-Division-A,1
4,Byblos,32,40.3,83.0,31.6,73.9,0.427,9.8,29.2,0.334,10.2,14.5,0.702,11.4,25.8,37.1,17.4,8.8,3.3,10.8,17.8,2017,Lebanese-Division-A,0
5,Champville,27,39.8,82.4,30.5,72.0,0.423,7.9,25.2,0.313,13.6,18.1,0.75,13.1,26.1,39.1,18.6,5.4,3.8,13.1,15.6,2017,Lebanese-Division-A,0
6,Al Moutahed Tripoli,32,40.4,82.3,31.3,70.1,0.447,9.1,25.6,0.355,10.6,13.6,0.781,12.0,24.4,36.4,17.2,7.2,3.0,14.2,17.5,2017,Lebanese-Division-A,0
7,Louaize,28,40.0,78.3,30.4,70.1,0.433,7.9,25.4,0.31,9.7,15.5,0.624,10.5,25.4,35.9,14.2,8.3,3.6,13.2,14.4,2017,Lebanese-Division-A,0
8,Sagesse Al Hekmeh Beirut,27,40.1,77.3,29.1,72.9,0.4,8.4,29.3,0.289,10.7,15.0,0.709,12.2,25.8,38.0,15.5,6.7,3.3,13.3,14.9,2017,Lebanese-Division-A,0
9,Hoops Club,18,40.1,76.1,29.8,71.4,0.418,6.4,21.1,0.305,9.9,13.6,0.734,11.4,25.2,36.6,16.6,7.4,3.3,16.6,15.7,2017,Lebanese-Division-A,0
10,Mayrouba,18,39.7,76.1,29.7,73.1,0.406,6.3,24.5,0.259,10.4,15.9,0.652,12.4,28.2,40.6,16.5,6.3,5.7,15.4,13.8,2017,Lebanese-Division-A,0
