#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Beirut Club,30,40.5,90.8,33.7,70.0,0.482,10.5,28.8,0.365,12.9,17.5,0.737,12.2,28.3,40.5,21.0,7.8,3.7,10.9,15.5,2022,Lebanese-Division-A,1
2,Dynamo Club,23,40.0,84.7,31.0,66.0,0.469,8.6,24.9,0.346,14.1,19.5,0.725,9.6,26.8,36.3,18.8,8.1,3.3,12.6,17.2,2022,Lebanese-Division-A,0
3,Sporting Al Riyadi Beirut,29,40.3,83.9,31.6,67.7,0.466,8.1,24.1,0.336,12.7,16.8,0.752,12.2,25.3,37.5,19.8,9.0,2.8,12.6,13.5,2022,Lebanese-Division-A,0
4,Antranik Beirut,20,40.2,82.0,30.0,68.6,0.437,8.5,24.5,0.345,13.7,19.1,0.715,10.7,27.6,38.3,17.8,7.5,4.0,16.1,17.5,2022,Lebanese-Division-A,0
5,Sagesse Al Hekmeh Beirut,22,40.2,80.5,30.7,68.7,0.447,6.5,20.9,0.312,12.6,19.1,0.66,11.2,26.2,37.4,17.7,10.0,4.4,12.5,15.4,2022,Lebanese-Division-A,0
6,Champville,20,40.3,77.2,28.6,67.1,0.425,6.9,24.3,0.285,13.2,18.1,0.729,11.3,24.8,36.1,19.6,10.5,3.3,12.9,12.8,2022,Lebanese-Division-A,0
7,Hoops Club,20,40.2,71.5,27.2,68.7,0.395,6.9,25.4,0.272,10.3,17.0,0.608,12.9,26.5,39.4,16.5,7.9,1.6,13.7,20.5,2022,Lebanese-Division-A,0
8,Byblos,20,40.5,70.5,26.3,67.0,0.393,5.5,20.1,0.272,12.5,19.6,0.635,10.0,25.9,35.9,15.2,7.1,2.0,17.8,17.5,2022,Lebanese-Division-A,0
9,Homenetmen Beirut,20,40.5,70.3,27.0,70.3,0.384,5.7,22.8,0.248,10.7,16.2,0.659,12.9,25.6,38.5,15.7,7.7,2.5,18.1,18.0,2022,Lebanese-Division-A,0
10,Atlas Ferzol,20,40.0,68.4,25.4,68.4,0.371,8.2,28.3,0.29,9.4,13.9,0.673,9.2,23.4,32.6,14.5,7.2,2.0,15.0,15.6,2022,Lebanese-Division-A,0
11,Anibal Zahle,20,40.2,66.2,25.7,68.0,0.378,7.1,25.1,0.281,7.7,13.4,0.577,10.8,23.2,34.0,14.7,7.1,2.7,17.1,17.1,2022,Lebanese-Division-A,0
