#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Homenetmen Beirut,39,40.1,91.0,34.2,71.8,0.475,9.0,26.6,0.339,13.6,19.3,0.707,10.5,26.2,36.7,21.4,9.1,3.1,11.8,14.8,2018,Lebanese-Division-A,1
2,Sagesse Al Hekmeh Beirut,34,40.1,85.0,31.3,70.8,0.442,9.3,30.0,0.31,13.1,18.7,0.697,11.0,25.1,36.1,17.1,7.4,4.6,11.9,15.6,2018,Lebanese-Division-A,0
3,Sporting Al Riyadi Beirut,40,40.1,84.8,32.1,67.9,0.472,8.1,23.8,0.34,12.6,17.5,0.721,10.1,28.9,39.0,19.3,6.9,3.9,12.4,15.7,2018,Lebanese-Division-A,0
4,Al Moutahed Tripoli,30,40.1,84.5,31.0,71.6,0.433,9.5,27.3,0.349,12.9,17.0,0.757,12.3,25.5,37.8,18.7,7.0,3.1,11.3,17.3,2018,Lebanese-Division-A,0
5,Champville,31,40.1,83.3,31.8,71.5,0.444,7.7,24.3,0.316,12.1,16.8,0.721,9.9,26.4,36.3,19.8,6.9,3.4,11.1,15.1,2018,Lebanese-Division-A,0
6,Tadamon Zouk,26,39.9,82.3,29.9,71.5,0.418,8.6,26.2,0.328,13.9,19.4,0.718,13.1,23.6,36.7,16.0,6.1,2.2,11.2,14.1,2018,Lebanese-Division-A,0
7,Hoops Club,34,39.9,78.9,30.2,69.3,0.436,8.3,24.8,0.336,10.1,14.5,0.7,11.8,25.9,37.7,18.2,7.8,2.6,13.1,17.4,2018,Lebanese-Division-A,0
8,Byblos,26,40.1,78.4,29.7,71.0,0.418,7.5,25.9,0.291,11.5,15.5,0.739,12.2,25.0,37.2,15.4,6.8,3.4,11.7,18.2,2018,Lebanese-Division-A,0
9,Louaize,29,40.3,77.0,29.2,69.4,0.421,5.8,19.7,0.293,12.8,19.2,0.666,11.4,26.1,37.5,15.8,7.0,2.7,12.0,13.7,2018,Lebanese-Division-A,0
10,Antonine,29,40.0,74.1,29.0,70.8,0.409,7.2,24.0,0.298,9.0,13.7,0.66,11.4,23.4,34.9,16.7,7.0,3.1,12.3,19.5,2018,Lebanese-Division-A,0
