#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Amchit Club,24,40.2,91.5,33.6,69.2,0.485,8.9,24.9,0.358,15.3,20.8,0.735,11.5,24.3,35.8,19.1,8.3,3.5,12.4,15.1,2014,Lebanese-Division-A,0
2,Sagesse Al Hekmeh Beirut,30,40.3,83.3,30.9,69.1,0.446,9.5,28.6,0.331,12.2,17.4,0.702,13.3,27.4,40.7,19.3,6.5,3.7,13.5,18.3,2014,Lebanese-Division-A,0
3,Al Moutahed Tripoli,23,40.4,79.3,30.3,68.2,0.445,4.4,15.3,0.287,14.2,22.4,0.635,11.7,28.9,40.6,17.0,7.6,4.1,14.4,19.6,2014,Lebanese-Division-A,0
4,Tadamon Zouk,21,40.0,76.9,28.8,69.3,0.416,5.3,18.4,0.29,13.9,19.9,0.7,12.2,23.6,35.8,15.0,8.6,3.7,12.7,17.1,2014,Lebanese-Division-A,0
5,Byblos,26,40.0,76.8,27.8,66.8,0.416,8.9,29.3,0.304,12.4,19.8,0.626,13.6,25.1,38.7,16.1,7.3,3.1,13.3,19.6,2014,Lebanese-Division-A,0
6,Homenetmen Beirut,21,40.1,75.8,28.0,66.2,0.423,6.9,24.0,0.286,13.0,17.5,0.739,9.9,24.3,34.2,16.0,7.4,1.9,13.0,18.7,2014,Lebanese-Division-A,0
7,Sporting Al Riyadi Beirut,31,40.3,75.3,28.1,67.0,0.42,6.6,23.4,0.284,12.5,18.5,0.672,12.0,25.8,37.8,17.5,9.4,4.1,12.0,16.7,2014,Lebanese-Division-A,1
8,Bejjeh,18,40.3,73.5,28.2,65.4,0.43,4.6,16.9,0.272,12.6,19.2,0.655,10.7,23.0,33.7,13.7,7.1,3.1,16.2,19.2,2014,Lebanese-Division-A,0
9,Champville,22,40.1,73.0,27.0,64.1,0.42,6.8,23.5,0.29,12.2,17.0,0.717,11.8,24.6,36.4,14.4,6.7,2.1,15.3,17.7,2014,Lebanese-Division-A,0
10,Hoops Club,18,39.9,71.3,26.3,69.3,0.379,6.7,22.2,0.303,11.8,17.7,0.67,12.0,21.1,33.1,13.7,7.2,1.7,12.8,18.1,2014,Lebanese-Division-A,0
