#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BC Hallmann Vienna,9,40.0,90.1,33.4,65.2,0.513,10.2,24.8,0.413,13.0,19.1,0.68,9.4,22.6,32.0,20.9,7.4,4.1,12.0,21.4,2022,Alpe-Adria-Cup,0
2,KK Velika Gorica,5,40.0,89.2,29.8,59.8,0.498,13.4,32.6,0.411,16.2,19.2,0.844,6.4,21.8,28.2,22.8,7.6,2.0,14.4,22.6,2022,Alpe-Adria-Cup,0
3,BK Inter Bratislava,6,40.8,87.2,31.0,64.2,0.483,10.5,27.2,0.387,14.7,20.2,0.727,7.3,21.0,28.3,20.8,6.7,2.3,11.2,17.8,2022,Alpe-Adria-Cup,0
4,MKS Dabrowa Gornicza,8,40.0,85.6,29.3,62.9,0.465,9.9,28.6,0.345,17.3,22.1,0.78,8.4,21.5,29.9,17.9,8.9,1.8,12.3,20.8,2022,Alpe-Adria-Cup,0
5,Sencur Gorenjska Gradbena Druzba Kranj,8,40.6,85.4,31.5,64.4,0.489,7.8,22.4,0.346,14.6,17.8,0.824,8.5,23.8,32.3,17.8,5.6,2.9,15.3,20.4,2022,Alpe-Adria-Cup,0
6,BK Levicki Patrioti Levice,10,40.0,85.0,30.7,64.7,0.474,11.4,28.5,0.4,12.2,16.3,0.748,8.4,26.4,34.8,19.3,8.8,2.9,13.8,18.5,2022,Alpe-Adria-Cup,1
7,BK Spisska Rytieri,8,40.0,82.1,31.3,64.1,0.487,5.9,21.5,0.273,13.8,19.9,0.692,8.5,23.6,32.1,19.8,6.6,1.6,11.9,17.3,2022,Alpe-Adria-Cup,0
8,Ilirija,8,40.0,82.0,29.0,67.5,0.43,8.1,30.0,0.271,15.9,22.6,0.702,10.3,24.0,34.3,20.0,11.3,1.4,12.9,20.6,2022,Alpe-Adria-Cup,0
9,BK JIP Pardubice,9,40.1,79.4,29.8,65.8,0.453,9.6,27.8,0.344,10.3,14.4,0.715,10.0,25.3,35.3,18.9,7.9,2.4,15.1,21.8,2022,Alpe-Adria-Cup,0
10,GKK Sibenk,5,40.0,79.0,28.6,57.6,0.497,6.6,20.2,0.327,15.2,25.0,0.608,9.2,24.8,34.0,18.4,7.0,3.0,19.0,18.0,2022,Alpe-Adria-Cup,0
11,BK Decin,6,40.0,78.8,29.2,65.5,0.445,7.2,23.7,0.303,13.3,17.7,0.755,9.3,22.2,31.5,18.0,6.3,3.5,14.5,22.2,2022,Alpe-Adria-Cup,0
12,SLUNETA Usti nad Labem,7,40.0,77.4,27.7,60.4,0.459,10.0,23.9,0.419,12.0,15.6,0.771,7.4,27.3,34.7,18.4,6.0,3.4,17.7,17.0,2022,Alpe-Adria-Cup,0
13,BC Prievidza,5,40.0,75.4,26.6,60.0,0.443,10.4,31.0,0.335,11.8,16.4,0.72,8.4,22.0,30.4,13.2,7.4,1.4,16.8,20.0,2022,Alpe-Adria-Cup,0
14,KK Skrljevo,6,40.0,74.3,27.5,62.8,0.438,6.7,25.0,0.267,12.7,17.7,0.717,10.2,20.7,30.8,12.8,10.0,3.5,15.3,20.0,2022,Alpe-Adria-Cup,0
15,BK Klosterneuburg Dukes,6,40.0,67.8,23.0,56.7,0.406,8.3,26.2,0.318,13.5,18.3,0.736,8.2,24.8,33.0,14.5,5.7,1.5,20.2,23.0,2022,Alpe-Adria-Cup,0
16,Raiffeisen Flyers Wels,6,40.0,67.7,25.8,65.0,0.397,6.5,23.7,0.275,9.5,14.5,0.655,10.0,17.2,27.2,17.3,10.5,1.8,15.8,21.7,2022,Alpe-Adria-Cup,0
