#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Kutaisi,23,40.4,90.9,33.7,69.2,0.486,9.6,23.0,0.419,14.0,17.4,0.803,8.0,25.4,33.4,20.4,8.9,2.1,14.0,20.8,2021,Georgian-Super-Liga,0
2,Batumi-RSU,23,40.3,86.2,31.6,69.6,0.454,7.7,24.8,0.309,15.3,22.7,0.673,11.2,28.3,39.5,19.0,6.4,4.4,15.1,17.1,2021,Georgian-Super-Liga,0
3,Rustavi,27,40.2,85.6,31.5,69.0,0.456,8.2,22.9,0.358,14.5,22.2,0.653,11.5,29.6,41.1,19.3,9.0,3.0,15.3,21.2,2021,Georgian-Super-Liga,1
4,Dinamo,27,40.6,85.4,30.7,70.8,0.433,9.2,31.0,0.298,14.9,21.9,0.677,11.4,24.6,36.0,18.7,8.6,3.5,13.7,22.5,2021,Georgian-Super-Liga,0
5,Gurjanni Delta Tskhum-Abkhazeti,29,40.2,82.0,29.9,69.4,0.431,7.5,24.1,0.311,14.6,22.0,0.666,13.4,27.6,41.0,18.5,9.1,3.8,17.1,21.8,2021,Georgian-Super-Liga,0
6,Tbilisi State University,22,40.5,81.1,28.0,66.6,0.42,8.0,26.2,0.307,17.1,23.3,0.735,8.6,25.3,33.9,14.6,5.1,2.2,11.9,20.5,2021,Georgian-Super-Liga,0
7,Kavkasia Tbilisi,3,40.0,80.3,30.3,70.3,0.431,7.0,23.0,0.304,12.7,17.3,0.731,7.3,25.0,32.3,17.3,5.3,1.7,10.7,17.3,2021,Georgian-Super-Liga,0
8,BC MIA Academy Titebi,20,40.0,80.1,29.4,68.4,0.429,7.4,23.6,0.312,14.0,20.6,0.681,9.5,25.4,34.9,17.8,7.5,2.4,12.3,21.6,2021,Georgian-Super-Liga,0
9,Olimpi,23,40.4,79.2,29.0,68.8,0.422,8.6,25.5,0.337,12.5,17.3,0.725,10.8,26.6,37.4,16.2,7.8,2.2,13.4,19.7,2021,Georgian-Super-Liga,0
10,BC Vera,23,40.0,79.0,29.2,68.0,0.429,7.1,23.9,0.299,13.5,19.4,0.697,9.9,24.8,34.7,15.8,9.8,1.7,14.2,20.4,2021,Georgian-Super-Liga,0
11,BC Cactus Tbilisi,26,40.0,78.2,28.5,68.7,0.415,8.0,24.6,0.327,13.1,18.8,0.697,10.1,26.7,36.8,14.3,6.8,2.4,13.5,20.0,2021,Georgian-Super-Liga,0
12,Mgzavrebi-Armia Tbilisi,20,40.5,74.7,27.3,66.8,0.409,8.4,27.4,0.305,11.7,19.3,0.608,9.6,28.2,37.8,16.8,5.6,2.3,14.6,17.1,2021,Georgian-Super-Liga,0
