#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Batumi-RSU,15,40.3,86.9,32.6,67.7,0.481,7.1,23.1,0.309,14.5,20.4,0.712,11.1,29.0,40.1,17.7,6.9,4.2,15.7,19.4,2020,Georgian-Super-Liga,1
2,Tbilisi State University,15,40.0,83.4,31.4,71.8,0.437,7.1,21.9,0.326,13.5,22.1,0.61,14.7,27.8,42.5,19.9,8.4,2.9,15.3,20.3,2020,Georgian-Super-Liga,0
3,Kutaisi,15,40.0,80.5,28.5,62.0,0.459,9.0,23.1,0.389,14.5,20.2,0.719,7.8,25.8,33.6,19.3,7.7,2.6,13.9,17.9,2020,Georgian-Super-Liga,0
4,Dinamo,14,40.0,79.9,27.6,69.1,0.399,9.5,30.3,0.314,15.3,21.1,0.725,13.1,22.0,35.1,16.0,7.7,2.6,12.7,20.5,2020,Georgian-Super-Liga,0
5,Rustavi,14,40.0,78.9,28.4,65.5,0.434,9.1,26.4,0.343,13.0,17.9,0.728,9.4,26.2,35.6,20.4,9.3,3.3,14.9,22.0,2020,Georgian-Super-Liga,0
6,Mgzavrebi-Armia Tbilisi,15,40.0,78.8,28.4,68.2,0.416,7.9,25.7,0.306,14.1,22.3,0.633,11.7,27.1,38.7,16.1,8.1,1.9,15.1,20.7,2020,Georgian-Super-Liga,0
7,Olimpi,14,40.0,77.1,26.2,64.7,0.405,8.4,25.8,0.324,16.3,22.1,0.738,12.0,26.1,38.1,16.1,5.9,1.9,14.6,20.0,2020,Georgian-Super-Liga,0
8,BC Vera,15,40.3,76.8,28.3,65.1,0.435,8.3,25.1,0.332,11.8,16.5,0.717,8.9,26.9,35.8,16.5,7.1,2.9,13.4,20.1,2020,Georgian-Super-Liga,0
9,BC Cactus Tbilisi,15,40.0,75.7,27.2,66.6,0.408,7.9,26.7,0.298,13.4,19.9,0.672,8.8,24.8,33.6,13.7,8.1,2.3,11.5,19.4,2020,Georgian-Super-Liga,0
10,Gurjanni Delta Tskhum-Abkhazeti,14,40.7,72.1,27.1,68.4,0.396,7.0,24.4,0.287,11.0,17.1,0.642,9.8,22.9,32.7,13.9,10.5,2.5,12.9,20.9,2020,Georgian-Super-Liga,0
11,BC MIA Academy Titebi,14,40.7,69.2,25.0,63.9,0.391,7.2,23.9,0.301,12.0,18.9,0.636,8.6,28.9,37.5,15.1,8.4,2.7,16.2,18.9,2020,Georgian-Super-Liga,0
