#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Olympiacos,32,40.2,92.6,33.3,63.8,0.521,11.9,29.1,0.408,14.2,18.7,0.761,9.0,25.8,34.8,23.1,9.0,3.1,11.9,17.0,2022,Greek-HEBA-A1,1
2,Panathinaikos,34,40.0,82.7,30.3,63.9,0.474,9.4,27.2,0.344,12.9,16.9,0.76,10.0,25.6,35.6,18.8,5.9,3.4,11.4,19.3,2022,Greek-HEBA-A1,0
3,ASP Promitheas Patras,34,40.1,78.8,28.9,61.8,0.469,8.4,24.5,0.341,12.5,18.7,0.669,8.1,23.7,31.8,19.4,7.1,2.2,13.0,20.5,2022,Greek-HEBA-A1,0
4,Ermis Agias Larissa,36,40.3,76.6,26.1,60.3,0.432,8.3,24.2,0.342,16.2,22.4,0.723,10.4,24.1,34.5,16.1,6.9,2.3,16.7,22.1,2022,Greek-HEBA-A1,0
5,Ionikos Nikaias BC,24,40.2,76.5,27.0,65.6,0.412,9.3,28.5,0.326,13.2,18.2,0.725,9.6,23.2,32.8,14.3,6.7,2.5,12.9,19.5,2022,Greek-HEBA-A1,0
6,AEK Athens,26,40.2,76.3,26.1,61.3,0.426,9.2,28.7,0.319,14.9,21.1,0.708,8.9,24.4,33.3,16.8,6.7,2.3,13.1,19.4,2022,Greek-HEBA-A1,0
7,PAOK BC,24,40.0,76.2,27.0,59.6,0.452,8.2,24.6,0.332,14.1,19.0,0.745,7.7,24.9,32.6,16.0,5.8,2.6,12.3,21.0,2022,Greek-HEBA-A1,0
8,Aris BC,26,40.4,76.0,27.2,63.3,0.429,8.5,25.7,0.331,13.2,18.4,0.716,9.4,23.4,32.8,14.2,7.7,2.5,13.7,22.6,2022,Greek-HEBA-A1,0
9,Kolossos Rodou BC,26,40.4,74.8,26.8,63.3,0.423,8.9,25.8,0.345,12.4,17.0,0.732,8.1,24.2,32.3,17.4,7.8,1.8,13.7,21.2,2022,Greek-HEBA-A1,0
10,Iraklis BC,24,40.8,74.8,26.4,62.5,0.423,7.8,25.6,0.306,14.1,19.9,0.709,9.5,25.4,34.9,14.3,7.9,3.1,15.4,20.2,2022,Greek-HEBA-A1,0
11,Peristeri BC,26,40.0,74.3,26.9,61.9,0.435,9.7,27.5,0.354,10.7,15.8,0.677,8.2,23.3,31.5,16.3,6.3,2.1,12.7,20.9,2022,Greek-HEBA-A1,0
12,GS Lavrio,24,40.0,73.9,27.1,61.4,0.441,8.5,25.2,0.336,11.3,15.3,0.734,8.0,22.4,30.4,16.2,6.9,2.8,13.7,21.0,2022,Greek-HEBA-A1,0
13,AS Apollon Patras,24,40.4,72.8,25.8,61.3,0.421,9.0,28.3,0.316,12.3,16.8,0.734,7.8,24.1,31.9,14.1,5.2,2.2,11.8,18.4,2022,Greek-HEBA-A1,0
