#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Olympiacos,35,40.7,85.3,29.9,62.2,0.481,9.1,25.7,0.353,16.3,23.7,0.688,10.1,25.7,35.8,20.3,7.4,2.7,11.4,22.2,2016,Greek-HEBA-A1,1
2,Panathinaikos,36,40.3,80.5,28.9,59.8,0.483,7.8,22.8,0.342,15.0,21.2,0.709,9.1,25.0,34.1,20.2,8.5,2.8,14.4,21.1,2016,Greek-HEBA-A1,0
3,Aris BC,36,40.2,77.1,26.7,59.4,0.449,7.9,22.8,0.349,15.8,21.6,0.73,9.0,24.8,33.9,15.3,7.3,2.7,13.2,24.1,2016,Greek-HEBA-A1,0
4,AEK Athens,35,40.4,76.1,25.7,58.1,0.442,8.1,24.3,0.335,16.6,22.2,0.749,10.0,23.9,33.9,15.8,7.1,3.0,14.8,24.7,2016,Greek-HEBA-A1,0
5,AE Nea Kifisia,28,40.5,75.8,26.7,62.2,0.43,6.2,21.3,0.292,16.2,24.1,0.672,11.0,23.3,34.3,15.1,7.1,1.6,14.6,23.2,2016,Greek-HEBA-A1,0
6,Rethymno,28,40.2,74.9,26.6,60.4,0.44,7.0,20.8,0.337,14.8,20.6,0.716,8.4,22.0,30.4,14.6,7.3,2.1,13.6,22.8,2016,Greek-HEBA-A1,0
7,Aries Trikala BC,26,40.0,74.5,26.8,59.2,0.453,6.2,18.5,0.337,14.8,21.8,0.676,8.9,23.0,31.9,13.8,7.4,1.5,15.9,22.6,2016,Greek-HEBA-A1,0
8,PAOK BC,28,40.1,74.4,25.3,56.8,0.446,8.5,24.0,0.354,15.3,21.6,0.706,6.5,23.2,29.7,16.8,6.6,1.8,12.6,21.8,2016,Greek-HEBA-A1,0
9,Kolossos Rodou BC,28,40.2,73.3,25.5,57.8,0.441,8.2,24.6,0.333,14.2,19.7,0.719,8.3,23.3,31.5,15.2,7.4,2.2,14.8,23.3,2016,Greek-HEBA-A1,0
10,GS Lavrio,26,39.9,73.0,24.7,60.2,0.41,7.6,23.9,0.317,16.0,21.4,0.748,8.6,20.7,29.2,13.8,8.6,2.1,13.3,23.4,2016,Greek-HEBA-A1,0
11,Enosi Kalathosfairisis Kavalas,26,40.4,70.4,24.7,61.9,0.398,6.5,21.2,0.306,14.6,18.6,0.785,9.2,21.5,30.7,14.3,7.2,1.6,13.4,20.8,2016,Greek-HEBA-A1,0
12,ASA Koroivos Amaliadas,26,40.0,69.6,25.0,58.3,0.429,6.3,20.8,0.304,13.2,18.7,0.702,9.4,23.4,32.8,14.7,6.4,2.0,15.0,22.8,2016,Greek-HEBA-A1,0
13,AS Apollon Patras,26,40.0,69.1,24.7,57.7,0.428,7.7,21.6,0.354,12.1,16.6,0.729,7.5,21.7,29.2,13.6,4.4,1.8,12.9,23.0,2016,Greek-HEBA-A1,0
14,Sefa Arkadikos,26,40.0,68.7,23.5,54.0,0.436,6.7,21.5,0.314,14.8,21.0,0.708,7.6,20.7,28.3,14.5,6.4,2.2,15.0,24.2,2016,Greek-HEBA-A1,0
