#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Panathinaikos,36,40.2,89.4,32.1,64.4,0.499,9.2,24.0,0.382,16.0,23.7,0.674,10.3,26.3,36.6,20.1,8.5,3.7,11.1,20.6,2018,Greek-HEBA-A1,1
2,Olympiacos,36,40.0,84.9,29.4,61.3,0.479,9.9,26.3,0.378,16.3,22.0,0.741,9.1,27.4,36.5,19.9,5.7,2.6,11.6,21.0,2018,Greek-HEBA-A1,0
3,GS Lavrio,28,40.4,82.0,28.7,62.6,0.458,8.7,23.9,0.363,16.0,22.9,0.696,8.3,22.4,30.6,16.8,7.0,3.3,10.7,22.4,2018,Greek-HEBA-A1,0
4,AEK Athens,28,39.9,80.1,27.0,61.3,0.441,7.0,22.1,0.315,19.2,25.2,0.762,8.9,23.5,32.4,16.1,6.8,2.9,11.4,20.6,2018,Greek-HEBA-A1,0
5,PAOK BC,34,40.1,80.1,27.3,60.3,0.453,8.7,23.9,0.364,16.8,23.1,0.728,9.0,24.1,33.1,16.1,7.4,2.0,12.4,24.0,2018,Greek-HEBA-A1,0
6,Rethymno,26,40.5,78.7,26.8,60.4,0.443,8.9,25.7,0.347,16.3,22.3,0.728,8.4,22.4,30.8,15.5,7.7,3.1,13.1,21.4,2018,Greek-HEBA-A1,0
7,ASP Promitheas Patras,34,39.9,78.5,27.8,62.4,0.445,8.9,25.7,0.345,14.1,19.3,0.731,9.3,23.3,32.6,17.8,6.9,2.3,13.1,19.6,2018,Greek-HEBA-A1,0
8,GS Kymis,28,40.3,77.4,27.1,60.3,0.449,8.6,23.3,0.369,14.7,21.6,0.68,9.6,23.4,33.0,15.0,6.9,3.4,14.1,22.9,2018,Greek-HEBA-A1,0
9,Ifestos Limnou,26,39.9,74.1,25.8,61.2,0.421,6.8,21.2,0.323,15.7,20.8,0.757,8.7,21.9,30.6,13.8,6.9,1.5,13.1,22.3,2018,Greek-HEBA-A1,0
10,Kolossos Rodou BC,28,40.1,73.9,27.1,60.2,0.451,8.3,24.6,0.336,11.3,16.3,0.695,8.1,23.4,31.5,15.7,6.6,1.7,12.8,22.7,2018,Greek-HEBA-A1,0
11,Panionios BC,26,40.1,72.2,25.5,57.0,0.448,6.8,20.8,0.325,14.3,21.8,0.657,7.6,24.0,31.6,15.1,5.3,2.3,13.0,20.0,2018,Greek-HEBA-A1,0
12,ASA Koroivos Amaliadas,26,40.6,70.2,25.3,60.1,0.421,5.9,19.3,0.306,13.7,19.7,0.697,7.4,22.7,30.1,12.9,6.5,2.6,13.4,22.7,2018,Greek-HEBA-A1,0
13,Aries Trikala BC,26,40.1,69.3,24.3,60.0,0.405,6.7,20.7,0.322,14.0,20.7,0.68,7.7,21.4,29.2,13.4,7.2,2.5,12.8,20.3,2018,Greek-HEBA-A1,0
14,Aris BC,26,40.0,67.5,24.0,59.2,0.406,6.4,22.7,0.281,13.0,19.0,0.683,9.8,23.2,32.9,13.9,6.7,2.2,13.2,21.7,2018,Greek-HEBA-A1,0
