#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Panathinaikos,35,40.2,82.3,28.9,60.7,0.475,9.1,24.9,0.364,15.5,21.2,0.732,8.9,26.0,34.9,17.7,7.8,2.8,10.8,18.9,2017,Greek-HEBA-A1,1
2,AEK Athens,35,40.3,78.8,26.9,60.5,0.444,8.3,26.5,0.314,16.8,22.1,0.757,8.4,23.9,32.4,16.3,6.5,1.8,11.1,22.8,2017,Greek-HEBA-A1,0
3,Olympiacos,34,40.0,78.2,28.0,60.6,0.462,8.1,23.2,0.347,14.1,19.9,0.71,10.2,27.2,37.4,18.1,5.9,3.5,12.4,19.4,2017,Greek-HEBA-A1,0
4,PAOK BC,30,40.3,75.7,26.6,60.0,0.444,5.9,20.3,0.29,16.6,24.5,0.675,9.5,24.8,34.3,14.1,6.4,2.9,15.0,23.1,2017,Greek-HEBA-A1,0
5,Rethymno,31,40.3,75.1,26.2,59.5,0.441,8.1,23.8,0.339,14.5,19.8,0.735,8.2,23.1,31.4,14.6,6.2,2.6,13.2,21.8,2017,Greek-HEBA-A1,0
6,Aris BC,34,40.6,74.7,26.2,60.5,0.433,7.4,23.0,0.321,15.0,21.9,0.685,9.3,24.6,33.9,15.3,6.5,2.3,13.7,23.9,2017,Greek-HEBA-A1,0
7,GS Lavrio,28,40.2,72.4,25.2,59.7,0.422,7.2,21.2,0.339,14.9,21.7,0.684,7.8,21.9,29.8,14.1,8.1,2.3,13.5,23.6,2017,Greek-HEBA-A1,0
8,ASA Koroivos Amaliadas,26,40.6,72.3,26.4,62.1,0.425,7.5,23.3,0.32,12.0,18.7,0.645,8.8,22.8,31.7,15.0,6.7,1.8,14.8,20.9,2017,Greek-HEBA-A1,0
9,ASP Promitheas Patras,26,40.4,71.4,24.4,58.8,0.416,8.2,25.9,0.318,14.3,20.8,0.691,8.7,23.1,31.8,12.0,7.0,2.3,13.0,23.1,2017,Greek-HEBA-A1,0
10,Kolossos Rodou BC,29,40.0,71.4,24.9,55.8,0.447,7.5,21.3,0.353,14.0,20.4,0.687,8.4,23.7,32.1,15.6,6.3,2.5,14.9,21.0,2017,Greek-HEBA-A1,0
11,GS Kymis,26,40.2,70.0,24.7,57.4,0.431,7.3,22.2,0.328,13.3,20.0,0.667,8.7,21.9,30.7,13.9,6.6,1.6,16.2,21.1,2017,Greek-HEBA-A1,0
12,Aries Trikala BC,26,40.0,69.9,25.3,60.6,0.417,8.3,25.7,0.324,11.0,16.4,0.672,9.4,22.3,31.7,13.5,6.9,1.8,14.4,23.1,2017,Greek-HEBA-A1,0
13,AS Apollon Patras,26,40.0,69.2,24.0,59.7,0.403,7.7,24.2,0.316,13.5,19.7,0.682,9.3,21.9,31.2,12.3,6.4,2.1,14.2,21.4,2017,Greek-HEBA-A1,0
14,AE Doxa Lefkadas,26,39.9,68.5,24.5,56.7,0.432,6.0,19.0,0.315,13.5,18.9,0.715,7.0,22.1,29.1,13.8,6.0,1.0,14.6,22.7,2017,Greek-HEBA-A1,0
