#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Olympiacos,36,40.1,79.9,29.0,59.6,0.486,7.8,22.9,0.341,14.0,20.0,0.701,9.1,26.0,35.1,17.9,7.4,4.0,13.1,20.3,2014,Greek-HEBA-A1,0
2,Panathinaikos,36,40.1,78.4,27.6,56.9,0.484,7.6,22.3,0.343,14.9,19.4,0.771,7.9,24.2,32.1,17.4,7.2,3.0,12.8,20.0,2014,Greek-HEBA-A1,1
3,PAOK BC,35,40.9,77.9,26.7,57.7,0.463,7.6,21.4,0.356,16.8,21.5,0.779,6.9,24.5,31.4,16.2,6.6,2.0,13.2,21.4,2014,Greek-HEBA-A1,0
4,KAOD BC,28,40.5,76.7,26.0,58.0,0.448,6.9,19.8,0.35,17.8,26.2,0.678,9.5,22.0,31.5,10.8,6.8,1.9,14.7,24.3,2014,Greek-HEBA-A1,0
5,Aries Trikala BC,26,40.4,74.1,26.1,60.9,0.429,6.7,21.4,0.313,15.2,21.1,0.721,8.0,21.7,29.7,13.1,7.7,1.5,13.3,23.8,2014,Greek-HEBA-A1,0
6,Rethymno,26,40.0,74.1,26.0,61.1,0.425,7.4,21.9,0.339,14.7,19.8,0.741,8.2,23.0,31.2,11.1,6.7,2.0,12.7,21.5,2014,Greek-HEBA-A1,0
7,Panionios BC,35,40.4,73.5,25.2,59.6,0.422,7.3,20.8,0.353,15.8,21.8,0.723,8.9,23.4,32.3,11.1,6.8,2.1,13.8,25.8,2014,Greek-HEBA-A1,0
8,AE Nea Kifisia,28,40.4,72.2,24.5,55.8,0.44,7.3,21.4,0.341,15.8,21.5,0.736,7.9,23.2,31.1,12.4,6.0,3.9,14.1,22.8,2014,Greek-HEBA-A1,0
9,Ikaros Kallitheas BC,26,40.0,72.2,26.1,59.5,0.438,7.1,22.5,0.316,12.9,20.3,0.633,7.8,21.5,29.3,12.8,5.5,1.7,13.3,23.3,2014,Greek-HEBA-A1,0
10,AS Apollon Patras,28,40.3,71.5,24.6,61.4,0.401,6.6,23.9,0.275,15.2,22.0,0.693,9.3,21.9,31.2,10.6,7.2,2.3,12.0,23.0,2014,Greek-HEBA-A1,0
11,Kolossos Rodou BC,26,39.9,70.0,25.2,55.6,0.454,5.7,20.0,0.287,13.3,19.8,0.672,8.0,20.7,28.7,13.6,6.7,2.3,14.5,21.9,2014,Greek-HEBA-A1,0
12,Ilisiakos BC,26,40.0,68.8,23.7,57.9,0.409,5.8,19.3,0.299,15.6,22.0,0.709,9.1,22.6,31.7,11.4,5.8,3.4,14.4,21.2,2014,Greek-HEBA-A1,0
13,Panelefsiniakos AOK Eleusina,26,40.6,68.5,24.2,56.8,0.427,5.4,18.8,0.286,14.7,21.8,0.675,8.6,22.0,30.6,13.4,7.6,2.0,17.5,23.9,2014,Greek-HEBA-A1,0
14,Aris BC,28,40.5,68.2,23.9,57.7,0.414,7.0,23.1,0.302,12.9,19.3,0.665,9.0,24.3,33.3,12.6,6.4,2.1,15.2,20.9,2014,Greek-HEBA-A1,0
