#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Changwon LG Sakers,64,39.4,79.3,31.0,63.0,0.492,5.3,16.4,0.326,11.9,17.0,0.701,9.9,22.8,32.7,17.8,6.0,2.8,10.3,17.7,2015,South-Korean-KBL,0
2,Ulsan Mobis Phoebus,63,39.7,78.4,31.2,65.1,0.479,4.7,15.3,0.307,11.3,15.8,0.715,10.8,22.9,33.7,17.5,7.6,3.4,10.3,17.0,2015,South-Korean-KBL,1
3,Goyang Orions,59,39.6,77.7,28.9,61.1,0.474,7.6,19.6,0.388,12.2,16.6,0.737,8.8,21.8,30.6,16.3,7.3,2.3,10.7,19.5,2015,South-Korean-KBL,0
4,Seoul SK,57,39.8,75.0,28.9,64.1,0.451,5.1,16.8,0.307,12.1,17.0,0.712,11.3,24.3,35.6,16.2,6.5,2.9,10.7,17.7,2015,South-Korean-KBL,0
5,Suwon KT Sonicboom,54,39.6,74.1,27.7,61.2,0.452,5.9,17.6,0.335,12.8,16.8,0.759,8.8,22.2,31.0,14.9,7.5,3.1,10.4,18.3,2015,South-Korean-KBL,0
6,Korea Gas Corporation,62,39.4,73.8,27.9,62.8,0.444,7.2,20.1,0.359,10.8,14.9,0.726,9.5,23.0,32.6,15.2,6.9,2.1,9.9,20.6,2015,South-Korean-KBL,0
7,Anyang KGC,54,39.4,72.4,27.1,63.4,0.428,6.3,18.9,0.332,11.9,16.9,0.706,10.4,23.9,34.3,16.7,7.6,2.5,11.2,20.1,2015,South-Korean-KBL,0
8,Wonju Dongbu Promy,63,39.3,72.3,28.0,60.4,0.464,5.4,17.6,0.31,10.8,15.3,0.709,9.3,23.1,32.4,16.8,6.8,3.7,11.3,18.4,2015,South-Korean-KBL,0
9,Jeonju KCC Egis,54,39.4,70.6,26.8,63.4,0.423,6.3,20.1,0.313,10.8,16.2,0.662,11.0,21.7,32.7,12.6,6.8,2.4,11.9,19.8,2015,South-Korean-KBL,0
10,Seoul Samsung Thunders,54,39.7,70.2,27.0,62.1,0.435,6.4,20.2,0.317,9.8,14.4,0.683,9.8,21.6,31.4,14.7,6.6,2.4,11.9,20.2,2015,South-Korean-KBL,0
