#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Ulsan Mobis Phoebus,63,40.3,77.2,29.9,63.1,0.475,4.9,14.3,0.344,12.4,18.4,0.674,11.9,23.1,35.0,16.9,7.0,3.7,10.7,17.8,2014,South-Korean-KBL,1
2,Changwon LG Sakers,62,40.1,76.9,30.5,60.9,0.502,5.5,15.5,0.356,10.3,14.5,0.711,9.0,23.3,32.3,15.8,6.7,2.9,11.1,18.5,2014,South-Korean-KBL,0
3,Seoul SK,61,40.5,74.3,28.1,62.6,0.449,5.5,16.8,0.327,12.7,16.8,0.753,11.3,23.2,34.5,14.8,6.0,3.1,10.9,18.8,2014,South-Korean-KBL,0
4,Korea Gas Corporation,58,40.1,73.7,28.3,60.8,0.466,6.7,18.4,0.363,10.4,14.3,0.726,9.0,21.8,30.8,13.6,6.1,3.1,9.8,21.5,2014,South-Korean-KBL,0
5,Seoul Samsung Thunders,52,40.4,72.3,28.2,61.2,0.461,5.5,17.0,0.322,10.4,14.3,0.725,8.3,21.1,29.4,15.8,8.6,2.6,11.6,20.0,2014,South-Korean-KBL,0
6,Jeonju KCC Egis,54,40.2,71.9,26.6,62.4,0.427,8.3,24.0,0.344,10.3,14.8,0.697,10.7,21.0,31.7,14.2,6.8,2.6,11.4,19.9,2014,South-Korean-KBL,0
7,Suwon KT Sonicboom,62,40.2,71.8,26.3,58.6,0.448,7.5,19.6,0.384,11.7,15.2,0.77,7.4,20.0,27.4,14.8,6.9,2.3,9.1,18.4,2014,South-Korean-KBL,0
8,Goyang Orions,57,40.2,71.5,26.2,59.5,0.441,6.8,18.8,0.362,12.2,15.7,0.775,8.5,20.8,29.3,16.1,7.5,3.0,11.1,20.0,2014,South-Korean-KBL,0
9,Anyang KGC,54,40.2,70.1,27.0,62.5,0.432,5.4,16.7,0.323,10.7,16.8,0.634,11.1,22.9,34.0,14.4,6.5,2.3,11.2,19.4,2014,South-Korean-KBL,0
10,Wonju Dongbu Promy,53,40.1,69.7,26.8,59.5,0.45,5.5,16.8,0.327,10.6,15.2,0.7,10.0,21.4,31.4,15.8,6.0,2.8,12.3,19.1,2014,South-Korean-KBL,0
