#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Seoul SK,64,40.6,88.0,33.4,71.5,0.468,7.5,22.5,0.333,13.7,18.5,0.741,12.2,24.9,37.0,19.7,6.5,3.3,9.8,19.2,2018,South-Korean-KBL,1
2,Anyang KGC,61,40.1,87.0,33.4,70.8,0.471,8.3,24.6,0.339,11.9,16.9,0.703,11.2,24.0,35.2,18.7,6.8,3.8,9.7,18.3,2018,South-Korean-KBL,0
3,Wonju Dongbu Promy,63,40.3,86.2,32.0,71.7,0.447,9.1,27.4,0.332,13.0,18.3,0.712,12.8,26.4,39.3,16.1,6.7,3.7,12.1,19.8,2018,South-Korean-KBL,0
4,Ulsan Mobis Phoebus,58,40.5,84.7,31.2,68.7,0.455,8.7,25.6,0.338,13.6,18.7,0.725,12.1,22.6,34.7,19.3,7.2,3.2,11.1,17.5,2018,South-Korean-KBL,0
5,Jeonju KCC Egis,63,40.2,84.6,32.1,65.8,0.488,6.5,18.7,0.349,13.9,20.0,0.694,10.2,25.7,35.9,17.8,6.1,2.8,11.6,19.3,2018,South-Korean-KBL,0
6,Goyang Orions,54,40.3,83.9,32.6,64.7,0.504,6.7,19.2,0.348,12.0,17.1,0.706,9.5,21.4,30.9,17.4,7.1,2.4,11.5,19.7,2018,South-Korean-KBL,0
7,Seoul Samsung Thunders,54,40.3,83.8,32.2,65.9,0.489,6.6,18.4,0.36,12.7,17.5,0.727,9.3,23.5,32.8,19.0,6.9,2.1,11.4,20.2,2018,South-Korean-KBL,0
8,Korea Gas Corporation,59,40.2,83.4,31.8,68.5,0.465,6.5,20.5,0.317,13.2,18.8,0.702,11.0,23.1,34.1,18.8,8.3,2.8,10.2,20.4,2018,South-Korean-KBL,0
9,Suwon KT Sonicboom,54,40.2,83.1,32.6,68.1,0.479,6.4,19.9,0.321,11.5,16.9,0.681,10.4,22.4,32.8,18.6,6.3,2.0,10.2,19.6,2018,South-Korean-KBL,0
10,Changwon LG Sakers,54,40.2,78.2,30.2,67.0,0.45,6.0,18.8,0.321,11.8,16.7,0.708,10.9,23.5,34.4,18.1,6.5,2.1,10.6,20.6,2018,South-Korean-KBL,0
