#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Anyang KGC,63,40.1,83.6,33.3,68.1,0.49,5.8,18.7,0.31,11.2,16.1,0.695,9.6,24.2,33.8,20.4,8.7,4.1,10.9,17.5,2017,South-Korean-KBL,1
2,Seoul Samsung Thunders,70,40.2,83.3,32.8,66.5,0.493,5.6,16.3,0.344,12.1,16.7,0.724,11.2,25.1,36.2,19.7,6.8,2.7,13.1,19.0,2017,South-Korean-KBL,0
3,Goyang Orions,59,40.5,82.1,31.9,66.8,0.478,7.3,19.7,0.372,11.0,14.8,0.743,9.5,22.6,32.0,18.8,7.4,2.6,10.9,18.1,2017,South-Korean-KBL,0
4,Korea Gas Corporation,59,40.2,78.6,31.2,69.0,0.452,6.6,20.8,0.316,9.7,14.5,0.672,12.9,22.4,35.2,19.3,8.3,3.4,11.5,19.4,2017,South-Korean-KBL,0
5,Changwon LG Sakers,54,40.2,78.1,30.6,66.1,0.463,5.6,18.7,0.303,11.2,15.7,0.714,11.1,22.9,34.0,17.3,7.9,3.0,13.1,17.4,2017,South-Korean-KBL,0
6,Seoul SK,54,40.5,77.9,28.9,65.6,0.441,7.5,22.2,0.339,12.5,16.5,0.754,10.5,23.5,34.0,15.5,6.5,3.0,11.3,17.2,2017,South-Korean-KBL,0
7,Jeonju KCC Egis,54,40.5,77.5,29.9,65.3,0.458,5.3,15.8,0.337,12.2,16.2,0.756,9.9,22.6,32.6,15.7,7.3,2.1,12.0,19.2,2017,South-Korean-KBL,0
8,Wonju Dongbu Promy,57,40.2,76.8,28.8,64.3,0.449,6.8,20.1,0.335,12.4,17.5,0.711,12.2,24.4,36.5,17.2,6.6,2.2,13.4,18.2,2017,South-Korean-KBL,0
9,Suwon KT Sonicboom,54,40.5,76.5,28.9,66.4,0.435,7.4,22.6,0.328,11.4,15.6,0.731,10.9,21.0,32.0,18.5,7.1,1.8,10.9,19.8,2017,South-Korean-KBL,0
10,Ulsan Mobis Phoebus,60,40.3,74.5,28.9,66.9,0.431,6.9,21.4,0.32,10.0,14.6,0.682,12.1,23.2,35.3,18.3,7.1,3.6,11.6,16.9,2017,South-Korean-KBL,0
