#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Baskonia,39,40.0,78.4,29.0,59.5,0.487,8.9,22.3,0.397,11.6,15.4,0.752,8.0,22.9,30.9,15.9,6.0,2.7,13.8,18.8,2011,Spanish-ACB,0
2,Real Madrid,40,40.4,77.1,27.3,59.8,0.456,7.5,20.5,0.367,15.0,19.3,0.781,8.9,22.2,31.1,15.5,7.0,3.9,12.3,19.3,2011,Spanish-ACB,0
3,Urbas Fuenlabrada,36,40.0,76.5,27.0,60.3,0.448,9.0,26.0,0.345,13.5,18.5,0.73,8.8,21.0,29.8,15.4,7.3,3.6,14.3,19.2,2011,Spanish-ACB,0
4,Barca,42,40.4,76.5,28.0,61.3,0.456,7.6,21.8,0.348,13.0,16.9,0.769,8.4,23.7,32.1,15.4,8.4,3.5,12.4,20.2,2011,Spanish-ACB,1
5,Bilbao Basket,43,40.5,76.1,27.7,61.5,0.45,6.8,19.9,0.341,13.9,17.8,0.78,10.5,22.2,32.7,14.4,7.3,1.6,14.5,22.2,2011,Spanish-ACB,0
6,Joventut Badalona,34,40.0,76.1,27.3,62.8,0.434,7.2,20.7,0.349,14.3,19.6,0.731,10.6,21.6,32.1,13.4,7.4,2.6,16.7,19.7,2011,Spanish-ACB,0
7,Gran Canaria,36,40.3,75.7,26.6,60.4,0.44,8.7,23.6,0.369,13.8,18.0,0.769,10.1,22.0,32.1,13.8,6.4,2.5,13.5,20.1,2011,Spanish-ACB,0
8,Valencia Basket,36,40.0,75.4,26.9,58.8,0.458,7.8,22.2,0.351,13.8,18.2,0.756,9.0,22.9,31.9,14.2,8.1,2.5,15.1,20.5,2011,Spanish-ACB,0
9,Unicaja,36,40.1,75.3,28.1,59.9,0.468,8.3,22.8,0.363,10.9,14.7,0.743,9.1,20.9,30.0,15.6,7.0,2.1,14.3,20.7,2011,Spanish-ACB,0
10,Casademont Zaragoza,34,40.1,75.0,26.4,58.1,0.454,8.9,22.7,0.391,13.4,17.5,0.763,8.4,21.2,29.6,14.9,6.3,2.2,14.1,17.9,2011,Spanish-ACB,0
11,Coosur Real Betis,34,40.1,73.9,26.5,60.3,0.44,6.4,20.2,0.317,14.5,19.0,0.763,11.2,19.4,30.5,12.6,9.4,2.2,15.7,20.6,2011,Spanish-ACB,0
12,Acunsa GBC,34,40.3,73.8,25.9,57.8,0.449,8.1,21.4,0.379,13.8,17.8,0.778,9.1,21.1,30.2,13.6,4.5,2.2,14.9,21.4,2011,Spanish-ACB,0
13,Movistar Estudiantes,34,40.0,72.8,27.0,60.4,0.448,7.1,21.4,0.331,11.7,16.7,0.7,9.2,21.5,30.7,13.9,7.6,2.2,15.0,19.2,2011,Spanish-ACB,0
14,Real Valladolid CB,34,40.1,72.5,27.3,60.2,0.453,5.2,15.7,0.332,12.7,16.4,0.776,8.7,21.3,30.0,13.7,8.8,2.9,14.4,19.2,2011,Spanish-ACB,0
15,CB Granada,34,40.0,69.1,24.7,60.9,0.406,6.3,21.4,0.295,13.5,17.9,0.751,9.5,21.8,31.3,11.1,6.8,3.0,14.6,20.1,2011,Spanish-ACB,0
16,CB Lucentum Alicante,34,40.1,69.1,25.0,57.5,0.435,6.9,19.5,0.353,12.2,16.2,0.751,7.8,19.8,27.6,12.2,6.9,2.5,13.8,22.0,2011,Spanish-ACB,0
17,CB Menorca,34,40.3,68.4,25.2,59.6,0.423,5.1,15.5,0.33,12.9,17.4,0.741,10.3,19.9,30.2,12.8,7.5,2.2,15.4,21.2,2011,Spanish-ACB,0
18,BAXI Manresa,34,40.1,65.4,23.2,57.6,0.404,6.4,19.4,0.328,12.5,17.2,0.728,7.9,19.7,27.6,11.4,8.0,2.8,14.2,20.7,2011,Spanish-ACB,0
