#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Baskonia,44,40.0,82.8,30.0,59.5,0.503,6.8,18.1,0.373,16.1,21.7,0.743,8.6,21.9,30.5,14.5,8.2,2.3,11.9,21.6,2006,Spanish-ACB,0
2,Joventut Badalona,42,40.0,81.7,28.8,62.4,0.461,8.5,22.5,0.375,15.7,20.6,0.763,10.7,19.4,30.1,15.1,9.2,2.7,13.8,23.8,2006,Spanish-ACB,0
3,Movistar Estudiantes,37,40.1,81.0,29.3,62.6,0.468,6.1,19.0,0.32,16.3,22.9,0.711,10.7,21.2,31.8,16.7,8.8,1.6,14.1,23.4,2006,Spanish-ACB,0
4,Unicaja,45,40.0,80.7,27.4,55.0,0.499,7.5,20.5,0.366,18.3,22.9,0.799,6.7,21.6,28.3,13.8,8.2,3.1,13.5,21.2,2006,Spanish-ACB,1
5,Barca,41,40.1,80.5,30.0,60.4,0.497,8.0,21.6,0.373,12.3,16.3,0.756,9.0,19.9,28.8,16.2,7.2,3.3,11.6,20.7,2006,Spanish-ACB,0
6,CB Girona,38,40.0,80.0,28.8,59.5,0.484,8.0,19.3,0.412,14.5,19.9,0.728,9.0,21.0,29.9,13.0,7.1,3.3,13.2,23.5,2006,Spanish-ACB,0
7,Valencia Basket,34,41.2,79.7,27.8,62.8,0.443,8.1,22.4,0.36,16.0,23.2,0.688,10.9,21.6,32.5,11.7,7.1,2.5,13.4,23.7,2006,Spanish-ACB,0
8,Real Valladolid CB,34,40.3,79.6,27.5,58.6,0.469,7.0,19.2,0.366,17.6,22.8,0.773,8.2,21.1,29.3,11.8,6.9,3.1,13.3,22.9,2006,Spanish-ACB,0
9,Coosur Real Betis,34,40.1,78.3,27.7,59.2,0.467,7.5,19.9,0.375,15.5,21.0,0.736,9.1,20.4,29.5,14.4,7.4,3.0,13.4,22.0,2006,Spanish-ACB,0
10,Urbas Fuenlabrada,34,40.1,77.1,26.3,57.4,0.457,8.1,22.2,0.367,16.4,21.7,0.757,8.1,20.2,28.3,13.4,6.6,1.8,13.5,22.7,2006,Spanish-ACB,0
11,Real Madrid,38,40.4,77.1,26.1,59.3,0.439,7.6,21.7,0.351,17.3,22.9,0.757,11.4,20.3,31.7,12.6,8.1,3.4,12.8,23.8,2006,Spanish-ACB,0
12,CB Granada,34,40.1,77.1,27.3,60.6,0.451,6.4,18.6,0.344,16.1,21.4,0.752,9.1,21.2,30.3,11.3,7.8,3.3,13.0,22.3,2006,Spanish-ACB,0
13,CB Menorca,34,40.0,76.5,26.9,59.0,0.456,6.4,18.1,0.355,16.2,22.1,0.731,9.8,19.6,29.5,9.9,7.4,2.1,13.8,21.4,2006,Spanish-ACB,0
14,BAXI Manresa,34,40.1,76.4,25.9,60.0,0.432,6.7,21.4,0.313,17.9,24.1,0.744,9.8,20.6,30.4,11.6,6.5,2.9,12.1,20.8,2006,Spanish-ACB,0
15,Rio Breogan,34,40.4,75.9,26.3,56.6,0.464,5.4,14.7,0.366,17.9,23.4,0.765,9.7,19.6,29.3,9.7,7.0,2.2,15.9,25.8,2006,Spanish-ACB,0
16,CB Lucentum Alicante,34,40.1,75.7,26.1,57.6,0.454,6.3,18.9,0.334,17.1,22.1,0.772,8.1,19.8,27.9,12.6,8.8,2.6,13.5,23.4,2006,Spanish-ACB,0
17,Gran Canaria,37,40.1,75.2,26.4,58.7,0.45,7.2,20.4,0.356,15.1,21.5,0.704,8.6,20.6,29.2,11.6,7.2,3.2,12.4,21.7,2006,Spanish-ACB,0
18,Bilbao Basket,34,40.0,74.5,26.0,56.0,0.464,5.5,16.4,0.335,17.0,22.1,0.771,9.6,19.1,28.7,10.0,6.6,2.3,13.9,21.8,2006,Spanish-ACB,0
