#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Barca,42,40.2,79.5,29.0,58.5,0.496,8.7,22.8,0.38,12.9,16.7,0.774,8.5,22.7,31.2,17.1,8.5,3.0,12.3,18.9,2010,Spanish-ACB,0
2,Unicaja,39,40.1,79.5,28.4,60.8,0.467,8.2,21.9,0.373,14.5,19.1,0.759,8.7,19.7,28.4,16.9,8.8,2.5,13.9,20.6,2010,Spanish-ACB,1
3,Real Madrid,42,40.6,79.1,27.8,58.1,0.479,8.3,21.6,0.384,15.1,19.4,0.778,8.6,20.3,28.8,16.1,9.1,2.5,12.7,20.8,2010,Spanish-ACB,0
4,Baskonia,44,40.2,78.7,28.5,57.9,0.493,8.6,22.2,0.388,13.1,17.1,0.765,7.5,22.2,29.7,15.5,6.0,2.2,13.6,18.7,2010,Spanish-ACB,0
5,Movistar Estudiantes,36,40.4,78.6,27.8,60.6,0.459,8.1,23.5,0.342,15.0,19.4,0.772,10.2,20.4,30.6,13.8,7.1,1.9,14.2,18.5,2010,Spanish-ACB,0
6,Valencia Basket,36,40.0,77.6,25.2,53.4,0.472,8.4,20.9,0.4,18.8,23.3,0.81,7.8,20.8,28.6,12.8,6.9,2.8,16.0,21.0,2010,Spanish-ACB,0
7,Joventut Badalona,34,40.1,77.6,28.2,60.5,0.466,10.3,25.9,0.397,11.0,14.6,0.756,9.4,19.4,28.8,16.4,6.8,2.7,14.7,20.7,2010,Spanish-ACB,0
8,CB Granada,34,40.1,77.1,26.5,57.9,0.458,7.4,20.8,0.354,16.8,22.2,0.756,7.8,21.6,29.4,13.4,7.2,1.8,14.6,21.1,2010,Spanish-ACB,0
9,CB Lucentum Alicante,34,40.0,75.4,27.0,57.3,0.472,8.3,22.1,0.375,13.0,16.8,0.776,7.1,20.5,27.6,14.2,7.5,1.6,16.5,22.6,2010,Spanish-ACB,0
10,Urbas Fuenlabrada,34,40.0,75.0,25.6,58.8,0.436,9.2,26.1,0.353,14.5,19.3,0.749,8.3,20.9,29.3,11.9,6.2,1.9,15.0,21.2,2010,Spanish-ACB,0
11,Bilbao Basket,34,40.0,74.6,26.5,57.0,0.464,8.3,24.2,0.342,13.4,17.3,0.774,8.8,19.0,27.8,15.1,7.9,1.9,14.5,21.7,2010,Spanish-ACB,0
12,Monbus Obradoiro,34,40.3,74.1,25.2,59.1,0.426,8.7,24.8,0.351,15.0,19.4,0.773,8.4,19.2,27.6,12.6,7.3,1.4,14.6,21.9,2010,Spanish-ACB,0
13,Gran Canaria,36,40.1,73.9,27.7,61.2,0.452,6.9,21.2,0.323,11.7,15.4,0.759,10.6,20.8,31.3,14.3,8.6,2.6,14.8,20.3,2010,Spanish-ACB,0
14,Acunsa GBC,34,40.1,73.5,24.6,55.2,0.445,6.8,21.9,0.311,17.6,23.1,0.761,8.6,22.5,31.2,13.0,5.9,2.6,16.6,20.9,2010,Spanish-ACB,0
15,UCAM Murcia CB,34,40.3,73.5,25.5,58.9,0.433,7.6,22.9,0.331,14.9,20.0,0.746,9.9,22.0,31.9,10.7,6.1,1.7,16.7,21.4,2010,Spanish-ACB,0
16,Real Valladolid CB,34,40.3,73.1,26.4,58.7,0.451,7.1,19.4,0.364,13.1,18.0,0.729,8.3,21.0,29.3,12.4,8.7,3.0,15.6,19.2,2010,Spanish-ACB,0
17,BAXI Manresa,34,40.3,71.8,23.4,56.4,0.414,7.3,22.8,0.32,17.7,22.6,0.783,9.1,18.5,27.7,10.9,8.6,2.3,14.9,21.9,2010,Spanish-ACB,0
18,Coosur Real Betis,37,40.1,70.4,24.5,56.9,0.43,7.9,22.9,0.345,13.5,17.7,0.759,9.7,19.2,28.9,13.2,8.8,2.5,15.7,20.9,2010,Spanish-ACB,0
