#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Baskonia,42,40.1,83.6,29.3,59.4,0.494,8.5,22.0,0.387,16.5,23.4,0.705,9.0,20.3,29.3,14.5,10.5,2.7,13.2,21.8,2007,Spanish-ACB,0
2,Real Madrid,47,40.1,81.3,28.1,60.3,0.466,8.2,23.2,0.355,16.9,22.1,0.763,11.4,19.4,30.8,13.8,9.3,3.3,13.9,22.3,2007,Spanish-ACB,1
3,Joventut Badalona,44,41.1,81.0,28.0,63.3,0.442,8.1,23.9,0.34,16.9,22.8,0.742,12.1,19.6,31.7,15.0,11.6,2.4,16.3,24.5,2007,Spanish-ACB,0
4,CB Girona,38,40.1,80.1,28.1,58.9,0.476,7.2,19.8,0.362,16.9,23.1,0.732,9.6,20.5,30.1,13.3,8.9,2.2,14.2,22.3,2007,Spanish-ACB,0
5,Unicaja,37,41.9,78.2,26.8,56.9,0.471,8.0,22.3,0.36,16.6,22.0,0.752,8.3,20.7,29.0,15.8,8.6,2.3,16.8,23.3,2007,Spanish-ACB,0
6,Barca,47,40.1,78.1,28.5,57.3,0.498,8.0,20.5,0.389,13.1,16.7,0.785,8.0,19.9,27.9,15.4,7.1,3.8,13.3,21.6,2007,Spanish-ACB,0
7,CB Granada,34,40.4,77.9,27.2,58.0,0.468,7.8,19.6,0.398,15.7,22.0,0.716,9.6,20.8,30.4,12.9,6.8,3.1,14.8,22.5,2007,Spanish-ACB,0
8,Movistar Estudiantes,34,40.3,77.5,27.6,59.1,0.468,7.6,21.0,0.362,14.6,20.0,0.73,8.0,20.6,28.6,14.1,7.2,1.3,13.6,20.4,2007,Spanish-ACB,0
9,Gran Canaria,39,40.6,77.3,27.0,60.8,0.443,6.5,20.5,0.317,16.9,23.5,0.719,10.5,19.7,30.2,12.8,9.2,2.8,14.5,22.3,2007,Spanish-ACB,0
10,Coosur Real Betis,34,40.3,77.3,27.4,59.2,0.462,7.5,20.3,0.371,15.1,18.8,0.802,8.6,20.6,29.2,12.9,7.9,2.3,16.1,23.9,2007,Spanish-ACB,0
11,Valencia Basket,38,40.1,75.9,25.7,58.2,0.441,8.0,23.8,0.337,16.4,22.0,0.746,11.0,18.9,29.9,12.1,7.8,2.6,14.0,24.8,2007,Spanish-ACB,0
12,Real Valladolid CB,34,40.1,75.1,26.4,58.9,0.449,6.3,18.8,0.335,16.0,22.3,0.716,10.6,20.0,30.6,12.5,8.1,2.9,14.8,22.6,2007,Spanish-ACB,0
13,CB Menorca,34,40.3,74.8,25.0,57.1,0.438,7.0,19.7,0.356,17.7,23.5,0.753,10.1,19.1,29.2,14.9,6.8,2.3,15.3,23.9,2007,Spanish-ACB,0
14,Bilbao Basket,34,40.1,74.0,26.2,58.5,0.448,7.5,21.4,0.353,14.0,18.8,0.746,9.7,19.8,29.5,9.8,7.4,2.6,13.9,21.8,2007,Spanish-ACB,0
15,Urbas Fuenlabrada,34,40.3,73.8,25.5,55.4,0.461,7.2,20.0,0.361,15.5,20.2,0.767,8.5,19.4,27.9,13.9,7.5,2.2,14.9,19.4,2007,Spanish-ACB,0
16,UCAM Murcia CB,34,40.0,73.7,26.3,56.6,0.465,6.9,19.0,0.366,14.1,19.1,0.738,8.3,21.9,30.2,10.8,6.6,3.1,16.3,21.4,2007,Spanish-ACB,0
17,Acunsa GBC,34,40.1,72.9,26.6,59.7,0.446,5.4,17.6,0.31,14.2,20.7,0.684,10.6,20.8,31.4,10.8,7.6,2.5,15.6,22.9,2007,Spanish-ACB,0
18,CB Lucentum Alicante,34,40.5,72.8,25.6,58.6,0.437,6.0,19.4,0.31,15.6,21.6,0.721,8.7,20.3,29.1,10.4,8.0,3.5,15.4,24.4,2007,Spanish-ACB,0
