#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,BAXI Manresa,36,40.4,87.4,30.8,68.9,0.447,8.7,26.4,0.331,17.0,22.5,0.758,11.0,23.1,34.1,17.4,7.7,3.2,13.6,21.2,2022,Spanish-ACB,0
2,UCAM Murcia CB,34,40.0,85.3,30.9,68.6,0.451,9.2,27.3,0.337,14.3,19.8,0.722,11.3,22.3,33.6,16.1,7.7,2.4,13.4,23.2,2022,Spanish-ACB,0
3,Real Madrid,43,40.1,83.7,29.4,64.2,0.458,9.6,27.2,0.353,15.2,19.4,0.783,10.4,24.9,35.3,15.7,6.3,4.4,11.8,18.6,2022,Spanish-ACB,1
4,Rio Breogan,34,40.1,83.3,30.3,64.0,0.474,8.3,23.7,0.352,14.3,19.1,0.747,9.6,23.5,33.1,16.2,6.9,2.0,12.9,19.9,2022,Spanish-ACB,0
5,Urbas Fuenlabrada,34,40.3,82.6,30.5,66.3,0.46,9.7,26.0,0.372,11.9,15.4,0.77,10.3,21.5,31.8,18.3,6.3,3.0,13.5,20.3,2022,Spanish-ACB,0
6,Valencia Basket,37,40.0,82.5,28.9,62.1,0.465,9.0,25.6,0.352,15.8,20.3,0.777,10.1,21.7,31.7,17.3,6.7,2.0,14.1,19.7,2022,Spanish-ACB,0
7,Lenovo Tenerife,37,40.4,82.4,28.5,59.8,0.477,10.5,28.1,0.373,14.8,18.6,0.799,7.3,21.1,28.4,17.5,6.1,2.0,11.4,18.9,2022,Spanish-ACB,0
8,Barca,44,40.2,82.2,29.0,61.3,0.474,9.3,24.9,0.374,14.8,19.4,0.764,9.2,23.5,32.6,16.3,6.4,2.3,12.7,21.2,2022,Spanish-ACB,0
9,Monbus Obradoiro,34,40.3,82.1,28.6,62.6,0.457,9.4,27.2,0.344,15.5,21.2,0.732,9.1,21.9,31.0,15.9,5.5,2.4,12.5,20.3,2022,Spanish-ACB,0
10,Bilbao Basket,34,40.4,81.4,30.1,64.0,0.47,8.6,23.7,0.364,12.6,18.9,0.666,9.6,23.1,32.8,14.7,6.6,2.7,13.6,20.5,2022,Spanish-ACB,0
11,Joventut Badalona,41,40.1,81.2,29.6,63.5,0.467,8.3,23.0,0.363,13.6,17.1,0.795,9.6,22.6,32.1,16.5,6.7,2.8,11.8,20.6,2022,Spanish-ACB,0
12,Baskonia,40,40.0,81.2,28.8,63.1,0.457,10.2,27.6,0.369,13.4,16.7,0.799,9.5,23.1,32.6,16.5,6.5,3.2,13.0,18.2,2022,Spanish-ACB,0
13,Gran Canaria,36,40.1,81.1,29.1,63.3,0.46,7.7,22.8,0.338,15.1,20.3,0.745,9.2,20.9,30.1,14.9,7.6,3.0,12.9,21.3,2022,Spanish-ACB,0
14,Unicaja,34,40.0,80.6,29.9,64.7,0.462,9.1,25.8,0.352,11.9,15.1,0.784,8.9,21.5,30.5,15.1,6.9,3.1,12.8,21.3,2022,Spanish-ACB,0
15,Coosur Real Betis,34,40.6,78.6,28.1,62.5,0.451,9.0,25.3,0.357,13.3,17.4,0.768,9.0,21.7,30.7,15.5,7.0,2.6,14.4,20.4,2022,Spanish-ACB,0
16,MoraBanc Andorra,34,40.6,78.4,29.2,65.3,0.447,8.7,26.5,0.33,11.2,15.8,0.71,10.0,22.6,32.6,14.8,6.5,2.6,13.7,21.4,2022,Spanish-ACB,0
17,Hereda San Pablo Burgos,34,40.6,77.4,28.1,64.4,0.436,9.1,25.2,0.36,12.2,16.9,0.721,11.1,23.1,34.1,15.6,6.3,2.7,13.6,20.7,2022,Spanish-ACB,0
18,Casademont Zaragoza,34,40.3,75.6,27.3,61.5,0.444,7.0,22.1,0.317,14.0,19.6,0.714,9.0,20.8,29.8,14.1,6.6,2.7,14.0,19.4,2022,Spanish-ACB,0
