#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Real Madrid,43,40.1,89.9,32.2,64.1,0.502,9.8,25.7,0.383,15.7,20.9,0.751,8.8,25.6,34.4,18.2,6.8,3.8,12.2,20.3,2018,Spanish-ACB,1
2,Barca,41,40.4,87.1,31.9,65.4,0.488,9.6,24.8,0.389,13.6,19.0,0.716,9.2,23.2,32.4,19.6,8.0,2.5,11.7,20.8,2018,Spanish-ACB,0
3,Baskonia,44,40.1,86.0,30.3,62.2,0.487,9.7,25.0,0.387,15.8,19.9,0.793,7.7,25.8,33.5,19.3,5.8,2.5,12.8,20.9,2018,Spanish-ACB,0
4,MoraBanc Andorra,37,40.5,85.0,29.0,64.0,0.454,9.7,26.4,0.367,17.2,23.7,0.726,8.4,22.7,31.1,16.2,7.4,2.5,12.1,22.5,2018,Spanish-ACB,0
5,Movistar Estudiantes,34,40.6,84.1,29.2,67.6,0.431,9.8,30.4,0.322,16.0,21.5,0.747,9.2,23.6,32.8,17.6,6.3,3.4,10.4,21.9,2018,Spanish-ACB,0
6,Gran Canaria,40,40.3,83.5,30.8,63.7,0.483,8.1,22.9,0.352,14.0,19.3,0.723,9.6,21.6,31.2,17.0,6.9,2.5,12.6,19.7,2018,Spanish-ACB,0
7,Valencia Basket,37,40.3,82.1,28.2,59.6,0.474,10.8,26.0,0.414,14.9,18.9,0.788,8.4,22.6,30.9,16.7,6.1,1.6,11.5,18.3,2018,Spanish-ACB,0
8,Casademont Zaragoza,34,40.4,81.8,29.1,64.6,0.45,8.9,25.8,0.344,14.8,19.1,0.771,7.1,22.9,30.0,13.7,5.3,2.6,12.4,21.8,2018,Spanish-ACB,0
9,Hereda San Pablo Burgos,34,40.3,81.6,29.4,64.6,0.455,7.6,23.5,0.325,15.1,19.8,0.763,8.6,22.3,30.9,16.0,6.9,2.8,13.1,21.5,2018,Spanish-ACB,0
10,Unicaja,36,40.1,80.9,28.3,62.8,0.451,9.0,25.5,0.354,15.3,19.2,0.795,10.0,22.8,32.8,18.6,6.6,1.7,11.4,18.4,2018,Spanish-ACB,0
11,Acunsa GBC,34,40.1,80.6,29.8,66.2,0.449,7.6,23.9,0.32,13.5,18.7,0.719,10.7,22.9,33.6,15.9,6.6,2.3,13.9,21.4,2018,Spanish-ACB,0
12,Joventut Badalona,34,40.6,79.7,28.1,63.2,0.444,8.8,25.9,0.338,14.8,19.3,0.766,8.9,21.2,30.0,15.0,7.6,1.9,13.0,22.9,2018,Spanish-ACB,0
13,Lenovo Tenerife,36,40.3,78.7,28.4,61.7,0.461,8.5,25.1,0.34,13.3,18.0,0.739,10.0,23.3,33.3,17.4,5.9,2.7,12.3,21.1,2018,Spanish-ACB,0
14,Monbus Obradoiro,34,40.6,77.9,27.3,61.5,0.443,9.7,27.0,0.359,13.7,18.4,0.748,9.0,22.0,31.0,16.1,5.2,3.4,12.8,22.3,2018,Spanish-ACB,0
15,Urbas Fuenlabrada,34,40.1,77.7,28.1,62.2,0.452,8.9,25.5,0.349,12.5,17.5,0.714,9.6,21.2,30.9,15.0,5.1,2.3,13.1,23.9,2018,Spanish-ACB,0
16,Coosur Real Betis,34,40.1,77.3,28.5,62.9,0.453,6.9,21.8,0.319,13.4,18.3,0.734,7.4,21.1,28.4,14.2,6.1,1.4,13.1,19.8,2018,Spanish-ACB,0
17,UCAM Murcia CB,34,40.3,77.2,26.2,62.8,0.418,8.4,25.1,0.336,16.3,22.6,0.721,10.4,23.0,33.4,12.6,6.4,2.5,12.3,23.5,2018,Spanish-ACB,0
18,Bilbao Basket,34,40.0,76.2,26.5,60.1,0.441,9.2,25.9,0.354,14.1,19.8,0.712,7.6,20.8,28.4,14.0,5.9,1.9,12.7,22.3,2018,Spanish-ACB,0
