#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Demir Insaat Buyukcekmece,14,41.1,88.6,33.4,64.6,0.516,8.6,23.4,0.37,13.2,19.6,0.673,8.4,25.0,33.4,21.2,7.4,1.4,12.4,18.0,2017,FIBA-Europe-Cup,0
2,Enisey Krasnoyarsk,16,41.2,88.5,32.1,66.5,0.482,10.3,28.9,0.357,14.1,18.9,0.743,10.4,24.7,35.1,19.6,7.0,3.8,13.4,18.7,2017,FIBA-Europe-Cup,0
3,KK Cibona,4,40.0,87.0,33.8,63.3,0.534,9.3,19.8,0.468,10.3,14.0,0.732,5.5,20.8,26.3,23.0,11.5,2.3,13.5,20.3,2017,FIBA-Europe-Cup,0
4,Usak Sportlif,4,40.0,86.8,30.3,61.0,0.496,8.3,22.0,0.375,18.0,24.3,0.742,8.5,21.3,29.8,15.8,7.8,2.5,11.8,21.3,2017,FIBA-Europe-Cup,0
5,BC Rilski Sportist,6,41.7,86.3,30.8,69.8,0.442,8.5,23.3,0.364,16.2,18.7,0.866,9.8,23.3,33.2,17.5,7.0,1.3,12.7,18.0,2017,FIBA-Europe-Cup,0
6,Sigal Prishtina,6,42.5,85.8,34.0,68.3,0.498,8.0,24.2,0.331,9.8,13.5,0.728,5.5,20.8,26.3,18.8,9.7,1.8,14.2,19.5,2017,FIBA-Europe-Cup,0
7,Vytautas Prienu,10,40.0,85.0,30.0,59.8,0.502,9.6,24.7,0.389,15.4,20.2,0.762,8.5,27.6,36.1,23.7,7.2,2.3,16.4,19.0,2017,FIBA-Europe-Cup,0
8,Chalon-Sur-Saone,20,39.9,85.0,31.4,61.2,0.513,8.9,23.5,0.377,13.5,18.0,0.747,7.4,26.2,33.6,20.7,5.4,2.9,12.5,16.8,2017,FIBA-Europe-Cup,0
9,Alba Fehervar,12,40.7,84.8,32.3,69.4,0.465,7.3,21.6,0.336,13.1,18.2,0.72,11.5,22.8,34.3,17.8,8.5,2.4,13.4,16.3,2017,FIBA-Europe-Cup,0
10,Telekom Baskets Bonn,16,40.0,84.8,32.3,63.2,0.51,9.2,23.6,0.389,11.1,15.5,0.714,8.5,24.5,33.0,19.5,7.9,3.1,13.8,18.3,2017,FIBA-Europe-Cup,0
11,Pau-Orthez,12,40.0,84.8,31.1,61.4,0.506,9.7,26.2,0.369,12.9,17.1,0.756,7.5,23.8,31.3,22.1,8.3,2.0,13.6,17.6,2017,FIBA-Europe-Cup,0
12,Nanterre 92,20,40.0,84.7,30.3,62.3,0.487,12.1,27.6,0.437,12.1,17.0,0.711,9.5,22.1,31.6,17.0,7.3,2.1,13.5,20.0,2017,FIBA-Europe-Cup,1
13,Egis Kormend,14,40.0,84.2,30.7,66.0,0.465,10.6,26.0,0.409,12.1,17.2,0.705,8.8,22.6,31.4,18.4,7.0,1.9,11.1,20.2,2017,FIBA-Europe-Cup,0
14,PBC Lukoil Academic Sofia,12,40.4,84.1,29.8,63.2,0.472,10.5,27.0,0.389,13.9,19.3,0.723,10.0,23.4,33.4,19.0,6.6,3.0,13.3,18.0,2017,FIBA-Europe-Cup,0
15,Limburg United,6,40.0,83.2,28.3,60.3,0.47,10.8,26.8,0.404,15.7,17.7,0.887,5.3,23.2,28.5,20.2,6.0,0.8,16.2,20.8,2017,FIBA-Europe-Cup,0
16,Royal Hali Gaziantep,14,40.3,82.8,28.3,63.0,0.449,11.4,31.6,0.361,14.8,19.6,0.755,9.0,23.7,32.7,20.9,8.4,1.6,13.1,21.6,2017,FIBA-Europe-Cup,0
17,Tsmoki-Minsk,12,40.0,82.5,30.6,64.9,0.471,8.9,23.2,0.385,12.4,19.2,0.648,10.3,24.0,34.3,21.3,6.3,3.0,13.8,22.2,2017,FIBA-Europe-Cup,0
18,BK JIP Pardubice,12,40.4,82.5,31.0,69.1,0.449,9.0,24.1,0.374,11.5,17.1,0.673,11.7,24.5,36.2,20.8,8.1,2.6,16.8,19.4,2017,FIBA-Europe-Cup,0
19,Port of Antwerp Giants,12,40.4,82.2,31.7,67.0,0.473,7.0,19.4,0.361,11.8,15.0,0.789,10.7,26.4,37.1,18.4,7.1,2.5,15.4,20.2,2017,FIBA-Europe-Cup,0
20,CSM Oradea,2,40.0,82.0,29.0,58.5,0.496,9.0,23.5,0.383,15.0,18.0,0.833,4.5,22.0,26.5,21.0,6.0,2.5,16.5,23.0,2017,FIBA-Europe-Cup,0
21,Donar Groningen,12,40.4,81.6,30.7,64.4,0.476,9.4,25.7,0.367,10.8,14.8,0.73,8.5,24.8,33.3,21.8,7.3,2.3,13.4,19.5,2017,FIBA-Europe-Cup,0
22,Proximus Spirou Charleroi,2,40.0,81.5,30.5,53.5,0.57,6.0,16.5,0.364,14.5,19.0,0.763,4.5,16.5,21.0,20.0,4.0,0.5,12.5,23.0,2017,FIBA-Europe-Cup,0
23,BCM Gravelines,12,40.4,81.4,28.6,62.3,0.459,8.0,23.3,0.344,16.3,20.9,0.777,8.3,25.0,33.3,15.6,6.2,2.2,12.8,15.8,2017,FIBA-Europe-Cup,0
24,Telenet BC Oostende,6,40.8,80.3,30.0,63.0,0.476,8.0,19.7,0.407,12.3,16.7,0.74,8.3,23.2,31.5,16.3,4.5,1.0,11.5,22.0,2017,FIBA-Europe-Cup,0
25,Bnei Herzelia,12,40.7,80.3,29.3,62.7,0.467,6.2,18.8,0.329,15.6,21.5,0.725,9.5,23.0,32.5,18.6,6.4,3.3,13.6,21.6,2017,FIBA-Europe-Cup,0
26,Ironi Nahariya,4,40.0,79.8,31.5,63.5,0.496,5.3,15.0,0.35,11.5,17.5,0.657,7.0,25.5,32.5,15.3,8.0,1.0,14.8,21.8,2017,FIBA-Europe-Cup,0
27,BC Prievidza,12,40.0,79.6,29.7,63.6,0.467,10.1,26.5,0.381,10.2,13.7,0.744,7.8,18.0,25.8,17.8,9.4,1.8,15.5,20.8,2017,FIBA-Europe-Cup,0
28,Steaua CSM EximBank Bucuresti,6,40.0,78.5,28.3,65.8,0.43,9.7,25.7,0.377,12.2,16.2,0.753,12.0,21.7,33.7,17.2,7.0,1.7,15.3,20.3,2017,FIBA-Europe-Cup,0
29,U-Banca Transilvania Cluj,12,40.0,78.3,29.0,59.4,0.488,7.8,21.5,0.36,12.6,17.3,0.726,7.8,22.5,30.3,16.8,6.0,1.8,16.3,18.7,2017,FIBA-Europe-Cup,0
30,Joensuun Kataja,2,40.0,78.0,29.5,66.0,0.447,11.0,26.0,0.423,8.0,11.0,0.727,11.0,25.0,36.0,15.0,5.0,6.5,18.0,18.5,2017,FIBA-Europe-Cup,0
31,Belfius Mons-Hainaut,4,40.0,77.3,26.3,55.0,0.477,10.8,24.0,0.448,14.0,18.3,0.767,5.0,19.3,24.3,13.5,6.8,1.0,14.0,20.0,2017,FIBA-Europe-Cup,0
32,Siauliai,6,40.0,77.2,27.7,64.8,0.427,6.7,21.8,0.305,15.2,20.0,0.758,9.5,24.2,33.7,16.7,8.8,3.0,19.2,18.7,2017,FIBA-Europe-Cup,0
33,CSM Targu Jiu,10,40.0,76.7,27.9,65.1,0.429,8.4,25.1,0.335,12.5,17.3,0.723,9.7,20.6,30.3,19.0,7.4,1.9,15.0,19.0,2017,FIBA-Europe-Cup,0
34,Enea Zastal BC Zielona,2,40.0,76.0,25.5,61.0,0.418,11.0,26.5,0.415,14.0,19.0,0.737,10.5,16.5,27.0,14.5,11.0,2.0,15.5,16.5,2017,FIBA-Europe-Cup,0
35,Basic-Fit Brussels Basketball,6,40.0,75.5,28.2,61.0,0.462,6.8,22.8,0.299,12.3,16.0,0.771,7.8,21.5,29.3,19.7,7.7,1.8,12.3,21.3,2017,FIBA-Europe-Cup,0
36,AEK Larnaca,6,40.8,75.0,27.3,64.7,0.423,6.5,24.2,0.269,13.8,20.5,0.675,10.3,17.5,27.8,15.8,10.5,1.7,14.0,22.7,2017,FIBA-Europe-Cup,0
37,FC Porto Ferpinta,6,40.8,74.5,26.2,62.3,0.42,8.7,25.7,0.338,13.5,16.5,0.818,10.8,22.7,33.5,14.8,4.7,1.5,16.7,21.8,2017,FIBA-Europe-Cup,0
38,Redwell Gunners Oberwart,10,40.0,74.1,28.2,61.6,0.458,6.1,17.8,0.343,11.6,16.5,0.703,7.6,19.4,27.0,13.7,8.6,3.2,13.2,17.2,2017,FIBA-Europe-Cup,0
39,APOEL Nicosia,12,40.0,74.1,27.2,64.8,0.419,7.5,22.1,0.34,12.3,17.0,0.721,8.4,22.5,30.9,15.9,7.8,2.9,13.5,18.6,2017,FIBA-Europe-Cup,0
40,Sopron KC,6,40.0,73.8,26.0,60.2,0.432,6.2,20.3,0.303,15.7,21.2,0.74,6.5,21.2,27.7,14.2,6.2,0.8,12.7,17.0,2017,FIBA-Europe-Cup,0
