#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Avtodor Saratov,12,40.8,93.2,32.3,63.3,0.509,11.6,27.6,0.42,17.1,21.4,0.798,7.3,24.8,32.2,21.7,7.0,3.1,12.0,18.8,2022,FIBA-Europe-Cup,0
2,Medi Bayreuth,12,40.0,83.3,31.9,64.3,0.496,8.2,22.2,0.368,11.3,14.9,0.754,7.5,23.3,30.8,18.5,7.3,2.1,10.4,16.0,2022,FIBA-Europe-Cup,0
3,Bakken Bears,16,40.0,83.1,30.6,64.9,0.471,8.5,24.8,0.343,13.4,19.3,0.696,10.2,22.6,32.8,16.7,7.0,2.6,12.2,16.1,2022,FIBA-Europe-Cup,0
4,Hapoel Eilat,6,40.0,82.8,30.8,65.2,0.473,9.3,21.8,0.427,11.8,16.0,0.74,7.5,25.0,32.5,20.5,6.3,3.7,11.2,20.8,2022,FIBA-Europe-Cup,0
5,Parma Basket Perm,12,40.4,82.5,29.1,61.7,0.472,11.0,30.0,0.367,13.3,18.3,0.731,7.9,23.3,31.2,21.3,6.8,2.5,13.7,18.5,2022,FIBA-Europe-Cup,0
6,Bahcesehir Koleji,18,40.3,82.1,30.2,65.2,0.463,10.0,27.8,0.36,11.7,16.3,0.72,9.9,26.1,35.9,19.6,7.0,2.8,13.3,18.9,2022,FIBA-Europe-Cup,1
7,BK Opava,6,40.8,81.7,27.8,67.7,0.411,11.3,34.5,0.329,14.7,20.3,0.721,13.5,21.5,35.0,18.5,7.8,2.5,15.0,18.5,2022,FIBA-Europe-Cup,0
8,Casademont Zaragoza,6,41.7,80.7,28.0,66.0,0.424,11.0,31.8,0.346,13.7,18.3,0.745,6.5,25.7,32.2,17.7,6.7,4.3,13.3,21.2,2022,FIBA-Europe-Cup,0
9,KK Mornar,6,40.0,80.7,29.3,66.7,0.44,8.3,26.0,0.321,13.7,20.8,0.656,9.8,25.2,35.0,17.2,6.8,2.7,13.2,20.7,2022,FIBA-Europe-Cup,0
10,Tsmoki-Minsk,6,40.8,80.5,27.7,61.0,0.454,8.7,23.0,0.377,16.5,20.5,0.805,7.0,22.5,29.5,17.2,6.5,3.5,14.0,23.3,2022,FIBA-Europe-Cup,0
11,London Lions,12,40.0,80.3,31.3,65.8,0.475,8.4,25.7,0.328,9.4,14.1,0.669,8.0,23.5,31.5,19.3,6.0,3.8,11.8,14.3,2022,FIBA-Europe-Cup,0
12,Port of Antwerp Giants,12,40.0,80.3,29.1,62.5,0.465,9.3,25.2,0.371,12.8,17.8,0.723,8.3,24.6,32.9,19.0,5.8,1.5,14.6,20.6,2022,FIBA-Europe-Cup,0
13,HARKO Merlins Crailsheim,14,39.9,79.6,29.8,66.1,0.45,9.1,27.6,0.328,11.0,14.5,0.759,8.8,22.9,31.7,17.2,8.4,1.9,12.7,19.7,2022,FIBA-Europe-Cup,0
14,BC Rilski Sportist,6,40.0,79.2,28.2,61.7,0.457,10.5,23.7,0.444,12.3,15.8,0.779,6.5,23.2,29.7,17.3,4.8,1.2,12.7,18.2,2022,FIBA-Europe-Cup,0
15,Grissin Bon Reggio Emilia,17,40.6,79.0,28.9,65.5,0.442,9.8,27.0,0.362,11.4,15.4,0.737,10.4,24.3,34.7,19.2,7.1,2.1,12.2,19.2,2022,FIBA-Europe-Cup,0
16,ZZ Leiden,16,40.0,78.9,29.7,63.1,0.471,9.0,25.4,0.354,10.6,14.4,0.735,9.9,25.9,35.8,19.4,6.4,3.5,16.8,18.4,2022,FIBA-Europe-Cup,0
17,SL Benfica,12,40.8,78.3,27.8,66.5,0.419,11.9,35.4,0.336,10.8,16.1,0.668,12.8,23.1,35.8,20.5,8.8,2.3,15.9,20.8,2022,FIBA-Europe-Cup,0
18,Ionikos Nikaias BC,6,40.0,78.3,27.3,58.5,0.467,9.8,26.2,0.376,13.8,20.2,0.686,8.2,22.0,30.2,15.7,8.3,2.0,18.3,19.8,2022,FIBA-Europe-Cup,0
19,Legia Warszawa,14,40.7,76.9,28.4,62.8,0.453,9.5,26.4,0.36,10.6,14.1,0.747,8.4,25.5,33.9,16.6,7.2,2.3,12.6,17.0,2022,FIBA-Europe-Cup,0
20,Trefl Sopot,12,40.0,75.0,29.2,62.2,0.469,7.5,23.0,0.326,9.2,13.6,0.675,9.2,23.9,33.1,15.8,6.3,3.2,13.8,18.2,2022,FIBA-Europe-Cup,0
21,BC Kyiv,11,40.5,74.6,26.5,64.1,0.413,8.3,27.0,0.306,13.5,18.2,0.74,9.2,24.6,33.8,14.7,7.2,4.8,12.2,17.5,2022,FIBA-Europe-Cup,0
22,Sporting Clube de Portugal,14,40.0,74.6,26.6,66.0,0.403,9.1,28.7,0.316,12.4,17.6,0.7,10.6,22.7,33.4,16.6,9.9,2.7,12.6,18.9,2022,FIBA-Europe-Cup,0
23,Peristeri BC,6,40.8,74.3,26.5,58.8,0.45,8.7,24.8,0.349,12.7,18.3,0.691,7.7,24.2,31.8,16.2,7.2,3.2,16.7,20.5,2022,FIBA-Europe-Cup,0
24,Hapoel Galil Gilboa,6,40.8,73.8,27.2,63.3,0.429,9.3,25.8,0.361,10.2,16.7,0.61,6.7,24.2,30.8,16.8,4.7,2.7,17.8,20.5,2022,FIBA-Europe-Cup,0
25,Heroes Den Bosch,6,40.0,73.3,26.7,60.0,0.444,7.8,23.7,0.331,12.2,15.3,0.793,7.7,22.0,29.7,17.2,7.5,2.2,14.0,20.8,2022,FIBA-Europe-Cup,0
26,Belfius Mons-Hainaut,6,40.0,72.3,25.7,53.2,0.483,7.0,20.0,0.35,14.0,18.0,0.778,5.8,18.7,24.5,17.8,8.7,1.0,18.0,21.3,2022,FIBA-Europe-Cup,0
27,ece bulls Kapfenberg,6,40.8,72.0,28.0,62.5,0.448,9.3,26.8,0.348,6.7,9.7,0.69,6.3,18.5,24.8,16.3,6.3,1.3,12.8,17.2,2022,FIBA-Europe-Cup,0
28,CSM Oradea,14,40.4,71.6,25.6,60.8,0.422,8.8,25.6,0.343,11.6,16.4,0.707,9.7,22.6,32.3,17.2,6.8,1.4,14.3,19.3,2022,FIBA-Europe-Cup,0
29,Donar Groningen,6,40.8,71.0,26.7,61.0,0.437,6.7,21.2,0.315,11.0,16.8,0.653,11.3,23.7,35.0,18.2,5.3,2.5,15.3,14.7,2022,FIBA-Europe-Cup,0
30,Iraklis BC,6,40.0,70.5,26.2,64.3,0.407,6.5,25.5,0.255,11.7,16.8,0.693,9.2,24.0,33.2,14.5,7.3,3.8,13.8,19.5,2022,FIBA-Europe-Cup,0
31,FC Porto Ferpinta,6,40.8,69.2,24.0,60.3,0.398,8.2,27.2,0.301,13.0,18.5,0.703,11.2,22.2,33.3,16.0,6.5,2.3,14.7,21.2,2022,FIBA-Europe-Cup,0
32,Szolnoki Olaj,6,40.8,68.5,24.8,57.8,0.429,7.5,25.0,0.3,11.3,16.0,0.708,5.2,20.5,25.7,16.2,7.3,1.0,12.3,21.0,2022,FIBA-Europe-Cup,0
