#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Bakken Bears,16,40.3,96.1,35.6,74.3,0.479,10.5,26.9,0.391,14.4,18.4,0.783,12.2,26.2,38.4,23.6,8.7,3.9,11.0,17.1,2019,FIBA-Europe-Cup,0
2,Avtodor Saratov,14,40.3,94.3,34.7,69.1,0.502,9.7,23.8,0.408,15.1,19.4,0.782,9.8,29.7,39.5,22.3,5.8,4.6,12.9,17.7,2019,FIBA-Europe-Cup,0
3,Ironi Nes Ziona,14,40.0,91.0,33.6,72.0,0.467,10.0,23.9,0.419,13.7,18.6,0.738,10.4,25.0,35.4,20.4,6.5,2.3,11.0,21.6,2019,FIBA-Europe-Cup,0
4,Banco di Sardegna Sassari,20,40.0,91.0,32.6,66.7,0.488,10.4,27.3,0.381,15.5,20.3,0.763,12.0,25.9,37.8,23.4,6.7,2.4,11.7,19.8,2019,FIBA-Europe-Cup,1
5,s.Oliver Baskets,20,40.2,86.8,33.0,65.3,0.505,9.2,23.2,0.397,11.7,16.0,0.728,9.1,25.5,34.6,23.0,6.9,2.5,11.8,20.6,2019,FIBA-Europe-Cup,0
6,Heroes Den Bosch,6,40.0,86.3,29.8,65.7,0.454,10.2,26.5,0.384,16.5,22.3,0.739,11.0,23.5,34.5,17.0,7.7,1.7,11.0,17.8,2019,FIBA-Europe-Cup,0
7,BC Levski Lukoil,12,40.0,83.9,29.8,65.4,0.455,7.8,26.5,0.292,16.7,21.8,0.766,10.0,25.8,35.8,20.6,7.7,2.5,13.4,18.2,2019,FIBA-Europe-Cup,0
8,Hapoel Unet Holon,6,40.8,83.5,29.0,63.2,0.459,10.2,28.8,0.353,15.3,19.5,0.786,6.7,22.7,29.3,21.3,7.0,4.2,12.8,19.5,2019,FIBA-Europe-Cup,0
9,Pinar Karsiyaka,16,40.3,82.9,30.4,62.6,0.486,9.6,26.5,0.361,12.6,18.8,0.668,9.3,22.7,31.9,16.0,5.5,2.0,11.9,19.6,2019,FIBA-Europe-Cup,0
10,Tsmoki-Minsk,6,40.0,82.8,29.8,58.7,0.509,8.8,22.5,0.393,14.3,20.8,0.688,7.8,22.2,30.0,15.7,6.0,2.8,14.7,21.7,2019,FIBA-Europe-Cup,0
11,OpenJobMetis Varese,18,40.3,82.8,30.6,63.1,0.485,10.0,27.1,0.37,11.7,15.5,0.756,8.6,23.7,32.3,18.9,7.1,2.8,11.8,21.0,2019,FIBA-Europe-Cup,0
12,Alba Fehervar,16,40.9,82.8,29.8,64.8,0.46,9.6,25.3,0.381,13.6,18.2,0.746,8.5,23.9,32.4,16.9,6.6,3.0,13.8,18.8,2019,FIBA-Europe-Cup,0
13,Szolnoki Olaj,12,40.0,82.8,29.9,62.1,0.482,8.6,23.1,0.372,14.3,21.3,0.675,9.3,24.0,33.3,19.3,6.7,2.1,14.7,21.0,2019,FIBA-Europe-Cup,0
14,Sigal Prishtina,14,40.0,81.9,29.1,63.9,0.455,8.9,26.4,0.338,14.8,21.0,0.704,8.4,21.9,30.2,17.7,6.5,2.2,13.5,18.3,2019,FIBA-Europe-Cup,0
15,BC Balkan,14,40.3,81.4,28.2,61.4,0.459,10.1,26.4,0.384,14.9,19.1,0.779,8.6,24.2,32.8,19.2,6.4,2.8,15.1,20.4,2019,FIBA-Europe-Cup,0
16,Proximus Spirou Charleroi,6,40.0,81.0,29.2,62.0,0.47,8.0,21.7,0.369,14.7,19.5,0.752,8.3,26.8,35.2,16.5,7.7,2.7,13.2,22.7,2019,FIBA-Europe-Cup,0
17,SK Cherkasy Monkeys,6,40.0,80.2,31.8,67.3,0.473,7.0,22.8,0.307,9.5,13.2,0.722,9.7,20.3,30.0,20.0,6.8,1.8,15.0,19.3,2019,FIBA-Europe-Cup,0
18,Sakarya Buyuksehir Basketbol,6,40.8,80.0,28.5,65.5,0.435,9.7,25.3,0.382,13.3,16.3,0.816,11.0,24.8,35.8,17.8,7.2,1.7,12.3,17.3,2019,FIBA-Europe-Cup,0
19,Joensuun Kataja,12,40.0,79.4,28.8,69.9,0.412,9.8,30.4,0.321,12.0,15.9,0.754,10.0,22.9,32.9,18.5,7.4,2.2,13.2,19.9,2019,FIBA-Europe-Cup,0
20,FC Porto Ferpinta,6,40.8,79.2,28.5,66.5,0.429,7.7,23.7,0.324,14.5,16.8,0.861,10.0,23.0,33.0,19.3,5.5,0.8,9.8,22.5,2019,FIBA-Europe-Cup,0
21,ZZ Leiden,14,40.3,78.6,30.9,68.6,0.451,6.6,23.8,0.276,10.2,13.9,0.737,8.4,22.2,30.6,19.9,9.9,2.7,13.7,16.3,2019,FIBA-Europe-Cup,0
22,BC Rilski Sportist,6,40.0,78.3,26.3,59.3,0.444,9.2,26.2,0.35,16.5,20.8,0.792,6.5,22.8,29.3,18.7,4.3,2.0,11.7,19.0,2019,FIBA-Europe-Cup,0
23,BK JIP Pardubice,6,40.0,77.3,29.7,73.2,0.405,7.2,27.2,0.264,10.8,13.7,0.793,11.2,22.3,33.5,17.2,5.3,3.3,14.2,18.0,2019,FIBA-Europe-Cup,0
24,Telekom Baskets Bonn,2,40.0,77.0,31.0,68.5,0.453,8.0,27.0,0.296,7.0,10.0,0.7,8.5,16.0,24.5,21.0,9.5,0.5,8.0,18.5,2019,FIBA-Europe-Cup,0
25,Donar Groningen,14,40.4,76.1,27.8,61.6,0.451,10.9,29.4,0.371,9.6,12.2,0.789,7.4,23.6,31.1,18.6,6.3,2.1,13.0,18.3,2019,FIBA-Europe-Cup,0
26,CSM Oradea,6,40.0,75.5,29.8,62.3,0.479,8.2,25.0,0.327,7.7,10.7,0.719,8.3,20.3,28.7,17.7,5.5,2.8,14.0,15.3,2019,FIBA-Europe-Cup,0
27,Belfius Mons-Hainaut,6,40.0,74.8,28.7,58.8,0.487,6.3,17.2,0.369,11.2,15.7,0.713,7.7,20.2,27.8,16.2,7.5,1.3,12.2,20.8,2019,FIBA-Europe-Cup,0
28,Leicester Riders,6,40.0,74.5,26.0,60.8,0.427,9.3,24.0,0.389,13.2,18.2,0.725,7.7,21.3,29.0,17.7,4.8,1.7,12.7,17.3,2019,FIBA-Europe-Cup,0
29,Falco-Vulcano Energia KC Szombathely,6,40.0,74.3,28.5,66.0,0.432,8.0,27.3,0.293,9.3,14.0,0.667,9.3,21.2,30.5,20.3,6.0,2.7,10.3,20.3,2019,FIBA-Europe-Cup,0
30,AEK Larnaca,12,40.0,74.0,26.0,61.5,0.423,7.0,22.1,0.317,15.0,19.3,0.779,7.1,17.6,24.7,13.2,8.7,1.8,10.7,21.9,2019,FIBA-Europe-Cup,0
31,Aris BC,6,40.0,74.0,27.0,63.7,0.424,9.0,25.8,0.348,11.0,18.8,0.584,11.8,23.7,35.5,19.0,9.7,3.3,14.0,17.5,2019,FIBA-Europe-Cup,0
32,Steaua CSM EximBank Bucuresti,6,40.0,71.7,27.8,62.8,0.443,8.2,21.8,0.374,7.8,12.8,0.61,9.0,20.0,29.0,19.0,7.5,2.7,14.8,17.8,2019,FIBA-Europe-Cup,0
33,BK Ventspils,2,40.0,71.5,24.5,55.5,0.441,5.5,16.5,0.333,17.0,19.5,0.872,6.0,22.5,28.5,16.5,6.5,1.5,14.0,15.0,2019,FIBA-Europe-Cup,0
34,Telenet BC Oostende,4,40.0,70.3,25.3,57.8,0.437,6.5,21.0,0.31,13.3,18.5,0.716,8.8,22.3,31.0,13.3,4.0,2.5,11.5,17.3,2019,FIBA-Europe-Cup,0
35,Dnipro Dnipropetrovsk,6,40.0,67.8,25.0,61.7,0.405,7.8,25.8,0.303,10.0,13.0,0.769,9.0,24.5,33.5,16.5,6.8,1.2,17.0,17.8,2019,FIBA-Europe-Cup,0
36,Istanbul Buyuksehir Belediyesi,6,40.0,60.8,21.5,59.2,0.363,4.8,22.2,0.218,13.0,18.3,0.709,8.0,21.7,29.7,15.2,5.8,2.5,12.0,15.5,2019,FIBA-Europe-Cup,0
