#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Egis Kormend,43,40.1,87.9,32.5,66.5,0.489,9.8,26.7,0.368,13.0,17.7,0.732,8.8,24.1,32.9,18.3,8.3,2.0,11.3,18.6,2017,Hungarian-NBIA,0
2,Zalakeramia-ZTE KK,44,40.5,86.3,31.8,67.9,0.469,10.3,27.4,0.375,12.2,16.9,0.725,10.1,25.0,35.2,18.5,6.4,2.4,10.8,21.0,2017,Hungarian-NBIA,0
3,Alba Fehervar,45,40.1,83.7,32.0,65.8,0.486,7.0,21.7,0.325,12.7,17.8,0.714,9.5,26.9,36.4,18.5,7.6,2.8,13.2,17.7,2017,Hungarian-NBIA,1
4,Szolnoki Olaj,39,40.0,83.3,30.6,66.1,0.463,9.7,28.0,0.347,12.3,17.1,0.719,9.8,24.4,34.2,17.4,6.8,1.6,12.1,20.3,2017,Hungarian-NBIA,0
5,Pecsi VSK-Veolia,38,40.1,81.6,30.6,63.3,0.483,8.2,22.9,0.358,12.2,16.7,0.733,7.7,24.4,32.2,17.8,6.9,1.7,12.7,20.1,2017,Hungarian-NBIA,0
6,Falco-Vulcano Energia KC Szombathely,46,40.0,81.5,29.5,66.8,0.442,9.0,26.5,0.342,13.4,18.4,0.73,11.5,22.3,33.8,18.2,7.3,1.9,11.1,21.8,2017,Hungarian-NBIA,0
7,Atomeromu SE,29,40.5,80.7,27.6,63.5,0.434,11.4,30.8,0.371,14.2,18.4,0.768,9.0,25.8,34.8,18.1,6.2,1.3,14.2,20.3,2017,Hungarian-NBIA,0
8,Vasas Akademia Budapest,29,40.2,79.2,29.4,62.0,0.475,6.7,19.8,0.336,13.7,19.0,0.719,7.4,23.6,31.0,17.7,5.7,1.9,14.1,20.7,2017,Hungarian-NBIA,0
9,Naturtex-SZTE-Szedeak,34,40.1,79.1,29.5,61.4,0.48,7.4,21.9,0.336,12.7,16.9,0.753,8.2,22.1,30.2,19.5,8.2,1.9,12.6,20.5,2017,Hungarian-NBIA,0
10,Kaposvari KK,38,40.0,78.5,29.6,64.1,0.462,6.7,19.1,0.351,12.7,17.2,0.735,9.6,24.0,33.6,16.1,6.7,2.9,13.0,20.8,2017,Hungarian-NBIA,0
11,Sopron KC,34,40.0,78.1,28.1,61.6,0.456,8.0,22.6,0.355,14.0,19.2,0.729,7.8,25.5,33.3,15.7,6.7,1.3,11.7,19.1,2017,Hungarian-NBIA,0
12,Jaszberenyi KSE,29,40.2,77.2,28.5,64.0,0.445,7.3,23.2,0.314,13.2,19.6,0.674,9.8,22.7,32.5,12.3,8.0,2.2,13.4,20.5,2017,Hungarian-NBIA,0
13,KTE-Duna Aszfalt,37,40.4,75.7,28.2,61.5,0.459,6.6,21.2,0.31,12.7,18.2,0.701,8.1,22.7,30.8,17.7,8.0,1.5,13.1,23.5,2017,Hungarian-NBIA,0
14,MAFC Budapest,29,40.3,74.2,26.2,62.9,0.417,7.7,24.2,0.317,14.1,19.8,0.713,8.0,23.2,31.2,16.0,6.9,1.5,14.1,20.8,2017,Hungarian-NBIA,0
