#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Falco-Vulcano Energia KC Szombathely,39,40.3,91.3,33.5,64.5,0.519,8.0,22.2,0.36,16.3,20.8,0.784,9.4,25.2,34.6,22.3,7.1,2.6,10.7,19.5,2021,Hungarian-NBIA,1
2,Naturtex-SZTE-Szedeak,35,40.9,90.6,33.1,66.0,0.501,9.6,25.5,0.378,14.8,20.3,0.727,10.1,25.0,35.1,19.0,7.3,2.4,12.1,19.7,2021,Hungarian-NBIA,0
3,DEAC,37,40.9,86.7,30.9,65.3,0.473,9.6,27.9,0.343,15.3,19.9,0.769,10.2,24.4,34.6,18.8,7.2,2.5,12.4,21.9,2021,Hungarian-NBIA,0
4,Alba Fehervar,31,40.5,85.8,31.3,63.7,0.491,8.0,23.1,0.347,15.3,20.4,0.751,9.1,23.3,32.4,16.2,6.0,2.0,9.9,20.0,2021,Hungarian-NBIA,0
5,Oroszlanyi Sporteglet E Lions,36,40.7,84.9,31.9,67.4,0.473,7.8,24.5,0.318,13.3,18.5,0.719,9.6,23.3,32.8,14.8,7.8,1.8,11.1,19.9,2021,Hungarian-NBIA,0
6,Pecsi VSK-Veolia,36,40.0,84.1,32.8,63.1,0.519,7.8,22.6,0.342,10.8,15.7,0.69,6.7,23.1,29.8,17.7,6.4,1.8,11.5,20.5,2021,Hungarian-NBIA,0
7,Sopron KC,30,40.3,83.4,30.3,64.1,0.472,8.8,24.0,0.367,14.1,19.4,0.726,8.4,21.4,29.8,17.5,8.9,1.7,11.7,19.9,2021,Hungarian-NBIA,0
8,Atomeromu SE,29,40.2,83.1,31.1,66.2,0.471,7.1,23.5,0.301,13.7,18.7,0.736,9.3,24.8,34.0,15.9,8.0,2.7,12.9,19.2,2021,Hungarian-NBIA,0
9,Egis Kormend,29,40.9,82.8,30.7,63.9,0.48,8.2,24.1,0.341,13.2,18.3,0.723,9.3,21.0,30.4,16.9,7.7,1.8,10.9,20.7,2021,Hungarian-NBIA,0
10,Zalakeramia-ZTE KK,35,41.1,82.7,30.2,63.2,0.478,8.5,24.2,0.35,13.8,17.8,0.777,7.7,21.7,29.4,15.1,6.5,1.4,10.7,20.2,2021,Hungarian-NBIA,0
11,Szolnoki Olaj,39,40.3,82.4,29.6,61.7,0.48,9.8,26.8,0.367,13.3,17.3,0.77,8.1,24.3,32.4,20.7,6.8,1.6,12.2,21.9,2021,Hungarian-NBIA,0
12,KTE-Duna Aszfalt,35,40.7,80.6,28.2,61.3,0.46,8.8,25.9,0.339,15.5,20.0,0.773,7.3,23.1,30.4,16.4,6.1,1.7,10.1,21.0,2021,Hungarian-NBIA,0
13,Kaposvari KK,36,40.6,77.9,29.7,62.6,0.475,6.9,20.9,0.332,11.5,15.9,0.723,7.8,23.7,31.6,17.1,5.8,1.7,12.1,18.9,2021,Hungarian-NBIA,0
14,Jaszberenyi KSE,37,40.5,76.4,28.6,62.4,0.459,7.6,22.6,0.335,11.5,16.1,0.717,7.1,19.5,26.6,14.3,5.9,1.2,13.8,17.7,2021,Hungarian-NBIA,0
