#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Falco-Vulcano Energia KC Szombathely,37,40.2,88.9,33.2,65.8,0.505,8.5,23.3,0.364,13.9,17.9,0.778,8.2,23.5,31.7,16.5,6.1,1.9,11.7,21.9,2015,Hungarian-NBIA,0
2,Alba Fehervar,33,40.2,87.9,33.3,66.5,0.5,7.5,20.7,0.362,13.8,17.4,0.796,9.5,22.8,32.3,15.9,9.8,2.4,13.8,23.2,2015,Hungarian-NBIA,0
3,Egis Kormend,32,40.2,87.8,31.5,67.7,0.466,10.4,29.3,0.355,14.4,19.7,0.731,8.9,22.9,31.9,14.4,8.5,1.7,10.1,19.4,2015,Hungarian-NBIA,0
4,Kaposvari KK,37,40.0,86.6,33.0,63.1,0.523,6.5,17.7,0.365,14.2,18.1,0.784,9.5,23.0,32.6,17.8,7.2,2.5,13.0,20.7,2015,Hungarian-NBIA,0
5,Naturtex-SZTE-Szedeak,35,40.0,84.1,30.3,60.2,0.504,8.4,23.2,0.363,14.9,20.3,0.735,6.2,22.5,28.8,14.9,6.3,1.6,13.6,20.8,2015,Hungarian-NBIA,0
6,Jaszberenyi KSE,29,40.4,82.3,29.0,61.8,0.469,10.4,28.0,0.372,13.9,17.4,0.8,6.8,22.1,28.9,15.9,7.9,1.7,12.9,20.4,2015,Hungarian-NBIA,0
7,Sopron KC,41,40.5,81.7,29.8,63.1,0.473,8.6,24.8,0.345,13.5,17.5,0.772,8.5,22.1,30.7,15.4,7.4,1.0,11.7,19.6,2015,Hungarian-NBIA,0
8,Pecsi VSK-Veolia,35,40.0,81.6,30.0,59.8,0.502,6.4,18.7,0.344,15.1,20.5,0.733,6.2,22.3,28.5,15.1,7.7,1.2,12.8,20.4,2015,Hungarian-NBIA,0
9,Atomeromu SE,43,40.4,81.2,30.3,63.1,0.481,7.2,20.3,0.353,13.3,18.5,0.719,9.6,25.9,35.5,12.7,8.8,1.9,12.3,18.4,2015,Hungarian-NBIA,0
10,Szolnoki Olaj,17,40.0,78.2,28.5,60.6,0.47,9.7,26.1,0.372,11.4,15.7,0.727,8.9,27.4,36.3,18.9,8.2,2.2,12.1,19.6,2015,Hungarian-NBIA,1
11,Hubner Nyiregyhaza,30,40.2,77.3,29.2,63.0,0.463,6.5,22.2,0.291,12.4,16.6,0.747,7.4,22.3,29.8,13.3,9.3,2.7,12.0,18.7,2015,Hungarian-NBIA,0
12,KTE-Duna Aszfalt,44,40.5,75.4,28.1,62.3,0.45,7.3,23.5,0.311,12.0,17.5,0.682,9.7,23.8,33.5,14.4,10.7,2.2,12.3,23.2,2015,Hungarian-NBIA,0
13,MAFC Budapest,29,40.4,73.9,26.2,60.0,0.437,6.6,20.3,0.324,14.8,20.4,0.725,9.6,22.2,31.8,11.0,6.6,1.6,15.1,22.0,2015,Hungarian-NBIA,0
14,Zalakeramia-ZTE KK,30,40.0,73.3,27.7,64.3,0.431,5.2,20.8,0.248,12.7,18.5,0.685,11.0,22.4,33.4,12.5,9.8,1.7,13.7,21.7,2015,Hungarian-NBIA,0
