#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Falco-Vulcano Energia KC Szombathely,47,40.4,87.2,32.5,62.9,0.517,8.0,21.8,0.368,14.1,19.3,0.733,8.2,25.7,33.9,20.7,6.6,2.9,11.1,20.2,2022,Hungarian-NBIA,1
2,Alba Fehervar,43,40.3,86.2,31.7,66.5,0.477,8.6,25.2,0.343,14.2,18.2,0.781,9.7,22.7,32.4,17.5,7.4,2.5,11.7,20.4,2022,Hungarian-NBIA,0
3,Naturtex-SZTE-Szedeak,38,40.3,85.1,31.6,67.7,0.467,8.6,24.5,0.349,13.3,17.6,0.759,10.1,25.1,35.2,15.5,6.8,2.2,11.2,19.6,2022,Hungarian-NBIA,0
4,Hubner Nyiregyhaza,32,40.2,82.3,30.7,64.8,0.474,7.4,21.5,0.343,13.5,19.8,0.681,8.5,23.1,31.6,13.6,6.5,1.4,12.0,18.8,2022,Hungarian-NBIA,0
5,Sopron KC,37,40.5,82.2,29.2,61.7,0.472,8.8,23.7,0.371,15.1,19.8,0.763,8.1,22.8,30.9,16.4,7.9,2.4,12.5,18.1,2022,Hungarian-NBIA,0
6,DEAC,34,40.9,81.8,30.0,63.3,0.474,7.8,23.7,0.33,13.9,18.8,0.739,7.8,24.5,32.3,16.5,6.4,2.6,10.5,20.2,2022,Hungarian-NBIA,0
7,Egis Kormend,48,40.1,81.2,29.2,62.0,0.471,8.9,24.6,0.36,14.0,20.1,0.694,9.0,21.6,30.6,16.8,6.8,3.3,12.0,23.1,2022,Hungarian-NBIA,0
8,Kaposvari KK,34,40.6,80.6,30.6,65.8,0.464,6.3,19.5,0.322,13.2,18.9,0.701,8.9,25.2,34.1,13.2,7.0,2.3,11.4,19.5,2022,Hungarian-NBIA,0
9,Szolnoki Olaj,38,40.3,80.1,29.1,62.6,0.464,8.9,25.6,0.346,13.2,17.2,0.767,7.6,23.0,30.5,18.9,6.9,1.4,11.5,20.9,2022,Hungarian-NBIA,0
10,KTE-Duna Aszfalt,45,40.8,79.7,28.0,63.5,0.442,9.2,28.3,0.325,14.4,19.2,0.749,7.4,23.9,31.4,15.2,6.3,1.7,10.6,19.6,2022,Hungarian-NBIA,0
11,Oroszlanyi Sporteglet E Lions,38,40.8,79.6,28.6,64.2,0.445,9.6,28.3,0.34,12.8,16.8,0.764,8.5,26.0,34.5,15.7,5.3,1.9,11.4,19.5,2022,Hungarian-NBIA,0
12,Atomeromu SE,35,40.3,79.5,28.5,62.5,0.457,8.3,25.2,0.33,14.1,18.8,0.747,8.8,21.6,30.5,16.3,8.6,1.6,12.4,19.6,2022,Hungarian-NBIA,0
13,Pecsi VSK-Veolia,35,40.1,78.8,29.9,64.4,0.465,7.3,24.5,0.297,11.7,16.0,0.727,7.8,22.4,30.2,16.7,7.3,2.6,12.7,20.0,2022,Hungarian-NBIA,0
14,Zalakeramia-ZTE KK,32,40.5,77.7,28.9,63.6,0.454,7.8,23.7,0.332,12.1,16.5,0.735,10.0,23.0,33.0,12.0,6.3,2.1,11.8,20.0,2022,Hungarian-NBIA,0
