#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Falco-Vulcano Energia KC Szombathely,31,40.1,86.8,32.3,63.6,0.507,7.4,19.2,0.386,14.9,19.7,0.757,9.5,21.8,31.2,16.9,9.5,2.1,13.4,21.9,2013,Hungarian-NBIA,0
2,Atomeromu SE,43,40.1,86.1,32.7,66.6,0.492,7.0,20.5,0.341,13.6,18.9,0.72,10.3,25.0,35.3,17.0,9.1,2.5,10.8,19.2,2013,Hungarian-NBIA,0
3,Kaposvari KK,42,40.0,85.1,31.0,63.9,0.486,6.5,19.8,0.327,16.5,21.1,0.778,8.6,24.0,32.6,15.1,8.8,1.7,11.5,19.2,2013,Hungarian-NBIA,0
4,Alba Fehervar,46,40.0,84.6,32.6,66.0,0.494,8.3,23.7,0.351,11.0,16.5,0.667,11.2,25.0,36.2,15.0,11.4,2.9,11.1,17.7,2013,Hungarian-NBIA,1
5,Naturtex-SZTE-Szedeak,27,40.2,83.4,31.0,63.5,0.487,8.3,24.3,0.341,13.2,18.6,0.708,8.4,23.4,31.8,15.0,7.4,1.2,13.5,19.6,2013,Hungarian-NBIA,0
6,Jaszberenyi KSE,37,40.3,82.3,30.0,62.6,0.479,8.3,24.0,0.346,14.0,21.0,0.667,10.3,23.8,34.1,16.2,7.1,1.6,10.9,20.0,2013,Hungarian-NBIA,0
7,Szolnoki Olaj,23,40.2,82.0,30.0,61.7,0.486,7.7,23.4,0.331,14.3,20.2,0.707,10.6,27.0,37.6,16.8,7.7,2.1,12.8,22.6,2013,Hungarian-NBIA,0
8,Egis Kormend,37,39.9,81.9,30.6,65.4,0.468,8.1,24.2,0.336,12.5,18.6,0.673,9.2,20.9,30.2,13.1,8.4,1.6,10.6,20.9,2013,Hungarian-NBIA,0
9,Zalakeramia-ZTE KK,27,40.5,77.5,28.0,59.3,0.473,6.6,19.9,0.33,14.9,21.2,0.703,7.8,22.1,29.9,13.6,9.1,1.1,13.3,22.3,2013,Hungarian-NBIA,0
10,Sopron KC,28,40.0,77.3,28.4,59.1,0.481,8.1,24.2,0.336,12.3,17.9,0.687,8.0,23.3,31.3,13.8,7.0,2.1,11.1,20.2,2013,Hungarian-NBIA,0
11,Hubner Nyiregyhaza,28,40.2,76.5,27.1,60.8,0.445,7.1,25.1,0.283,15.3,21.6,0.705,8.0,23.9,31.9,13.0,11.0,1.5,11.6,18.5,2013,Hungarian-NBIA,0
12,Pecsi VSK-Veolia,33,40.0,75.1,28.4,61.5,0.461,6.3,20.6,0.308,12.0,17.1,0.699,8.2,23.2,31.4,12.0,10.1,0.8,11.7,20.5,2013,Hungarian-NBIA,0
13,Factum Sport,28,40.0,63.3,23.3,58.8,0.396,7.1,25.4,0.28,9.6,14.1,0.682,6.3,21.9,28.2,11.2,7.1,2.0,14.3,19.1,2013,Hungarian-NBIA,0
