#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CB Prat,32,40.3,83.4,30.0,68.3,0.439,9.8,29.6,0.332,13.6,18.3,0.742,11.9,23.3,35.3,15.0,8.7,2.4,12.4,20.6,2021,Spanish-LEB-Silver,0
2,Iraurgi SB,28,40.4,80.9,29.8,62.2,0.479,9.0,24.8,0.363,12.3,17.2,0.716,8.7,22.5,31.2,13.7,7.3,1.6,12.4,18.1,2021,Spanish-LEB-Silver,1
3,CD Estela Cantabria,32,40.3,79.2,29.2,64.6,0.452,8.8,24.9,0.351,12.1,16.7,0.723,10.4,25.7,36.1,14.3,7.5,1.5,14.2,22.1,2021,Spanish-LEB-Silver,0
4,CB Ciudad de Ponferrada,29,40.3,79.1,28.9,66.5,0.435,9.4,27.1,0.346,11.9,18.4,0.647,10.2,22.5,32.7,13.8,8.6,1.3,14.4,20.6,2021,Spanish-LEB-Silver,0
5,Circulo Gijon,28,40.2,77.5,28.2,63.2,0.446,10.0,25.6,0.391,11.1,15.1,0.739,9.4,22.9,32.2,13.2,6.4,0.9,12.0,16.0,2021,Spanish-LEB-Silver,0
6,CB Zentro Madrid,28,40.2,77.2,29.4,63.2,0.464,6.5,21.5,0.302,12.0,17.2,0.697,10.2,23.6,33.8,14.0,6.4,2.0,13.8,18.6,2021,Spanish-LEB-Silver,0
7,CB Clavijo Logrono,28,40.0,76.9,28.0,62.5,0.449,8.7,24.6,0.352,12.1,16.4,0.739,9.6,21.8,31.4,15.8,8.2,1.4,14.6,20.3,2021,Spanish-LEB-Silver,0
8,Zornotza ST,32,40.0,76.3,27.8,63.6,0.437,7.5,24.4,0.307,13.3,19.1,0.698,10.7,24.4,35.1,12.8,7.8,1.8,13.0,18.4,2021,Spanish-LEB-Silver,0
9,CB Gran Canaria II,30,40.0,75.6,27.7,66.6,0.416,8.8,27.9,0.315,11.4,15.8,0.725,9.0,22.0,31.0,13.8,8.9,1.5,13.8,18.1,2021,Spanish-LEB-Silver,0
10,FC Barcelona II,32,40.0,75.2,27.6,62.9,0.438,7.7,25.1,0.308,12.3,16.9,0.727,9.4,28.9,38.3,15.0,7.6,2.7,15.3,17.2,2021,Spanish-LEB-Silver,0
11,CD Enrique Soler Melilla,26,40.0,73.4,27.4,61.8,0.443,6.9,22.7,0.305,11.7,17.1,0.687,9.3,21.3,30.7,14.8,7.5,1.3,14.1,17.0,2021,Spanish-LEB-Silver,0
12,CB Moron,25,40.4,73.4,27.1,57.3,0.473,7.4,20.3,0.367,11.8,15.8,0.745,6.1,19.2,25.4,12.8,4.5,1.1,12.6,18.4,2021,Spanish-LEB-Silver,0
13,CB Menorca,30,40.0,73.4,25.9,57.8,0.448,8.5,24.4,0.35,13.0,17.5,0.744,8.0,25.4,33.4,14.9,7.7,1.6,13.8,18.8,2021,Spanish-LEB-Silver,0
14,CB Marbella,30,40.3,73.4,27.5,63.3,0.435,8.2,24.7,0.334,10.1,15.2,0.663,8.5,24.3,32.7,14.1,6.8,1.9,14.1,19.5,2021,Spanish-LEB-Silver,0
15,CB Zamora Chef,28,40.6,73.0,26.9,61.7,0.437,6.8,21.9,0.311,12.3,17.6,0.696,7.6,24.8,32.5,11.4,5.0,1.6,11.6,18.0,2021,Spanish-LEB-Silver,0
16,Albacete Basket,28,40.2,72.4,26.3,63.4,0.415,7.9,25.9,0.306,11.9,17.2,0.693,8.0,26.1,34.1,12.9,7.6,1.4,14.6,18.1,2021,Spanish-LEB-Silver,0
17,CB Pardinyes Lleida,28,40.1,72.3,26.3,64.6,0.407,8.9,29.6,0.301,10.8,15.6,0.693,8.6,23.4,32.0,14.0,9.0,1.0,14.8,21.1,2021,Spanish-LEB-Silver,0
18,CB Benicarlo,26,40.8,71.6,25.8,66.9,0.386,7.5,25.7,0.293,12.3,17.9,0.69,10.7,22.6,33.3,11.4,9.5,1.2,13.5,17.8,2021,Spanish-LEB-Silver,0
19,CB Alcobendas,26,40.2,71.2,25.9,60.2,0.43,7.3,23.3,0.312,12.1,18.7,0.648,7.7,20.0,27.7,14.0,6.7,1.0,12.9,17.7,2021,Spanish-LEB-Silver,0
20,CP La Roda,28,40.6,70.9,26.9,64.5,0.416,7.5,24.4,0.309,9.6,14.6,0.662,8.0,25.8,33.8,13.6,8.0,2.4,12.6,18.9,2021,Spanish-LEB-Silver,0
21,CD Udea Algeciras,26,40.4,70.6,26.3,62.2,0.423,6.3,21.9,0.288,11.6,17.7,0.654,10.6,21.1,31.7,12.4,8.7,1.1,14.9,17.9,2021,Spanish-LEB-Silver,0
22,CB Carbajosa,28,40.4,70.2,26.8,64.8,0.413,7.0,24.7,0.285,9.6,14.0,0.689,9.8,24.4,34.2,13.0,7.6,1.6,12.7,18.8,2021,Spanish-LEB-Silver,0
23,CB Villarrobledo,26,40.1,69.5,25.4,58.7,0.433,7.6,23.6,0.321,11.2,17.1,0.652,8.9,21.5,30.4,12.4,8.2,0.9,16.1,20.8,2021,Spanish-LEB-Silver,0
24,BC Navarra,28,40.0,69.3,25.9,64.0,0.405,8.2,25.8,0.317,9.2,13.9,0.665,9.5,24.3,33.8,13.1,8.2,2.3,15.7,19.0,2021,Spanish-LEB-Silver,0
25,CB Tarragona,28,40.0,68.1,25.0,59.2,0.422,8.3,25.2,0.328,9.9,14.2,0.693,7.8,23.7,31.5,13.2,6.8,1.5,15.6,19.2,2021,Spanish-LEB-Silver,0
26,CB Jairis Alcantarilla,28,40.3,67.4,23.8,57.7,0.412,7.1,23.4,0.305,12.7,18.9,0.674,8.0,23.9,32.0,10.0,6.8,1.7,13.9,18.6,2021,Spanish-LEB-Silver,0
27,CB Cornella,26,40.0,65.6,24.3,61.9,0.392,5.5,20.2,0.27,11.6,18.0,0.645,10.7,24.3,35.0,10.4,7.3,1.2,18.2,18.4,2021,Spanish-LEB-Silver,0
28,CB L'Hospitalet,26,40.2,64.4,24.0,60.9,0.394,6.0,21.3,0.283,10.4,16.1,0.647,7.8,22.8,30.6,10.7,8.1,0.8,14.3,17.8,2021,Spanish-LEB-Silver,0
