#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Oviedo CB,20,40.2,77.9,29.5,64.3,0.458,7.4,22.8,0.325,11.6,16.2,0.715,10.5,24.5,35.0,15.2,8.0,2.2,14.3,21.2,2013,Spanish-LEB-Silver,1
2,CB Bahia San Agustin Palma,30,40.2,75.1,25.1,59.9,0.42,6.8,21.9,0.311,18.0,24.4,0.738,10.8,23.8,34.6,12.3,8.5,2.4,15.7,22.1,2013,Spanish-LEB-Silver,0
3,Iraurgi SB,22,40.5,75.1,26.9,61.5,0.437,6.3,20.7,0.303,15.1,21.2,0.711,10.0,24.9,34.9,13.7,7.7,1.8,16.8,17.1,2013,Spanish-LEB-Silver,0
4,Saenz Horeca Araberri,22,40.5,74.7,27.6,62.6,0.441,6.0,19.9,0.304,13.5,19.4,0.697,12.7,22.0,34.7,13.9,10.0,1.6,17.0,20.1,2013,Spanish-LEB-Silver,0
5,CEBA Guadalajara,24,40.2,74.5,27.7,64.0,0.433,7.4,23.5,0.316,11.6,16.0,0.727,11.0,22.7,33.7,11.5,7.5,3.3,15.4,20.1,2013,Spanish-LEB-Silver,0
6,AB Castello,26,40.6,74.3,25.3,57.3,0.441,6.7,20.3,0.331,17.1,22.3,0.767,7.3,24.7,32.0,13.5,7.4,1.6,15.6,17.7,2013,Spanish-LEB-Silver,0
7,CB Prat,22,40.0,70.0,24.5,61.4,0.4,7.2,24.7,0.29,13.7,20.0,0.683,10.1,23.5,33.6,10.8,9.3,3.4,14.4,20.6,2013,Spanish-LEB-Silver,0
8,Carrefour El Bulevar,22,40.0,69.5,24.4,62.1,0.393,7.3,25.0,0.293,13.4,19.4,0.691,12.7,23.9,36.5,10.4,6.7,2.7,14.5,18.4,2013,Spanish-LEB-Silver,0
9,CB Clinicas Rincon Malaga,31,40.3,69.5,24.8,60.8,0.408,6.6,22.6,0.294,13.2,20.4,0.645,12.7,21.9,34.5,11.2,9.7,3.4,17.1,22.7,2013,Spanish-LEB-Silver,0
10,Gran Canaria,14,40.4,65.1,23.9,59.6,0.402,6.4,22.9,0.281,10.8,16.4,0.657,11.2,23.3,34.5,10.7,7.9,2.4,19.4,20.4,2013,Spanish-LEB-Silver,0
11,U.B. La Palma,19,40.3,64.5,23.8,59.6,0.399,6.3,22.8,0.277,10.6,16.6,0.638,11.5,23.9,35.4,10.9,7.8,2.6,18.9,20.3,2013,Spanish-LEB-Silver,0
12,Askatuak Saski-Baloi Taldea,20,40.0,63.2,23.2,60.3,0.385,6.1,20.1,0.304,10.7,16.8,0.636,10.6,22.2,32.8,10.8,7.0,2.8,15.5,18.3,2013,Spanish-LEB-Silver,0
