#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Cambados Xuven,26,40.4,81.2,30.3,66.8,0.454,7.4,21.3,0.347,13.1,18.7,0.702,10.0,22.6,32.6,14.3,9.5,1.6,15.2,21.0,2016,Spanish-LEB-Silver,0
2,Saenz Horeca Araberri,36,40.1,80.5,29.9,61.6,0.485,7.3,19.8,0.371,13.4,19.3,0.695,8.5,24.1,32.6,15.7,9.1,2.5,15.1,19.6,2016,Spanish-LEB-Silver,0
3,Marin Peixegalego,26,40.2,80.3,27.9,61.2,0.455,8.9,23.7,0.376,15.7,21.4,0.731,8.8,21.3,30.1,12.3,8.2,2.1,12.2,20.0,2016,Spanish-LEB-Silver,1
4,CB Granada,28,40.4,76.8,28.1,64.5,0.435,7.2,22.4,0.321,13.5,20.1,0.673,13.0,26.0,39.0,14.0,8.0,1.9,15.1,21.4,2016,Spanish-LEB-Silver,0
5,Iraurgi SB,29,40.2,75.7,28.4,63.9,0.445,6.1,20.7,0.296,12.7,20.7,0.613,11.7,23.7,35.4,12.4,9.8,2.8,15.0,17.6,2016,Spanish-LEB-Silver,0
6,CB Tarragona,32,40.2,74.7,26.9,60.4,0.445,7.4,22.3,0.332,13.5,18.8,0.722,9.3,23.7,33.0,13.7,8.5,2.5,15.2,21.6,2016,Spanish-LEB-Silver,0
7,Real Valladolid CB,26,40.0,73.5,27.3,64.9,0.421,5.8,19.0,0.304,13.2,19.4,0.677,9.9,23.7,33.6,12.8,7.1,1.5,14.3,18.8,2016,Spanish-LEB-Silver,0
8,Zornotza ST,26,40.6,73.4,25.7,63.2,0.407,8.0,25.8,0.312,13.9,20.0,0.696,10.1,22.0,32.1,11.1,6.6,2.8,14.7,22.2,2016,Spanish-LEB-Silver,0
9,El Olivar Zaragoza,26,40.2,72.2,28.2,62.9,0.449,5.8,18.1,0.321,10.0,15.5,0.644,8.5,23.7,32.2,14.4,7.4,1.9,15.9,18.8,2016,Spanish-LEB-Silver,0
10,CB Moron,29,40.2,71.5,28.1,62.9,0.448,4.7,16.3,0.29,10.5,16.6,0.633,10.8,25.2,36.0,12.4,8.2,3.0,16.6,20.5,2016,Spanish-LEB-Silver,0
11,CB Lucentum Alicante,28,40.2,71.3,25.5,58.5,0.436,6.4,21.3,0.299,13.9,19.6,0.71,7.8,22.4,30.2,11.4,7.9,2.0,13.5,17.8,2016,Spanish-LEB-Silver,0
12,Carrefour El Bulevar,36,40.1,69.3,24.8,60.4,0.41,7.7,24.3,0.317,12.1,18.1,0.668,9.6,23.5,33.1,10.8,7.0,1.3,13.0,20.9,2016,Spanish-LEB-Silver,0
13,CB Clinicas Rincon Malaga,34,40.4,68.7,25.1,61.4,0.408,6.6,23.4,0.281,12.0,17.7,0.678,10.1,24.0,34.1,12.1,7.4,3.1,16.4,20.1,2016,Spanish-LEB-Silver,0
14,Viten Getafe,26,40.0,67.5,24.1,59.7,0.404,6.7,24.2,0.276,12.6,18.1,0.696,9.3,21.2,30.5,11.3,6.7,1.6,15.9,23.5,2016,Spanish-LEB-Silver,0
