#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CB Bahia San Agustin Palma,33,40.5,77.7,28.3,63.8,0.443,8.0,24.8,0.321,13.2,17.6,0.749,11.2,24.0,35.1,13.7,7.7,1.9,12.2,19.5,2014,Spanish-LEB-Silver,0
2,AB Castello,30,40.3,76.1,28.1,67.3,0.417,7.5,23.9,0.314,12.4,16.7,0.743,12.0,22.7,34.7,15.4,8.2,2.1,14.5,19.0,2014,Spanish-LEB-Silver,0
3,CB Prat,35,41.0,75.7,27.8,66.1,0.42,8.5,25.9,0.328,11.7,17.4,0.673,10.7,23.9,34.6,12.3,7.4,3.0,12.9,20.3,2014,Spanish-LEB-Silver,0
4,Iraurgi SB,24,41.0,75.5,28.5,63.6,0.448,6.5,20.0,0.324,12.0,17.2,0.697,9.4,22.5,31.9,15.4,9.5,2.3,15.5,20.6,2014,Spanish-LEB-Silver,0
5,Carrefour El Bulevar,27,40.4,73.9,26.6,62.0,0.43,8.5,25.6,0.333,12.1,16.5,0.733,9.0,24.4,33.4,13.8,7.6,2.0,16.1,19.2,2014,Spanish-LEB-Silver,0
6,Caceres CB,32,40.5,72.9,27.8,60.4,0.461,7.4,20.6,0.358,9.8,13.8,0.716,8.3,24.6,32.9,13.7,6.3,2.6,12.6,16.6,2014,Spanish-LEB-Silver,1
7,Viten Getafe,24,40.2,72.1,25.0,60.4,0.415,8.9,26.8,0.333,13.1,17.8,0.734,10.5,22.8,33.3,14.8,8.5,2.5,15.1,21.3,2014,Spanish-LEB-Silver,0
8,Zornotza ST,27,40.2,71.2,25.3,58.6,0.432,7.2,20.6,0.351,13.3,19.3,0.69,8.7,25.3,34.0,11.7,5.9,3.3,16.1,18.9,2014,Spanish-LEB-Silver,0
9,Marin Peixegalego,24,40.2,70.2,25.9,58.3,0.444,7.5,22.0,0.338,11.0,16.6,0.663,7.5,24.2,31.7,14.5,7.2,2.8,14.6,16.3,2014,Spanish-LEB-Silver,0
10,Saenz Horeca Araberri,27,40.2,70.2,26.2,63.1,0.415,6.9,21.1,0.327,10.9,16.1,0.672,10.6,23.4,34.0,13.8,7.3,1.3,14.7,19.0,2014,Spanish-LEB-Silver,0
11,Cambados Xuven,24,40.2,67.6,26.0,60.2,0.433,6.0,18.8,0.322,9.5,14.5,0.652,8.6,20.8,29.4,12.0,8.6,1.7,15.3,19.7,2014,Spanish-LEB-Silver,0
12,CEBA Guadalajara,27,40.9,64.9,23.9,56.1,0.426,5.2,17.0,0.307,11.9,16.1,0.737,8.3,24.0,32.2,10.9,6.0,1.5,14.1,18.3,2014,Spanish-LEB-Silver,0
13,Askatuak Saski-Baloi Taldea,24,40.0,61.6,22.5,61.2,0.368,6.3,21.8,0.287,10.4,16.7,0.623,12.3,23.2,35.5,9.1,6.4,3.1,17.9,18.7,2014,Spanish-LEB-Silver,0
