#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CB Gran Canaria II,25,40.2,81.2,30.0,69.8,0.43,9.1,27.9,0.327,12.1,18.7,0.649,11.8,24.6,36.4,16.0,6.3,2.3,13.6,22.1,2020,Spanish-LEB-Silver,0
2,Real Murcia CB,25,40.6,80.1,27.8,63.3,0.439,8.2,25.2,0.325,16.3,23.3,0.701,11.2,26.4,37.6,16.3,7.5,2.4,13.1,17.4,2020,Spanish-LEB-Silver,0
3,Albacete Basket,25,41.0,79.8,27.7,63.7,0.435,9.1,27.1,0.335,15.4,21.1,0.731,9.1,26.0,35.1,11.6,5.9,2.2,14.0,20.0,2020,Spanish-LEB-Silver,0
4,CB Prat,25,40.8,79.4,29.6,68.2,0.434,7.2,24.1,0.297,13.1,18.1,0.726,10.0,22.2,32.2,14.8,10.0,3.4,12.4,20.1,2020,Spanish-LEB-Silver,0
5,CB Girona,25,40.4,79.3,28.5,62.8,0.454,8.5,23.8,0.356,13.8,18.7,0.739,10.7,26.4,37.0,13.8,6.7,3.2,12.4,17.2,2020,Spanish-LEB-Silver,0
6,BC Navarra,25,40.2,78.9,29.0,62.8,0.462,8.7,25.4,0.342,12.2,16.2,0.753,9.6,24.4,34.1,14.9,6.0,3.2,15.4,23.3,2020,Spanish-LEB-Silver,0
7,CB Tizona Burgos,25,40.3,78.6,27.9,62.7,0.445,7.6,22.2,0.342,15.2,18.9,0.803,7.6,22.3,29.9,10.4,7.5,2.0,12.7,18.1,2020,Spanish-LEB-Silver,0
8,CB Menorca,25,40.4,78.4,27.3,60.6,0.451,9.4,26.7,0.35,14.4,20.4,0.708,8.0,24.1,32.0,16.0,6.8,3.8,12.8,18.5,2020,Spanish-LEB-Silver,0
9,CB Zamora Chef,25,40.8,77.8,27.5,62.0,0.444,6.9,21.0,0.327,15.8,22.6,0.701,11.2,24.4,35.6,11.8,6.3,2.0,13.3,18.9,2020,Spanish-LEB-Silver,0
10,CB Ciudad Bierzo Fitness,25,40.4,77.4,28.3,65.9,0.43,6.8,20.7,0.33,14.0,19.3,0.723,10.0,22.2,32.1,12.3,8.6,2.5,12.6,20.9,2020,Spanish-LEB-Silver,0
11,CB Villarrobledo,25,40.6,76.9,27.2,60.2,0.451,9.4,26.2,0.358,13.2,17.8,0.742,8.4,22.1,30.5,13.1,7.2,2.1,13.3,20.9,2020,Spanish-LEB-Silver,0
12,CB Pardinyes Lleida,25,40.4,76.7,27.6,66.6,0.414,10.8,32.2,0.335,10.8,15.8,0.685,8.4,23.8,32.1,13.8,6.5,1.3,11.1,21.2,2020,Spanish-LEB-Silver,0
13,FC Barcelona II,25,40.2,76.6,28.9,66.9,0.432,9.5,28.5,0.333,9.4,14.8,0.634,10.4,23.8,34.2,15.6,9.2,3.6,14.7,20.8,2020,Spanish-LEB-Silver,0
14,Iraurgi SB,25,40.8,76.6,28.0,64.9,0.431,9.0,26.9,0.336,11.6,16.1,0.721,9.0,22.4,31.4,14.4,7.8,2.5,12.3,19.6,2020,Spanish-LEB-Silver,0
15,CB L'Hospitalet,25,40.8,75.8,27.9,63.6,0.438,7.8,22.4,0.348,12.2,16.8,0.726,8.6,23.1,31.7,14.4,9.0,2.7,14.8,20.8,2020,Spanish-LEB-Silver,0
16,CB Moron,25,40.4,75.0,27.5,62.9,0.437,7.9,22.7,0.347,12.0,17.8,0.678,7.9,24.2,32.1,13.5,7.6,1.5,13.5,18.4,2020,Spanish-LEB-Silver,1
17,Circulo Gijon,25,40.2,74.5,27.1,60.7,0.447,5.9,19.9,0.298,14.3,21.6,0.664,9.8,23.3,33.2,10.1,5.3,2.4,11.5,18.0,2020,Spanish-LEB-Silver,0
18,CD Estela Cantabria,25,40.0,74.1,27.2,64.4,0.422,7.9,24.7,0.319,11.8,17.4,0.682,11.1,23.6,34.8,14.4,6.8,2.9,13.2,22.4,2020,Spanish-LEB-Silver,0
19,Zornotza ST,24,40.4,73.7,26.8,62.6,0.427,8.3,26.5,0.313,11.9,18.0,0.664,8.5,22.9,31.5,11.7,6.3,2.6,12.3,20.9,2020,Spanish-LEB-Silver,0
20,CD Udea Algeciras,25,40.4,73.2,27.3,62.8,0.434,6.6,22.5,0.295,12.0,18.8,0.635,9.6,25.6,35.1,15.0,6.8,3.1,13.8,20.2,2020,Spanish-LEB-Silver,0
21,CB Clavijo Logrono,25,40.0,71.8,27.1,60.2,0.45,7.1,22.0,0.321,10.5,15.2,0.694,9.2,23.8,33.0,14.9,6.8,2.1,13.4,16.8,2020,Spanish-LEB-Silver,0
22,CB Marbella,25,40.6,70.5,26.1,65.4,0.399,8.8,27.8,0.317,9.4,15.3,0.618,9.6,24.8,34.4,10.6,7.6,1.8,11.8,18.7,2020,Spanish-LEB-Silver,0
23,CP La Roda,25,40.2,70.0,26.0,64.7,0.401,6.6,24.2,0.273,11.5,17.2,0.667,9.2,23.8,33.0,11.8,5.4,2.4,11.7,16.3,2020,Spanish-LEB-Silver,0
24,CB Benicarlo,24,40.0,69.5,25.5,63.8,0.399,8.2,27.7,0.297,10.4,15.8,0.657,9.5,23.8,33.2,12.9,6.5,2.3,12.3,16.9,2020,Spanish-LEB-Silver,0
