#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Agustinos-Eras E. Leclerc Leon,30,40.2,79.6,30.2,67.2,0.449,7.4,24.4,0.305,11.8,17.6,0.672,9.0,24.2,33.2,13.2,5.4,3.4,11.5,18.7,2018,Spanish-LEB-Silver,0
2,CB Zamora Chef,30,40.2,79.6,28.4,61.7,0.46,9.4,24.7,0.381,13.4,17.0,0.786,8.0,21.9,29.8,12.5,5.8,1.2,11.8,20.9,2018,Spanish-LEB-Silver,0
3,CB Lucentum Alicante,43,40.7,78.7,28.1,64.1,0.438,10.5,30.1,0.349,12.0,17.0,0.707,9.7,25.0,34.7,14.7,6.0,3.1,10.6,19.6,2018,Spanish-LEB-Silver,0
4,BC Navarra,35,40.0,77.7,28.7,62.9,0.456,7.8,23.1,0.338,12.5,17.1,0.728,9.6,23.1,32.6,13.0,6.8,1.6,12.7,20.0,2018,Spanish-LEB-Silver,0
5,CB Granada,30,40.0,77.6,28.9,62.6,0.462,7.7,22.4,0.345,12.0,17.4,0.692,11.5,24.7,36.2,13.5,6.9,1.7,12.2,19.3,2018,Spanish-LEB-Silver,1
6,CP La Roda,33,40.3,76.4,27.1,64.4,0.421,8.9,28.4,0.314,13.3,18.1,0.738,9.7,24.5,34.2,16.3,8.2,2.6,11.8,16.5,2018,Spanish-LEB-Silver,0
7,Plasencia Extremadura,30,40.3,75.9,27.5,63.8,0.431,8.8,23.9,0.367,12.1,18.1,0.667,10.0,23.8,33.8,14.8,5.9,1.5,12.7,20.0,2018,Spanish-LEB-Silver,0
8,Grupo Eleyco Baskonia,30,40.2,75.9,28.1,62.7,0.449,8.6,24.1,0.356,11.0,17.4,0.632,8.4,23.8,32.3,14.5,7.1,2.8,13.9,20.1,2018,Spanish-LEB-Silver,0
9,CB Moron,33,40.2,75.8,28.7,61.8,0.464,8.0,23.5,0.34,10.5,15.3,0.687,8.1,22.8,31.0,13.8,6.9,1.7,11.8,19.8,2018,Spanish-LEB-Silver,0
10,Real Canoe NC,43,40.2,75.5,28.3,63.0,0.449,7.1,21.9,0.323,12.0,18.1,0.661,10.0,24.3,34.3,12.4,6.6,2.4,13.2,16.7,2018,Spanish-LEB-Silver,0
11,Cambados Xuven,30,40.3,75.4,28.4,65.6,0.433,7.5,23.8,0.314,11.1,16.4,0.677,10.5,24.7,35.2,13.8,6.6,2.1,12.6,18.4,2018,Spanish-LEB-Silver,0
12,CB L'Hospitalet,34,40.3,75.4,27.8,62.4,0.446,7.7,23.1,0.333,12.1,17.9,0.674,9.3,23.6,32.9,13.4,6.8,2.1,12.9,20.0,2018,Spanish-LEB-Silver,0
13,B.C. Martorell Solvay,30,40.2,74.4,27.9,66.9,0.416,7.8,25.3,0.31,10.8,14.4,0.752,10.0,22.8,32.8,13.4,7.9,3.3,13.1,19.0,2018,Spanish-LEB-Silver,0
14,Albacete Basket,39,40.3,73.1,27.2,62.2,0.437,7.7,24.2,0.316,11.1,16.3,0.679,9.3,23.7,33.0,13.5,7.7,2.1,12.3,19.9,2018,Spanish-LEB-Silver,0
15,Carrefour El Bulevar,36,40.4,72.9,26.2,58.6,0.447,6.3,20.4,0.308,14.2,19.4,0.731,7.4,24.8,32.2,13.4,8.1,1.5,13.3,18.6,2018,Spanish-LEB-Silver,0
16,Real Murcia CB,30,40.2,71.4,25.6,61.2,0.418,6.8,23.3,0.294,13.4,19.2,0.699,9.5,23.1,32.7,13.7,7.3,1.9,12.0,18.6,2018,Spanish-LEB-Silver,0
