#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hapoel Bank Yahav Jerusalem,31,39.9,91.2,33.2,69.1,0.481,11.0,29.8,0.368,13.8,18.3,0.756,9.8,26.5,36.4,21.3,7.7,2.6,13.3,19.9,2020,Israeli-BSL,0
2,Maccabi FOX Tel Aviv,33,40.3,89.2,32.8,65.8,0.499,9.6,25.7,0.373,13.9,19.3,0.718,10.0,29.4,39.4,21.6,7.0,3.0,14.7,19.2,2020,Israeli-BSL,1
3,Hapoel Galil Gilboa,33,41.2,86.0,32.0,69.7,0.459,7.0,22.3,0.313,15.1,21.5,0.701,10.5,25.2,35.6,17.2,7.8,3.0,13.0,22.5,2020,Israeli-BSL,0
4,Ironi Nes Ziona,31,40.5,85.2,30.9,67.4,0.459,7.1,22.7,0.311,16.3,24.0,0.678,9.1,25.8,34.9,20.5,7.9,3.3,14.1,19.5,2020,Israeli-BSL,0
5,Maccabi Rishon Lezion,32,40.8,84.3,30.8,68.2,0.451,8.8,26.7,0.327,14.1,20.2,0.697,10.0,26.3,36.4,18.4,8.3,2.5,12.6,18.6,2020,Israeli-BSL,0
6,Maccabi Bazan Haifa,31,40.0,84.2,30.4,67.9,0.447,9.0,26.5,0.341,14.4,20.4,0.703,10.9,23.9,34.8,19.3,7.9,2.6,13.1,18.5,2020,Israeli-BSL,0
7,Hapoel Tel Aviv,32,40.6,83.6,30.5,68.7,0.445,7.2,25.3,0.284,15.4,21.9,0.703,9.8,24.8,34.6,20.2,9.1,2.0,13.7,21.7,2020,Israeli-BSL,0
8,Hapoel Unet Holon,31,40.5,83.0,30.0,64.0,0.469,9.2,24.8,0.369,13.8,20.0,0.691,7.5,23.9,31.4,20.1,6.1,1.5,13.7,19.5,2020,Israeli-BSL,0
9,Hapoel Eilat,28,40.2,82.7,29.7,63.6,0.467,8.0,22.4,0.356,15.3,22.7,0.675,10.0,25.8,35.8,18.4,7.0,2.5,15.2,22.0,2020,Israeli-BSL,0
10,Ironi Nahariya,28,40.5,81.3,28.0,62.3,0.45,7.3,22.6,0.323,18.0,25.6,0.702,8.8,25.0,33.8,17.7,8.6,3.4,15.9,22.4,2020,Israeli-BSL,0
11,Maccabi Ashdod,29,40.3,80.7,28.1,69.2,0.406,10.1,28.9,0.349,14.4,22.0,0.655,10.7,25.9,36.6,18.4,7.5,2.3,13.6,19.6,2020,Israeli-BSL,0
12,Hapoel Beer Sheva,29,40.2,80.7,29.2,70.3,0.416,9.3,27.6,0.339,12.9,19.2,0.672,12.5,22.8,35.3,19.4,8.7,2.2,14.3,22.8,2020,Israeli-BSL,0
