#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hapoel Unet Holon,40,40.6,87.2,30.0,61.9,0.485,9.2,25.6,0.361,17.9,22.8,0.788,5.9,24.3,30.1,19.7,7.8,3.4,12.8,20.0,2018,Israeli-BSL,0
2,Maccabi FOX Tel Aviv,39,40.1,87.1,32.4,66.3,0.489,8.8,23.9,0.366,13.5,19.4,0.694,10.1,26.5,36.6,20.1,7.9,3.6,13.2,18.3,2018,Israeli-BSL,1
3,Hapoel Tel Aviv,38,40.3,84.0,30.6,65.6,0.466,6.8,20.7,0.327,16.0,21.7,0.736,9.7,23.1,32.8,19.3,8.6,2.5,12.9,20.7,2018,Israeli-BSL,0
4,Hapoel Bank Yahav Jerusalem,38,40.4,84.0,30.8,64.9,0.475,8.5,23.1,0.366,13.9,21.4,0.651,9.6,24.4,34.1,18.5,8.3,2.3,12.6,19.5,2018,Israeli-BSL,0
5,Hapoel Galil Gilboa,37,40.4,83.7,29.7,65.8,0.451,8.5,24.5,0.345,15.9,20.9,0.757,9.0,24.9,33.8,18.9,7.9,2.8,12.8,21.8,2018,Israeli-BSL,0
6,Maccabi Rishon Lezion,33,40.5,83.5,31.4,64.1,0.49,6.1,18.6,0.327,14.7,20.6,0.711,7.5,24.5,32.0,19.9,6.8,2.4,13.2,20.5,2018,Israeli-BSL,0
7,Maccabi Ashdod,37,40.4,82.2,29.2,65.7,0.444,9.4,26.8,0.352,14.5,21.4,0.676,12.0,25.3,37.3,17.6,7.3,2.4,14.1,19.2,2018,Israeli-BSL,0
8,Ironi Nes Ziona,37,40.2,82.0,28.6,66.5,0.431,8.5,23.7,0.358,16.2,25.1,0.646,9.8,23.2,33.0,17.2,8.9,1.7,13.0,21.4,2018,Israeli-BSL,0
9,Ironi Nahariya,33,40.0,81.5,30.0,64.8,0.462,8.3,22.5,0.37,13.2,18.0,0.736,8.4,23.3,31.7,16.0,8.6,2.9,13.0,22.1,2018,Israeli-BSL,0
10,Bnei Herzelia,33,40.2,79.2,27.8,61.1,0.456,8.1,22.4,0.362,15.3,21.0,0.729,7.7,24.1,31.8,15.8,6.8,3.1,14.2,20.4,2018,Israeli-BSL,0
11,Hapoel Eilat,38,40.4,79.0,28.9,61.7,0.468,7.3,19.4,0.375,14.0,19.9,0.702,9.4,24.7,34.2,17.3,6.9,2.0,13.7,19.7,2018,Israeli-BSL,0
12,Maccabi Bazan Haifa,33,40.2,77.6,27.6,65.4,0.422,7.2,23.8,0.302,15.2,20.9,0.728,9.7,23.1,32.8,15.5,9.1,3.2,13.4,21.4,2018,Israeli-BSL,0
