#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hapoel Bank Yahav Jerusalem,37,40.1,90.8,33.1,68.5,0.483,9.2,26.3,0.35,15.4,21.6,0.713,11.3,25.1,36.4,22.3,7.8,3.1,13.7,20.2,2019,Israeli-BSL,0
2,Maccabi FOX Tel Aviv,38,40.9,90.7,32.9,66.0,0.499,10.4,27.8,0.375,14.5,20.0,0.723,10.7,27.4,38.1,21.3,8.0,3.5,13.9,20.2,2019,Israeli-BSL,1
3,Hapoel Unet Holon,37,40.9,87.9,30.4,62.4,0.488,9.6,26.2,0.369,17.4,22.7,0.766,6.9,26.3,33.2,20.6,7.0,2.8,14.4,19.9,2019,Israeli-BSL,0
4,Hapoel Eilat,38,40.3,86.9,31.5,62.4,0.505,7.0,18.6,0.375,17.0,23.9,0.71,7.8,25.0,32.8,22.4,9.2,2.6,14.4,20.2,2019,Israeli-BSL,0
5,Ironi Nes Ziona,37,40.4,85.9,30.0,67.3,0.446,8.5,23.2,0.364,17.4,25.7,0.678,10.5,24.2,34.7,19.1,7.6,2.0,13.1,20.2,2019,Israeli-BSL,0
6,Hapoel Galil Gilboa,33,40.6,84.8,31.0,66.4,0.467,8.1,23.9,0.34,14.7,21.1,0.697,8.1,24.6,32.7,18.6,9.2,3.2,15.4,21.8,2019,Israeli-BSL,0
7,Maccabi Ashdod,33,40.3,83.1,30.1,67.1,0.449,10.2,30.0,0.342,12.6,17.6,0.713,9.4,22.3,31.7,20.8,9.5,2.5,14.7,19.5,2019,Israeli-BSL,0
8,Hapoel Tel Aviv,36,40.4,82.4,29.9,67.4,0.443,6.8,20.5,0.333,15.9,21.1,0.753,10.5,22.6,33.1,18.7,9.0,2.8,13.9,21.0,2019,Israeli-BSL,0
9,Maccabi Rishon Lezion,39,40.8,81.8,29.3,67.3,0.435,7.4,23.6,0.311,15.9,25.2,0.631,10.9,25.4,36.3,18.6,8.3,3.1,12.9,18.8,2019,Israeli-BSL,0
10,Hapoel Beer Sheva,36,40.0,81.4,28.6,67.4,0.425,10.6,29.2,0.365,13.5,18.1,0.748,12.0,22.4,34.4,19.3,8.7,1.6,13.4,23.1,2019,Israeli-BSL,0
11,Ironi Nahariya,33,40.1,76.9,28.1,64.7,0.435,7.8,23.9,0.324,12.9,18.4,0.702,8.7,24.5,33.2,15.9,7.5,4.0,14.7,21.0,2019,Israeli-BSL,0
12,Bnei Herzelia,33,40.2,76.6,27.8,63.4,0.438,6.9,20.9,0.329,14.2,20.9,0.679,8.9,24.1,33.1,16.4,7.8,2.7,14.3,19.3,2019,Israeli-BSL,0
