#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maccabi FOX Tel Aviv,34,40.7,83.3,31.3,61.9,0.505,7.8,20.2,0.385,13.0,18.4,0.708,9.0,24.4,33.4,19.7,10.1,5.3,13.4,19.9,2013,Israeli-BSL,0
2,Maccabi Bazan Haifa,36,40.5,83.1,29.3,61.5,0.476,6.9,19.4,0.356,17.6,25.1,0.701,10.5,25.9,36.5,19.4,8.6,2.8,16.1,19.2,2013,Israeli-BSL,1
3,Bnei Herzelia,27,40.4,81.9,30.4,64.2,0.474,6.1,19.3,0.317,14.9,21.6,0.689,10.1,23.4,33.5,16.2,8.4,2.3,15.1,18.8,2013,Israeli-BSL,0
4,Maccabi Ashdod,27,40.3,81.6,30.3,64.2,0.471,5.8,18.0,0.32,15.3,22.5,0.678,8.3,21.7,30.0,15.3,7.4,2.7,10.1,19.1,2013,Israeli-BSL,0
5,Hapoel Bank Yahav Jerusalem,34,40.6,80.8,28.7,59.4,0.484,5.7,16.3,0.353,17.6,23.6,0.745,8.4,21.8,30.2,17.2,8.0,1.6,13.7,19.9,2013,Israeli-BSL,0
6,Hapoel Eilat,37,40.7,79.6,28.4,61.3,0.463,7.0,20.5,0.343,15.8,21.2,0.742,9.8,23.4,33.2,15.5,8.6,3.0,14.9,20.8,2013,Israeli-BSL,0
7,Hapoel Galil Gilboa,30,40.4,79.3,29.6,62.4,0.474,7.7,20.6,0.372,12.4,18.5,0.669,9.3,22.9,32.2,17.3,8.6,3.3,14.2,20.7,2013,Israeli-BSL,0
8,Hapoel Unet Holon,27,40.6,78.8,27.1,64.2,0.422,7.3,21.5,0.341,17.3,23.2,0.746,10.7,23.7,34.4,16.3,9.0,3.4,14.3,19.5,2013,Israeli-BSL,0
9,GreenTops Netanya,31,40.4,78.1,27.7,56.7,0.489,5.6,15.5,0.36,17.1,23.8,0.72,7.4,22.8,30.2,16.9,8.5,2.1,14.3,22.5,2013,Israeli-BSL,0
10,Elizur Ashkelon,27,40.2,77.6,27.8,62.9,0.443,6.3,17.6,0.356,15.7,20.6,0.761,8.7,21.4,30.0,13.6,8.0,2.0,11.8,21.4,2013,Israeli-BSL,0
11,Maccabi Rishon Lezion,32,40.6,77.5,29.6,64.6,0.459,5.4,16.2,0.334,12.8,20.8,0.619,11.3,22.2,33.4,15.6,9.1,3.9,13.7,21.4,2013,Israeli-BSL,0
12,Hapoel Tel Aviv,30,40.4,73.0,27.1,58.2,0.465,4.4,13.8,0.322,14.4,21.1,0.683,7.0,23.1,30.1,14.2,9.3,3.1,14.8,21.5,2013,Israeli-BSL,0
