#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Hapoel Eilat,33,40.1,90.8,31.9,66.2,0.482,10.0,27.2,0.368,17.0,23.8,0.713,9.7,24.1,33.8,20.0,7.5,2.8,12.2,20.9,2021,Israeli-BSL,0
2,Maccabi Rishon Lezion,30,40.2,89.1,32.7,67.9,0.481,10.5,27.8,0.378,13.3,18.3,0.725,8.4,24.2,32.6,21.2,7.1,1.6,11.7,19.5,2021,Israeli-BSL,0
3,Hapoel Bank Yahav Jerusalem,31,39.9,87.5,31.3,67.0,0.467,10.3,28.4,0.364,14.6,19.3,0.759,9.3,22.5,31.8,21.5,6.4,2.4,11.3,21.2,2021,Israeli-BSL,0
4,Ironi Nes Ziona,33,40.1,87.2,31.5,68.6,0.46,6.8,22.5,0.301,17.4,23.8,0.732,10.2,28.0,38.2,19.2,6.3,2.4,13.5,19.4,2021,Israeli-BSL,0
5,Bnei Herzelia,30,40.2,87.0,31.0,63.3,0.491,8.8,23.0,0.383,16.2,21.7,0.746,7.9,23.0,30.9,20.8,7.4,1.6,14.3,21.8,2021,Israeli-BSL,0
6,Maccabi FOX Tel Aviv,36,40.1,86.9,30.9,64.0,0.484,9.2,24.6,0.372,15.8,20.7,0.764,9.4,25.7,35.1,19.6,7.4,3.1,12.0,19.4,2021,Israeli-BSL,1
7,Hapoel Haifa,31,39.7,86.2,30.6,64.3,0.476,8.9,23.5,0.38,16.2,20.7,0.78,8.9,23.9,32.8,17.4,6.8,1.6,14.3,22.6,2021,Israeli-BSL,0
8,Hapoel Beer Sheva,32,39.5,85.5,30.5,71.7,0.426,11.1,32.9,0.338,13.3,19.1,0.699,13.8,22.4,36.2,19.6,9.6,3.3,14.1,22.9,2021,Israeli-BSL,0
9,Hapoel Tel Aviv,30,40.0,85.4,31.7,66.2,0.479,7.9,22.6,0.348,14.2,19.9,0.714,8.5,24.4,32.9,20.9,7.1,2.8,13.1,21.5,2021,Israeli-BSL,0
10,Hapoel Unet Holon,34,40.1,85.4,28.6,60.2,0.476,11.5,30.3,0.381,16.5,21.3,0.776,7.1,21.2,28.3,18.1,7.8,1.8,13.4,22.8,2021,Israeli-BSL,0
11,Hapoel Galil Gilboa,36,40.4,82.8,29.1,62.6,0.464,8.6,24.4,0.352,16.1,21.8,0.739,9.9,24.8,34.6,17.7,6.9,3.4,13.7,22.6,2021,Israeli-BSL,0
12,Maccabi Bazan Haifa,30,40.2,82.6,29.9,66.3,0.451,7.6,23.1,0.329,15.2,21.0,0.725,9.1,25.3,34.4,19.8,6.6,2.4,15.3,17.7,2021,Israeli-BSL,0
13,Ironi Nahariya,30,39.8,80.9,28.7,63.0,0.455,8.2,25.0,0.329,15.3,19.9,0.768,5.7,22.1,27.8,15.5,5.5,1.9,13.0,17.4,2021,Israeli-BSL,0
