#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maccabi FOX Tel Aviv,38,40.5,83.0,29.4,59.3,0.495,8.7,23.0,0.378,15.6,22.3,0.696,7.7,25.0,32.7,19.2,8.2,3.0,12.7,20.8,2014,Israeli-BSL,1
2,Hapoel Bank Yahav Jerusalem,36,40.2,81.6,28.9,60.1,0.481,6.1,16.8,0.361,17.8,23.8,0.749,9.1,23.7,32.8,19.5,8.5,3.1,13.4,18.5,2014,Israeli-BSL,0
3,Maccabi Bazan Haifa,39,40.5,80.8,29.2,61.2,0.476,6.0,17.1,0.35,16.5,23.3,0.707,9.6,25.2,34.7,18.0,9.3,3.9,15.7,22.5,2014,Israeli-BSL,0
4,Hapoel Eilat,37,40.5,80.3,28.9,63.4,0.456,6.6,19.2,0.345,15.9,22.4,0.709,8.7,24.8,33.4,18.9,9.7,3.0,13.2,20.3,2014,Israeli-BSL,0
5,Ironi Nes Ziona,34,40.8,80.0,28.3,63.0,0.45,6.5,19.3,0.337,16.9,24.5,0.689,10.1,25.4,35.5,19.1,8.6,4.2,15.2,20.1,2014,Israeli-BSL,0
6,Bnei Herzelia,29,41.3,79.2,27.9,62.6,0.445,6.7,18.2,0.366,16.8,21.7,0.775,9.5,24.0,33.5,15.4,8.0,3.9,13.4,19.1,2014,Israeli-BSL,0
7,Hapoel Tel Aviv,32,40.2,79.2,28.9,62.9,0.46,5.7,16.4,0.348,15.6,21.1,0.742,8.3,22.8,31.1,18.1,9.0,2.2,12.5,21.1,2014,Israeli-BSL,0
8,Hapoel Unet Holon,33,40.3,78.9,27.3,61.3,0.445,6.9,19.5,0.357,17.4,24.8,0.703,10.5,23.4,33.8,17.5,8.4,2.5,13.3,21.1,2014,Israeli-BSL,0
9,Maccabi Ashdod,29,40.3,76.3,27.1,61.2,0.443,6.4,18.0,0.354,15.8,23.0,0.685,9.6,21.6,31.2,14.9,9.2,1.6,13.3,22.7,2014,Israeli-BSL,0
10,Hapoel Galil Gilboa,33,40.1,75.4,27.7,61.8,0.448,6.3,19.0,0.332,13.6,19.5,0.697,8.0,22.8,30.8,16.9,8.4,2.2,12.6,19.3,2014,Israeli-BSL,0
11,Maccabi Rishon Lezion,29,40.6,74.2,27.9,64.8,0.431,4.8,16.7,0.289,13.6,19.9,0.686,10.0,24.3,34.3,16.2,9.0,2.8,13.2,21.6,2014,Israeli-BSL,0
12,GreenTops Netanya,29,40.4,73.8,27.0,59.0,0.457,5.7,17.9,0.32,14.1,19.7,0.717,8.1,22.3,30.4,14.2,7.4,1.8,15.0,22.2,2014,Israeli-BSL,0
