#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Maccabi FOX Tel Aviv,37,40.3,84.5,30.0,62.3,0.482,9.8,25.0,0.394,14.5,19.0,0.764,6.8,25.3,32.1,20.0,7.6,2.1,13.2,20.1,2017,Israeli-BSL,0
2,Maccabi Bazan Haifa,39,40.7,83.4,29.1,64.7,0.45,10.1,26.4,0.383,15.1,19.5,0.771,9.4,23.2,32.6,17.5,9.3,2.9,13.2,20.4,2017,Israeli-BSL,0
3,Hapoel Tel Aviv,33,40.4,82.6,29.7,66.5,0.446,7.9,23.0,0.345,15.2,20.9,0.73,9.7,23.4,33.1,20.1,8.1,2.2,15.4,21.0,2017,Israeli-BSL,0
4,Hapoel Eilat,38,40.4,82.3,29.3,62.3,0.471,7.6,20.3,0.374,16.1,22.1,0.727,9.1,25.6,34.8,17.7,7.9,3.4,15.8,21.7,2017,Israeli-BSL,0
5,Hapoel Unet Holon,37,40.7,82.2,28.7,63.4,0.453,8.0,23.2,0.345,16.8,22.6,0.743,7.6,25.5,33.2,18.3,7.5,2.6,12.6,20.0,2017,Israeli-BSL,0
6,Maccabi Rishon Lezion,39,40.7,81.7,29.7,63.7,0.466,8.4,22.7,0.371,14.0,20.1,0.696,8.9,25.2,34.1,19.5,8.3,2.8,15.9,22.2,2017,Israeli-BSL,0
7,Ironi Nahariya,38,40.4,79.9,29.3,62.9,0.466,7.3,20.1,0.364,14.0,20.3,0.69,7.8,24.8,32.6,19.7,8.7,1.6,13.4,21.1,2017,Israeli-BSL,0
8,Bnei Herzelia,36,40.3,79.0,27.5,64.6,0.425,7.0,22.6,0.312,17.0,24.2,0.702,11.4,25.1,36.6,16.1,7.8,3.0,16.5,20.6,2017,Israeli-BSL,0
9,Hapoel Galil Gilboa,33,40.2,78.8,28.8,63.9,0.45,6.2,19.8,0.313,15.1,22.5,0.673,9.2,24.5,33.8,17.7,9.4,3.4,16.5,21.8,2017,Israeli-BSL,0
10,Hapoel Bank Yahav Jerusalem,40,40.1,77.7,28.0,60.2,0.464,7.6,21.3,0.357,14.2,20.7,0.684,7.5,23.8,31.4,17.4,7.8,3.2,13.1,19.0,2017,Israeli-BSL,1
11,Maccabi Ashdod,33,40.0,76.7,28.2,63.2,0.447,7.5,22.5,0.335,12.7,18.5,0.684,9.4,24.5,33.9,18.8,7.5,2.2,15.1,19.3,2017,Israeli-BSL,0
12,Maccabi Kiryat Gat,33,40.3,75.8,26.1,59.8,0.436,7.0,21.5,0.324,16.7,22.8,0.731,8.7,21.5,30.2,15.2,7.5,2.4,14.9,19.3,2017,Israeli-BSL,0
